Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Пудожская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	808	75	139	85	116	3	3	19	7	23	13	12	17	13	1	32	12	3	17	18	0	66	18	1	1	40	22	1	1	35	6	9					
		7.38%	8.00%	11.93%	8.71%	10.73%	3.06%	3.70%	7.53%	4.09%	10.95%	3.77%	4.97%	9.60%	4.74%	1.42%	5.61%	4.51%	2.18%	7.20%	6.22%	0.0%	8.06%	4.45%	0.75%	1.63%	8.17%	3.95%	0.93%	3.33%	8.70%	3.52%	7.31%					
22	"5. ""За Русь Святую"""	71	3	11	5	11	1	1	1	2	2	1	3	0	5	0	3	0	1	0	1	0	3	1	3	1	1	2	2	0	0	3	4					
		0.64%	0.32%	0.94%	0.51%	1.01%	1.02%	1.23%	0.39%	1.16%	0.95%	0.29%	1.24%	0.0%	1.82%	0.0%	0.52%	0.0%	0.72%	0.0%	0.34%	0.0%	0.36%	0.24%	2.25%	1.63%	0.20%	0.35%	1.86%	0.0%	0.0%	1.76%	3.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	3	2	2	1	3	0	0	0	1	2	2	1	1	0	4	0	2	1	1	0	4	1	1	0	3	3	0	0	4	0	1					
		0.39%	0.32%	0.17%	0.20%	0.09%	3.06%	0.0%	0.0%	0.0%	0.47%	0.58%	0.82%	0.56%	0.36%	0.0%	0.70%	0.0%	1.45%	0.42%	0.34%	0.0%	0.48%	0.24%	0.75%	0.0%	0.61%	0.53%	0.0%	0.0%	0.99%	0.0%	0.81%					
24	"7. ""Новый курс - Автомобильная Россия"""	79	6	8	11	20	2	1	0	1	0	3	0	0	1	0	2	2	0	2	2	1	8	1	1	0	0	4	0	0	1	2	0					
		0.72%	0.64%	0.68%	1.12%	1.85%	2.04%	1.23%	0.0%	0.58%	0.0%	0.87%	0.0%	0.0%	0.36%	0.0%	0.35%	0.75%	0.0%	0.84%	0.69%	1.44%	0.97%	0.24%	0.75%	0.0%	0.0%	0.71%	0.0%	0.0%	0.24%	1.17%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	4	2	0	4	1	0	2	1	2	0	1	0	1	1	0	1	0	0	2	1	0	2	2	0	0	1	0	0	0	0	0					
		0.25%	0.42%	0.17%	0.0%	0.37%	1.02%	0.0%	0.79%	0.58%	0.95%	0.0%	0.41%	0.0%	0.36%	1.42%	0.0%	0.37%	0.0%	0.0%	0.69%	1.44%	0.0%	0.49%	1.50%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	2	2	2	7	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0					
		0.20%	0.21%	0.17%	0.20%	0.64%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.36%	0.0%	0.17%	0.37%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.58%	0.0%					
27	"10. ""Аграрная партия России"""	219	20	33	27	18	0	0	9	1	2	5	6	7	7	1	10	1	10	9	4	1	14	3	0	0	4	6	3	0	3	11	4					
		2.00%	2.13%	2.83%	2.76%	1.66%	0.0%	0.0%	3.57%	0.58%	0.95%	1.45%	2.48%	3.95%	2.55%	1.42%	1.75%	0.37%	7.29%	3.81%	1.38%	1.44%	1.71%	0.74%	0.0%	0.0%	0.81%	1.07%	2.80%	0.0%	0.74%	6.47%	3.25%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	1	1	0	0	0	1	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.17%	0.0%	0.0%	0.0%	0.58%	0.81%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	159	20	19	27	34	0	1	0	4	1	2	2	0	1	0	8	0	0	1	6	3	1	5	1	0	6	9	0	0	3	3	2					
		1.45%	2.13%	1.63%	2.76%	3.14%	0.0%	1.23%	0.0%	2.33%	0.47%	0.58%	0.82%	0.0%	0.36%	0.0%	1.40%	0.0%	0.0%	0.42%	2.07%	4.34%	0.12%	1.23%	0.75%	0.0%	1.22%	1.61%	0.0%	0.0%	0.74%	1.76%	1.62%					
30	"13. ""Демократическая партия России"""	23	0	4	2	2	0	0	1	0	0	1	2	0	1	0	1	0	0	1	1	0	1	3	0	0	1	0	1	0	1	0	0					
		0.21%	0.0%	0.34%	0.20%	0.18%	0.0%	0.0%	0.39%	0.0%	0.0%	0.29%	0.82%	0.0%	0.36%	0.0%	0.17%	0.0%	0.0%	0.42%	0.34%	0.0%	0.12%	0.74%	0.0%	0.0%	0.20%	0.0%	0.93%	0.0%	0.24%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	3	0	2	2	0	0	0	1	1	1	2	1	0	1	1	1	0	0	0	0	1	0	0	1	2	1	0	0	0	0					
		0.20%	0.10%	0.25%	0.0%	0.18%	2.04%	0.0%	0.0%	0.0%	0.47%	0.29%	0.41%	1.12%	0.36%	0.0%	0.17%	0.37%	0.72%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.20%	0.35%	0.93%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	3	3	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0					
		0.11%	0.0%	0.0%	0.30%	0.27%	0.0%	0.0%	0.0%	0.58%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	625	59	91	48	92	1	4	10	7	13	10	5	7	21	1	43	16	2	4	13	6	66	18	5	4	19	33	0	0	21	1	5					
		5.71%	6.29%	7.81%	4.92%	8.51%	1.02%	4.93%	3.96%	4.09%	6.19%	2.90%	2.07%	3.95%	7.66%	1.42%	7.54%	6.01%	1.45%	1.69%	4.49%	8.69%	8.06%	4.45%	3.75%	6.55%	3.88%	5.93%	0.0%	0.0%	5.22%	0.58%	4.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	3	1	0	2	0	1	0	2	3	0	2	2	2	5	0	0	1	1	1	2	1	1	0	2	3	1	0	6	1	0					
		0.40%	0.10%	0.25%	0.10%	0.0%	2.04%	0.0%	0.39%	0.0%	0.95%	0.87%	0.0%	1.12%	0.72%	2.85%	0.87%	0.0%	0.0%	0.42%	0.34%	1.44%	0.24%	0.24%	0.75%	0.0%	0.40%	0.53%	0.93%	0.0%	1.49%	0.58%	0.0%					
35	"18. ""ЛДПР"""	1578	137	153	155	135	5	15	38	38	27	41	49	31	23	17	51	49	24	36	32	11	160	46	25	13	67	74	16	0	50	32	28					
		14.42%	14.62%	13.13%	15.89%	12.48%	5.10%	18.51%	15.07%	22.22%	12.85%	11.91%	20.33%	17.51%	8.39%	24.28%	8.94%	18.42%	17.51%	15.25%	11.07%	15.94%	19.55%	11.38%	18.79%	21.31%	13.70%	13.30%	14.95%	0.0%	12.43%	18.82%	22.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	270	18	31	20	24	2	0	1	4	0	14	16	2	2	0	21	6	2	11	14	2	25	6	1	3	13	12	3	0	7	7	3					
		2.46%	1.92%	2.66%	2.05%	2.22%	2.04%	0.0%	0.39%	2.33%	0.0%	4.06%	6.63%	1.12%	0.72%	0.0%	3.68%	2.25%	1.45%	4.66%	4.84%	2.89%	3.05%	1.48%	0.75%	4.91%	2.65%	2.15%	2.80%	0.0%	1.74%	4.11%	2.43%					
37	"20. ""Политическая партия ""Единая Россия"""	4395	372	380	388	367	57	37	123	69	78	113	94	68	146	30	250	116	67	93	124	27	288	194	67	16	201	279	45	23	175	68	40					
		40.18%	39.70%	32.61%	39.79%	33.95%	58.16%	45.67%	48.80%	40.35%	37.14%	32.84%	39.00%	38.41%	53.28%	42.85%	43.85%	43.60%	48.90%	39.40%	42.90%	39.13%	35.20%	48.01%	50.37%	26.22%	41.10%	50.17%	42.05%	76.66%	43.53%	40.0%	32.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	2	5	0	0	0	1	0	1	1	2	0	0	0	0	2	2	3	0	2	0	0	1	1	1	2	2	0	0	2	0	1					
		0.28%	0.21%	0.42%	0.0%	0.0%	0.0%	1.23%	0.0%	0.58%	0.47%	0.58%	0.0%	0.0%	0.0%	0.0%	0.35%	0.75%	2.18%	0.0%	0.69%	0.0%	0.0%	0.24%	0.75%	1.63%	0.40%	0.35%	0.0%	0.0%	0.49%	0.0%	0.81%					
39	"22. ""Развитие предпринимательства"""	36	3	4	4	4	0	0	0	0	0	5	0	1	0	0	1	1	0	1	1	0	2	0	0	0	4	3	1	1	0	0	0					
		0.32%	0.32%	0.34%	0.41%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	1.45%	0.0%	0.56%	0.0%	0.0%	0.17%	0.37%	0.0%	0.42%	0.34%	0.0%	0.24%	0.0%	0.0%	0.0%	0.81%	0.53%	0.93%	3.33%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	861	83	97	58	66	3	9	16	4	17	35	14	13	17	5	65	23	12	20	22	4	80	36	1	1	63	38	11	1	29	12	6					
		7.87%	8.85%	8.32%	5.94%	6.10%	3.06%	11.11%	6.34%	2.33%	8.09%	10.17%	5.80%	7.34%	6.20%	7.14%	11.40%	8.64%	8.75%	8.47%	7.61%	5.79%	9.77%	8.91%	0.75%	1.63%	12.88%	6.83%	10.28%	3.33%	7.21%	7.05%	4.87%					
																																						
41	Против всех	488	39	49	52	63	3	5	5	7	11	29	9	9	11	2	27	10	3	9	7	3	37	16	6	9	17	17	4	3	15	6	5					
		4.46%	4.16%	4.20%	5.33%	5.82%	3.06%	6.17%	1.98%	4.09%	5.23%	8.43%	3.73%	5.08%	4.01%	2.85%	4.73%	3.75%	2.18%	3.81%	2.42%	4.34%	4.52%	3.96%	4.51%	14.75%	3.47%	3.05%	3.73%	10.0%	3.73%	3.52%	4.06%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
