Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Духовщинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	118	11	5	4	15	4	5	6	1	1	7	10	10	4	10	5	3	1	4	3	6	3					
		1.38%	1.05%	0.55%	1.95%	4.79%	1.87%	4.67%	3.87%	0.36%	0.48%	4.60%	0.72%	0.80%	1.45%	1.67%	1.87%	1.82%	0.62%	1.45%	1.54%	2.55%	1.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	430	20	11	2	1	1	0	7	6	0	0	178	174	7	12	3	0	0	0	3	1	4					
		5.03%	1.91%	1.21%	0.97%	0.31%	0.46%	0.0%	4.51%	2.20%	0.0%	0.0%	12.87%	13.94%	2.54%	2.01%	1.12%	0.0%	0.0%	0.0%	1.54%	0.42%	2.24%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	372	41	38	4	16	15	2	11	11	11	7	60	45	11	46	9	4	8	12	8	4	9					
		4.35%	3.93%	4.20%	1.95%	5.11%	7.04%	1.86%	7.09%	4.04%	5.36%	4.60%	4.34%	3.60%	4.0%	7.70%	3.38%	2.43%	4.96%	4.36%	4.12%	1.70%	5.05%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	173	23	20	4	3	8	2	3	9	1	1	42	29	1	15	4	1	0	1	0	4	2					
		2.02%	2.20%	2.21%	1.95%	0.95%	3.75%	1.86%	1.93%	3.30%	0.48%	0.65%	3.03%	2.32%	0.36%	2.51%	1.50%	0.60%	0.0%	0.36%	0.0%	1.70%	1.12%					
22	"5. ""За Русь Святую"""	35	3	4	0	1	2	0	2	4	0	3	5	1	0	4	1	0	2	0	2	0	1					
		0.40%	0.28%	0.44%	0.0%	0.31%	0.93%	0.0%	1.29%	1.47%	0.0%	1.97%	0.36%	0.08%	0.0%	0.67%	0.37%	0.0%	1.24%	0.0%	1.03%	0.0%	0.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	3	1	1	0	0	0	0	2	1	1	2	3	1	1	1	0	0	1	0	0	0					
		0.21%	0.28%	0.11%	0.48%	0.0%	0.0%	0.0%	0.0%	0.73%	0.48%	0.65%	0.14%	0.24%	0.36%	0.16%	0.37%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	5	6	2	1	1	0	0	0	2	1	8	10	1	6	2	0	1	4	0	0	0					
		0.58%	0.47%	0.66%	0.97%	0.31%	0.46%	0.0%	0.0%	0.0%	0.97%	0.65%	0.57%	0.80%	0.36%	1.00%	0.75%	0.0%	0.62%	1.45%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	1	0	0	5	0	0	1	3	0	1	1	3	0	1	1	0	0	0	0	0	0					
		0.19%	0.09%	0.0%	0.0%	1.59%	0.0%	0.0%	0.64%	1.10%	0.0%	0.65%	0.07%	0.24%	0.0%	0.16%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	4	2	0	0	0	0	0	2	0	0	3	3	0	4	0	0	0	0	1	1	0					
		0.23%	0.38%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.21%	0.24%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.51%	0.42%	0.0%					
27	"10. ""Аграрная партия России"""	252	20	26	10	9	18	3	16	6	5	11	22	32	11	21	8	4	6	3	11	4	6					
		2.94%	1.91%	2.87%	4.87%	2.87%	8.45%	2.80%	10.32%	2.20%	2.43%	7.23%	1.59%	2.56%	4.0%	3.51%	3.00%	2.43%	3.72%	1.09%	5.67%	1.70%	3.37%					
28	"11. ""Истинные патриоты России"""	8	1	1	0	0	1	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0					
		0.09%	0.09%	0.11%	0.0%	0.0%	0.46%	0.0%	0.0%	0.36%	0.0%	0.0%	0.14%	0.08%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	112	11	8	2	6	2	0	4	5	2	0	25	22	4	4	4	1	2	3	1	1	5					
		1.31%	1.05%	0.88%	0.97%	1.91%	0.93%	0.0%	2.58%	1.83%	0.97%	0.0%	1.80%	1.76%	1.45%	0.67%	1.50%	0.60%	1.24%	1.09%	0.51%	0.42%	2.80%					
30	"13. ""Демократическая партия России"""	31	4	4	0	1	1	1	1	1	0	2	2	0	1	4	1	3	3	2	0	0	0					
		0.36%	0.38%	0.44%	0.0%	0.31%	0.46%	0.93%	0.64%	0.36%	0.0%	1.31%	0.14%	0.0%	0.36%	0.67%	0.37%	1.82%	1.86%	0.72%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	2	1	0	0	0	0	0	0	2	3	4	4	0	0	0	0	1	2	1	0	1					
		0.24%	0.19%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	1.97%	0.28%	0.32%	0.0%	0.0%	0.0%	0.0%	0.62%	0.72%	0.51%	0.0%	0.56%					
32	"15. ""Партия СЛОН"""	14	0	0	0	0	1	0	0	1	0	0	2	3	2	1	0	0	0	1	2	0	1					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.36%	0.0%	0.0%	0.14%	0.24%	0.72%	0.16%	0.0%	0.0%	0.0%	0.36%	1.03%	0.0%	0.56%					
33	"16. ""Родина"" (народно-патриотический союз)"""	459	39	37	6	9	5	5	3	17	11	5	99	147	1	29	6	4	5	7	6	13	5					
		5.37%	3.73%	4.09%	2.92%	2.87%	2.34%	4.67%	1.93%	6.24%	5.36%	3.28%	7.16%	11.77%	0.36%	4.85%	2.25%	2.43%	3.10%	2.54%	3.09%	5.53%	2.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	2	0	3	1	3	1	2	2	3	1	2	1	3	3	0	1	0	1	1	0	0					
		0.35%	0.19%	0.0%	1.46%	0.31%	1.40%	0.93%	1.29%	0.73%	1.46%	0.65%	0.14%	0.08%	1.09%	0.50%	0.0%	0.60%	0.0%	0.36%	0.51%	0.0%	0.0%					
35	"18. ""ЛДПР"""	981	175	136	13	42	17	6	13	31	32	14	110	134	22	67	43	17	17	40	15	29	8					
		11.48%	16.77%	15.04%	6.34%	13.41%	7.98%	5.60%	8.38%	11.39%	15.60%	9.21%	7.95%	10.73%	8.0%	11.22%	16.16%	10.36%	10.55%	14.54%	7.73%	12.34%	4.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	168	17	21	4	9	2	0	4	13	7	2	31	17	3	11	7	2	3	8	2	3	2					
		1.96%	1.62%	2.32%	1.95%	2.87%	0.93%	0.0%	2.58%	4.77%	3.41%	1.31%	2.24%	1.36%	1.09%	1.84%	2.63%	1.21%	1.86%	2.90%	1.03%	1.27%	1.12%					
37	"20. ""Политическая партия ""Единая Россия"""	2830	348	285	96	119	83	59	45	77	78	47	363	295	151	172	108	62	60	100	67	120	95					
		33.12%	33.36%	31.52%	46.82%	38.01%	38.96%	55.14%	29.03%	28.30%	38.04%	30.92%	26.26%	23.63%	54.90%	28.81%	40.60%	37.80%	37.26%	36.36%	34.53%	51.06%	53.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	1	2	2	1	0	1	0	1	1	1	5	1	2	3	0	2	0	1	0	2					
		0.31%	0.09%	0.11%	0.97%	0.63%	0.46%	0.0%	0.64%	0.0%	0.48%	0.65%	0.07%	0.40%	0.36%	0.33%	1.12%	0.0%	1.24%	0.0%	0.51%	0.0%	1.12%					
39	"22. ""Развитие предпринимательства"""	15	3	2	1	1	0	0	0	2	0	1	1	1	0	2	0	0	0	0	0	0	1					
		0.17%	0.28%	0.22%	0.48%	0.31%	0.0%	0.0%	0.0%	0.73%	0.0%	0.65%	0.07%	0.08%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1858	238	258	41	55	40	18	28	61	42	26	329	208	41	159	41	41	40	70	62	37	23					
		21.74%	22.81%	28.53%	20.0%	17.57%	18.77%	16.82%	18.06%	22.42%	20.48%	17.10%	23.80%	16.66%	14.90%	26.63%	15.41%	24.99%	24.84%	25.45%	31.95%	15.74%	12.92%					
																												
41	Против всех	344	50	28	3	11	6	0	3	7	3	5	64	84	4	16	14	11	6	12	4	6	7					
		4.02%	4.79%	3.09%	1.46%	3.51%	2.81%	0.0%	1.93%	2.57%	1.46%	3.28%	4.63%	6.73%	1.45%	2.68%	5.26%	6.70%	3.72%	4.36%	2.06%	2.55%	3.93%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
