Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
"Наименование Избирательной комиссии:    Тула, Привокзальная "																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405					
		0.16%	0.46%	0.15%	0.0%	0.25%	0.13%	0.15%	0.15%	0.09%	0.07%	0.0%	0.15%	0.16%	0.0%	1.25%	0.0%	0.0%	0.10%	0.17%	0.0%	0.11%	0.09%	0.17%	0.36%	0.18%	0.37%	0.28%	0.42%	0.16%	0.11%	0.0%	0.35%	0.0%	0.24%	0.18%	0.84%	0.0%	0.0%	0.11%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	52	0	0	3	1	1	4	2	1	4	0	3	1	0	0	0	4	1	0	0	2	2	1	2	1	5	0	0	0	2	0	1	5	0	2	0	0	3	0	0	1					
		0.15%	0.0%	0.0%	0.24%	0.25%	0.13%	0.61%	0.30%	0.09%	0.28%	0.0%	0.46%	0.16%	0.0%	0.0%	0.0%	0.51%	0.10%	0.0%	0.0%	0.23%	0.18%	0.08%	0.14%	0.09%	0.46%	0.0%	0.0%	0.0%	0.22%	0.0%	0.11%	0.43%	0.0%	0.18%	0.0%	0.0%	0.43%	0.0%	0.0%	0.08%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5214	170	186	188	38	132	78	110	144	222	131	106	108	90	2	3	129	169	153	114	131	132	170	235	164	150	196	154	191	112	13	120	176	200	158	33	123	124	109	74	176					
		15.09%	13.23%	14.78%	15.07%	9.79%	17.74%	12.05%	16.61%	14.14%	15.86%	15.09%	16.35%	18.03%	14.80%	2.5%	6.97%	16.53%	17.62%	13.56%	14.52%	15.70%	12.42%	15.21%	17.10%	14.97%	14.04%	18.31%	16.27%	15.44%	12.41%	17.80%	14.30%	15.25%	16.32%	14.24%	9.32%	18.69%	18.07%	12.94%	12.95%	14.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	1	2	7	1	7	1	1	2	2	2	0	0	2	1	0	3	0	1	0	0	4	0	3	1	2	3	2	1	4	0	0	1	1	3	0	1	2	3	1	3					
		0.19%	0.07%	0.15%	0.56%	0.25%	0.94%	0.15%	0.15%	0.19%	0.14%	0.23%	0.0%	0.0%	0.32%	1.25%	0.0%	0.38%	0.0%	0.08%	0.0%	0.0%	0.37%	0.0%	0.21%	0.09%	0.18%	0.28%	0.21%	0.08%	0.44%	0.0%	0.0%	0.08%	0.08%	0.27%	0.0%	0.15%	0.29%	0.35%	0.17%	0.25%					
35	"18. ""ЛДПР"""	3566	149	140	126	48	75	69	63	118	173	121	72	56	65	6	3	70	93	95	74	59	131	88	127	114	79	77	79	129	93	6	75	112	154	162	53	55	67	88	84	118					
		10.32%	11.60%	11.12%	10.10%	12.37%	10.08%	10.66%	9.51%	11.59%	12.36%	13.94%	11.11%	9.34%	10.69%	7.5%	6.97%	8.97%	9.69%	8.42%	9.42%	7.07%	12.33%	7.87%	9.24%	10.41%	7.39%	7.19%	8.35%	10.42%	10.31%	8.21%	8.93%	9.70%	12.57%	14.60%	14.97%	8.35%	9.76%	10.45%	14.71%	10.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	452	20	9	28	7	19	7	6	11	23	5	7	7	11	1	2	7	7	22	6	6	16	18	20	8	12	12	7	24	9	3	8	13	15	13	5	12	15	10	7	14					
		1.30%	1.55%	0.71%	2.24%	1.80%	2.55%	1.08%	0.90%	1.08%	1.64%	0.57%	1.08%	1.16%	1.80%	1.25%	4.65%	0.89%	0.72%	1.95%	0.76%	0.71%	1.50%	1.61%	1.45%	0.73%	1.12%	1.12%	0.73%	1.94%	0.99%	4.10%	0.95%	1.12%	1.22%	1.17%	1.41%	1.82%	2.18%	1.18%	1.22%	1.19%					
37	"20. ""Политическая партия ""Единая Россия"""	10800	426	409	407	127	206	187	199	311	392	264	185	172	189	37	10	258	288	339	260	298	336	319	394	345	318	305	282	376	327	17	298	315	346	345	151	200	222	300	200	440					
		31.27%	33.17%	32.51%	32.63%	32.73%	27.68%	28.90%	30.06%	30.55%	28.02%	30.41%	28.54%	28.71%	31.08%	46.25%	23.25%	33.07%	30.03%	30.05%	33.12%	35.73%	31.63%	28.55%	28.67%	31.50%	29.77%	28.50%	29.80%	30.39%	36.25%	23.28%	35.51%	27.29%	28.24%	31.10%	42.65%	30.39%	32.36%	35.62%	35.02%	37.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	64	1	0	1	1	1	0	3	3	0	0	0	1	0	1	0	2	1	3	2	1	5	1	0	2	4	1	1	4	3	0	1	2	4	3	2	2	4	0	2	2					
		0.18%	0.07%	0.0%	0.08%	0.25%	0.13%	0.0%	0.45%	0.29%	0.0%	0.0%	0.0%	0.16%	0.0%	1.25%	0.0%	0.25%	0.10%	0.26%	0.25%	0.11%	0.47%	0.08%	0.0%	0.18%	0.37%	0.09%	0.10%	0.32%	0.33%	0.0%	0.11%	0.17%	0.32%	0.27%	0.56%	0.30%	0.58%	0.0%	0.35%	0.17%					
39	"22. ""Развитие предпринимательства"""	73	4	2	1	0	4	1	0	3	2	1	7	1	3	0	0	1	2	1	2	2	4	3	2	2	2	4	1	3	1	0	3	4	1	2	0	1	0	1	1	1					
		0.21%	0.31%	0.15%	0.08%	0.0%	0.53%	0.15%	0.0%	0.29%	0.14%	0.11%	1.08%	0.16%	0.49%	0.0%	0.0%	0.12%	0.20%	0.08%	0.25%	0.23%	0.37%	0.26%	0.14%	0.18%	0.18%	0.37%	0.10%	0.24%	0.11%	0.0%	0.35%	0.34%	0.08%	0.18%	0.0%	0.15%	0.0%	0.11%	0.17%	0.08%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3731	152	121	130	43	73	92	75	87	107	93	64	63	63	1	1	59	94	140	70	75	128	149	186	126	120	144	119	144	110	10	110	143	145	109	20	71	76	88	48	82					
		10.80%	11.83%	9.61%	10.42%	11.08%	9.81%	14.21%	11.32%	8.54%	7.64%	10.71%	9.87%	10.51%	10.36%	1.25%	2.32%	7.56%	9.80%	12.41%	8.91%	8.99%	12.05%	13.33%	13.53%	11.50%	11.23%	13.45%	12.57%	11.64%	12.19%	13.69%	13.11%	12.39%	11.83%	9.82%	5.64%	10.79%	11.07%	10.45%	8.40%	6.97%					
																																															
41	Против всех	2289	102	79	90	29	55	44	50	94	107	56	31	43	48	0	8	55	50	67	62	55	62	80	81	75	84	61	52	104	51	8	41	79	70	90	20	36	35	52	22	61					
		6.62%	7.94%	6.27%	7.21%	7.47%	7.39%	6.80%	7.55%	9.23%	7.64%	6.45%	4.78%	7.17%	7.89%	0.0%	18.60%	7.05%	5.21%	5.93%	7.89%	6.59%	5.83%	7.16%	5.89%	6.84%	7.86%	5.70%	5.49%	8.40%	5.65%	10.95%	4.88%	6.84%	5.71%	8.11%	5.64%	5.47%	5.10%	6.17%	3.85%	5.19%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
