Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Лев-Толстовская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702					
		0.07%	0.09%	0.00%	0.00%	0.11%	0.11%	0.31%	0.00%	0.00%	0.00%	0.78%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	957	119	113	108	72	116	36	12	24	11	3	20	8	32	3	26	10	18	21	18	28	16	62	24	42	15					
		9.44%	10.32%	12.64%	13.25%	8.25%	12.95%	11.08%	11.43%	6.61%	8.87%	2.33%	14.60%	4.12%	6.49%	2.46%	5.94%	6.80%	3.54%	8.40%	6.59%	4.85%	9.82%	16.27%	10.43%	14.05%	5.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	2	0	0	5	3	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0					
		0.15%	0.17%	0.00%	0.00%	0.57%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.20%	0.00%	0.37%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	1	2	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1					
		0.12%	0.09%	0.11%	0.25%	0.00%	0.11%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.52%	0.20%	0.00%	0.23%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.39%					
24	7.Политическая партия «Либерально-демократическая партия России»	885	95	103	91	81	83	32	9	36	14	19	8	14	36	12	34	14	40	18	23	32	12	18	14	18	29					
		8.73%	8.24%	11.52%	11.17%	9.28%	9.26%	9.85%	8.57%	9.92%	11.29%	14.73%	5.84%	7.22%	7.30%	9.84%	7.76%	9.52%	7.87%	7.20%	8.42%	5.55%	7.36%	4.72%	6.09%	6.02%	11.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	723	115	82	77	106	76	16	7	13	8	10	5	5	22	6	28	5	38	12	16	24	13	14	7	8	10					
		7.13%	9.97%	9.17%	9.45%	12.14%	8.48%	4.92%	6.67%	3.58%	6.45%	7.75%	3.65%	2.58%	4.46%	4.92%	6.39%	3.40%	7.48%	4.80%	5.86%	4.16%	7.98%	3.67%	3.04%	2.68%	3.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	7	7	5	7	11	1	1	0	0	5	0	1	2	0	8	0	1	2	4	5	1	1	2	1	3					
		0.74%	0.61%	0.78%	0.61%	0.80%	1.23%	0.31%	0.95%	0.00%	0.00%	3.88%	0.00%	0.52%	0.41%	0.00%	1.83%	0.00%	0.20%	0.80%	1.47%	0.87%	0.61%	0.26%	0.87%	0.33%	1.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7066	769	540	496	563	569	223	68	280	83	86	95	161	386	95	312	113	394	189	200	474	113	269	177	220	191					
		69.66%	66.70%	60.40%	60.86%	64.49%	63.50%	68.62%	64.76%	77.13%	66.94%	66.67%	69.34%	82.99%	78.30%	77.87%	71.23%	76.87%	77.56%	75.60%	73.26%	82.15%	69.33%	70.60%	76.96%	73.58%	75.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	4	8	7	9	4	3	1	1	3	0	0	1	5	2	0	0	1	1	1	0	2	1	1	1	0					
		0.55%	0.35%	0.89%	0.86%	1.03%	0.45%	0.92%	0.95%	0.28%	2.42%	0.00%	0.00%	0.52%	1.01%	1.64%	0.00%	0.00%	0.20%	0.40%	0.37%	0.00%	1.23%	0.26%	0.43%	0.33%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
