Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Сосковская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.19%	0.36%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	167	12	2	17	10	3	6	18	3	10	6	30	0	6	8	21	4	11					
		3.29%	7.14%	1.16%	6.99%	2.66%	0.99%	2.95%	4.47%	1.52%	4.09%	2.19%	13.21%	0.0%	1.36%	5.22%	2.09%	1.44%	5.33%					
28	"11. ""Истинные патриоты России"""	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	54	0	0	1	0	1	3	3	1	0	0	5	6	19	2	7	6	0					
		1.06%	0.0%	0.0%	0.41%	0.0%	0.33%	1.47%	0.74%	0.50%	0.0%	0.0%	2.20%	3.29%	4.30%	1.30%	0.69%	2.17%	0.0%					
30	"13. ""Демократическая партия России"""	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.65%	0.29%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	0	0	0	0	0	2	0	0	0	0	3	4	0	1	2	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	1.64%	0.90%	0.0%	0.09%	0.72%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0					
		0.09%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	206	3	10	6	17	9	7	23	23	4	5	6	3	20	6	53	8	3					
		4.06%	1.78%	5.84%	2.46%	4.53%	2.98%	3.44%	5.72%	11.67%	1.63%	1.83%	2.64%	1.64%	4.53%	3.92%	5.27%	2.89%	1.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	8	0	0	1	0	0	0	2	1	0	0	1	0	0	0	2	1	0					
		0.15%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.49%	0.50%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.19%	0.36%	0.0%					
35	"18. ""ЛДПР"""	498	9	21	18	45	14	20	55	23	14	18	22	19	48	10	117	35	10					
		9.82%	5.35%	12.28%	7.40%	12.0%	4.63%	9.85%	13.68%	11.67%	5.73%	6.59%	9.69%	10.43%	10.88%	6.53%	11.65%	12.68%	4.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	58	5	2	4	2	4	1	4	2	2	1	4	2	4	1	15	3	2					
		1.14%	2.97%	1.16%	1.64%	0.53%	1.32%	0.49%	0.99%	1.01%	0.81%	0.36%	1.76%	1.09%	0.90%	0.65%	1.49%	1.08%	0.97%					
37	"20. ""Политическая партия ""Единая Россия"""	2482	99	101	128	144	183	113	210	81	120	173	85	85	173	74	488	122	103					
		48.98%	58.92%	59.06%	52.67%	38.4%	60.59%	55.66%	52.23%	41.11%	49.18%	63.36%	37.44%	46.70%	39.22%	48.36%	48.60%	44.20%	50.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	0	1	1	1	2	1	2	0	0	0	1	0	0	1	1	0					
		0.21%	0.0%	0.0%	0.41%	0.26%	0.33%	0.98%	0.24%	1.01%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.09%	0.36%	0.0%					
39	"22. ""Развитие предпринимательства"""	13	0	0	1	0	2	1	0	0	0	0	2	1	2	1	2	1	0					
		0.25%	0.0%	0.0%	0.41%	0.0%	0.66%	0.49%	0.0%	0.0%	0.0%	0.0%	0.88%	0.54%	0.45%	0.65%	0.19%	0.36%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1086	34	18	34	134	67	30	55	35	77	59	34	49	117	36	195	50	62					
		21.43%	20.23%	10.52%	13.99%	35.73%	22.18%	14.77%	13.68%	17.76%	31.55%	21.61%	14.97%	26.92%	26.53%	23.52%	19.42%	18.11%	30.09%					
																								
41	Против всех	144	2	6	16	16	5	3	2	11	4	4	9	4	8	4	32	9	9					
		2.84%	1.19%	3.50%	6.58%	4.26%	1.65%	1.47%	0.49%	5.58%	1.63%	1.46%	3.96%	2.19%	1.81%	2.61%	3.18%	3.26%	4.36%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
