Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Шелеховская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	898	13	39	22	39	44	57	56	45	30	54	52	56	54	35	43	40	30	34	28	9	42	10	24	18	7	15	2					
		3.20%	2.59%	4.07%	1.93%	2.92%	3.96%	4.52%	5.60%	4.81%	3.05%	3.54%	2.90%	3.61%	3.82%	4.55%	3.12%	2.46%	2.68%	2.81%	2.73%	0.97%	3.27%	2.12%	2.59%	2.80%	1.67%	2.50%	1.03%					
19	2.Всероссийская политическая партия «Гражданская Сила»	229	3	7	12	16	10	15	9	5	11	13	25	5	9	7	10	17	12	7	5	5	3	3	7	2	3	6	2					
		0.82%	0.60%	0.73%	1.05%	1.20%	0.90%	1.19%	0.90%	0.53%	1.12%	0.85%	1.40%	0.32%	0.64%	0.91%	0.73%	1.05%	1.07%	0.58%	0.49%	0.54%	0.23%	0.64%	0.76%	0.31%	0.72%	1.00%	1.03%					
20	3.Политическая партия «Демократическая партия России»	48	0	1	3	1	5	3	0	1	2	3	3	3	0	0	2	4	2	1	4	1	2	3	1	1	0	1	1					
		0.17%	0.00%	0.10%	0.26%	0.07%	0.45%	0.24%	0.00%	0.11%	0.20%	0.20%	0.17%	0.19%	0.00%	0.00%	0.15%	0.25%	0.18%	0.08%	0.39%	0.11%	0.16%	0.64%	0.11%	0.16%	0.00%	0.17%	0.52%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2772	54	98	111	100	116	206	121	129	98	128	168	184	156	77	136	135	98	125	99	70	115	23	94	35	32	46	18					
		9.87%	10.78%	10.22%	9.75%	7.50%	10.44%	16.35%	12.10%	13.78%	9.98%	8.39%	9.38%	11.87%	11.02%	10.01%	9.86%	8.30%	8.76%	10.33%	9.67%	7.57%	8.96%	4.88%	10.16%	5.45%	7.66%	7.67%	9.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	894	6	30	52	42	22	51	28	31	41	71	65	59	45	32	62	72	31	44	10	20	41	11	10	6	3	7	2					
		3.18%	1.20%	3.13%	4.57%	3.15%	1.98%	4.05%	2.80%	3.31%	4.18%	4.66%	3.63%	3.81%	3.18%	4.16%	4.50%	4.43%	2.77%	3.64%	0.98%	2.16%	3.20%	2.34%	1.08%	0.93%	0.72%	1.17%	1.03%					
23	6.Политическая партия «Партия социальной справедливости»	78	1	2	6	6	5	6	2	4	3	6	10	6	2	1	2	3	4	2	0	1	2	2	0	2	0	0	0					
		0.28%	0.20%	0.21%	0.53%	0.45%	0.45%	0.48%	0.20%	0.43%	0.31%	0.39%	0.56%	0.39%	0.14%	0.13%	0.15%	0.18%	0.36%	0.17%	0.00%	0.11%	0.16%	0.42%	0.00%	0.31%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3702	95	132	163	172	144	143	117	106	156	208	243	211	169	93	211	210	129	169	121	105	164	63	132	78	87	56	25					
		13.18%	18.96%	13.76%	14.31%	12.89%	12.96%	11.35%	11.70%	11.32%	15.89%	13.64%	13.56%	13.61%	11.94%	12.09%	15.30%	12.92%	11.53%	13.97%	11.82%	11.35%	12.78%	13.38%	14.27%	12.15%	20.81%	9.33%	12.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2674	43	81	101	133	97	132	102	95	89	148	176	158	134	71	151	155	124	109	115	100	97	33	49	48	48	57	28					
		9.52%	8.58%	8.45%	8.87%	9.97%	8.73%	10.48%	10.20%	10.15%	9.06%	9.70%	9.82%	10.19%	9.47%	9.23%	10.95%	9.53%	11.08%	9.01%	11.23%	10.81%	7.56%	7.01%	5.30%	7.48%	11.48%	9.50%	14.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	194	1	7	2	21	2	5	4	4	5	6	19	11	12	8	12	13	5	8	11	7	12	1	11	1	1	3	2					
		0.69%	0.20%	0.73%	0.18%	1.57%	0.18%	0.40%	0.40%	0.43%	0.51%	0.39%	1.06%	0.71%	0.85%	1.04%	0.87%	0.80%	0.45%	0.66%	1.07%	0.76%	0.94%	0.21%	1.19%	0.16%	0.24%	0.50%	1.03%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15620	276	522	624	754	613	571	519	487	508	839	979	816	792	404	715	921	639	663	618	562	759	313	568	434	227	388	109					
		55.61%	55.09%	54.43%	54.78%	56.52%	55.18%	45.32%	51.90%	52.03%	51.73%	55.02%	54.63%	52.65%	55.97%	52.54%	51.85%	56.64%	57.10%	54.79%	60.35%	60.76%	59.16%	66.45%	61.41%	67.60%	54.31%	64.67%	56.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	501	5	21	12	25	19	40	24	18	18	25	35	29	24	21	19	39	20	28	8	11	24	4	11	3	0	14	4					
		1.78%	0.99%	2.19%	1.05%	1.87%	1.71%	3.17%	2.40%	1.92%	1.83%	1.64%	1.95%	1.87%	1.70%	2.73%	1.38%	2.40%	1.79%	2.31%	0.78%	1.19%	1.87%	0.85%	1.19%	0.47%	0.00%	2.33%	2.06%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
