Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Сортавальская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №547					
		4.55%	7.15%	6.28%	3.11%	5.50%	3.80%	7.03%	6.46%	4.87%	3.22%	7.25%	4.81%	2.79%	0.0%	2.95%	0.76%	1.80%	1.86%	2.32%	1.26%	0.0%	0.0%	4.06%	3.55%	2.84%	0.93%	3.50%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	430	24	32	15	49	32	38	41	13	6	32	39	18	2	7	0	3	12	26	13	1	7	5	4	8	1	2					
		2.78%	2.56%	5.58%	2.59%	4.14%	3.04%	3.00%	2.81%	1.66%	1.93%	3.05%	2.76%	5.02%	4.16%	2.58%	0.0%	1.80%	3.73%	1.78%	1.82%	0.83%	3.07%	4.06%	2.36%	1.62%	0.93%	1.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	873	80	50	30	100	102	111	140	12	17	49	49	11	0	8	2	3	8	34	23	2	9	7	9	14	2	1					
		5.66%	8.53%	8.72%	5.19%	8.46%	9.69%	8.76%	9.62%	1.53%	5.48%	4.67%	3.47%	3.07%	0.0%	2.95%	1.52%	1.80%	2.49%	2.32%	3.22%	1.66%	3.94%	5.69%	5.32%	2.84%	1.86%	0.87%					
22	"5. ""За Русь Святую"""	60	8	0	2	6	1	2	3	5	1	2	0	0	0	1	3	2	0	4	8	1	0	9	0	2	0	0					
		0.38%	0.85%	0.0%	0.34%	0.50%	0.09%	0.15%	0.20%	0.64%	0.32%	0.19%	0.0%	0.0%	0.0%	0.36%	2.29%	1.20%	0.0%	0.27%	1.12%	0.83%	0.0%	7.31%	0.0%	0.40%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	1	2	3	2	2	4	1	3	2	5	1	0	0	0	1	1	8	1	1	1	3	2	0	0	0					
		0.29%	0.10%	0.17%	0.34%	0.25%	0.19%	0.15%	0.27%	0.12%	0.96%	0.19%	0.35%	0.27%	0.0%	0.0%	0.0%	0.60%	0.31%	0.54%	0.14%	0.83%	0.43%	2.43%	1.18%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	96	2	6	1	7	5	13	9	6	4	4	8	1	1	1	0	1	4	9	10	1	0	0	2	1	0	0					
		0.62%	0.21%	1.04%	0.17%	0.59%	0.47%	1.02%	0.61%	0.76%	1.29%	0.38%	0.56%	0.27%	2.08%	0.36%	0.0%	0.60%	1.24%	0.61%	1.40%	0.83%	0.0%	0.0%	1.18%	0.20%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	0	0	0	2	1	3	3	0	0	6	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.16%	0.09%	0.23%	0.20%	0.0%	0.0%	0.57%	0.07%	0.0%	2.08%	0.0%	0.76%	0.0%	0.0%	0.06%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	37	2	1	2	2	6	2	4	3	0	2	3	0	0	0	0	0	1	5	2	0	0	0	0	2	0	0					
		0.24%	0.21%	0.17%	0.34%	0.16%	0.57%	0.15%	0.27%	0.38%	0.0%	0.19%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.34%	0.28%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	373	22	16	6	36	19	16	39	8	5	23	21	28	1	19	10	2	4	27	14	2	4	3	1	36	6	5					
		2.41%	2.34%	2.79%	1.03%	3.04%	1.80%	1.26%	2.68%	1.02%	1.61%	2.19%	1.48%	7.82%	2.08%	7.01%	7.63%	1.20%	1.24%	1.84%	1.96%	1.66%	1.75%	2.43%	0.59%	7.31%	5.60%	4.38%					
28	"11. ""Истинные патриоты России"""	36	0	0	0	0	0	1	0	27	0	0	1	0	0	1	0	1	0	0	3	2	0	0	0	0	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	3.46%	0.0%	0.0%	0.07%	0.0%	0.0%	0.36%	0.0%	0.60%	0.0%	0.0%	0.42%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	128	11	7	9	7	12	12	16	5	2	7	12	2	0	2	2	0	1	5	6	1	0	2	2	3	2	0					
		0.83%	1.17%	1.22%	1.55%	0.59%	1.14%	0.94%	1.09%	0.64%	0.64%	0.66%	0.84%	0.55%	0.0%	0.73%	1.52%	0.0%	0.31%	0.34%	0.84%	0.83%	0.0%	1.62%	1.18%	0.60%	1.86%	0.0%					
30	"13. ""Демократическая партия России"""	34	5	0	1	1	3	1	3	2	0	6	4	2	0	0	2	0	1	2	1	0	0	0	0	0	0	0					
		0.22%	0.53%	0.0%	0.17%	0.08%	0.28%	0.07%	0.20%	0.25%	0.0%	0.57%	0.28%	0.55%	0.0%	0.0%	1.52%	0.0%	0.31%	0.13%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	2	1	3	0	3	1	5	0	1	3	2	2	0	0	0	2	2	5	3	0	0	2	0	1	1	2					
		0.26%	0.21%	0.17%	0.51%	0.0%	0.28%	0.07%	0.34%	0.0%	0.32%	0.28%	0.14%	0.55%	0.0%	0.0%	0.0%	1.20%	0.62%	0.34%	0.42%	0.0%	0.0%	1.62%	0.0%	0.20%	0.93%	1.75%					
32	"15. ""Партия СЛОН"""	18	2	0	0	3	1	2	2	1	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.21%	0.0%	0.0%	0.25%	0.09%	0.15%	0.13%	0.12%	0.0%	0.38%	0.14%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	992	85	47	51	104	77	119	103	38	23	76	79	10	0	10	4	4	14	64	34	5	1	8	3	26	4	3					
		6.43%	9.07%	8.20%	8.82%	8.80%	7.31%	9.39%	7.07%	4.87%	7.41%	7.25%	5.59%	2.79%	0.0%	3.69%	3.05%	2.40%	4.36%	4.38%	4.76%	4.16%	0.43%	6.50%	1.77%	5.28%	3.73%	2.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	2	0	3	1	1	3	0	0	1	0	0	3	1	0	1	2	0	4	0	0	3	0	0	1	0	2					
		0.18%	0.21%	0.0%	0.51%	0.08%	0.09%	0.23%	0.0%	0.0%	0.32%	0.0%	0.0%	0.83%	2.08%	0.0%	0.76%	1.20%	0.0%	0.27%	0.0%	0.0%	1.31%	0.0%	0.0%	0.20%	0.0%	1.75%					
35	"18. ""ЛДПР"""	2223	125	57	68	122	154	203	185	173	64	138	216	63	8	44	18	27	35	194	120	25	47	19	26	65	13	14					
		14.42%	13.34%	9.94%	11.76%	10.33%	14.63%	16.03%	12.71%	22.17%	20.64%	13.16%	15.29%	17.59%	16.66%	16.23%	13.74%	16.26%	10.90%	13.28%	16.80%	20.83%	20.61%	15.44%	15.38%	13.21%	12.14%	12.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	316	25	8	17	26	19	23	39	18	7	34	15	5	0	4	4	3	9	36	8	0	3	1	2	5	5	0					
		2.05%	2.66%	1.39%	2.94%	2.20%	1.80%	1.81%	2.68%	2.30%	2.25%	3.24%	1.06%	1.39%	0.0%	1.47%	3.05%	1.80%	2.80%	2.46%	1.12%	0.0%	1.31%	0.81%	1.18%	1.01%	4.67%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6666	335	219	268	426	390	472	559	312	129	423	656	151	31	135	65	90	173	804	356	62	130	36	83	238	66	57					
		43.24%	35.75%	38.21%	46.36%	36.07%	37.07%	37.28%	38.41%	40.0%	41.61%	40.36%	46.45%	42.17%	64.58%	49.81%	49.61%	54.21%	53.89%	55.06%	49.85%	51.66%	57.01%	29.26%	49.11%	48.37%	61.68%	49.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	3	1	0	1	0	2	2	2	0	1	1	0	1	0	0	1	0	1	3	0	0	1	0	1	0	0					
		0.13%	0.32%	0.17%	0.0%	0.08%	0.0%	0.15%	0.13%	0.25%	0.0%	0.09%	0.07%	0.0%	2.08%	0.0%	0.0%	0.60%	0.0%	0.06%	0.42%	0.0%	0.0%	0.81%	0.0%	0.20%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	1	0	1	4	3	6	8	2	0	1	2	1	0	0	0	0	0	5	1	0	0	1	0	1	1	1					
		0.25%	0.10%	0.0%	0.17%	0.33%	0.28%	0.47%	0.54%	0.25%	0.0%	0.09%	0.14%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.14%	0.0%	0.0%	0.81%	0.0%	0.20%	0.93%	0.87%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1167	76	58	45	104	97	74	104	36	17	99	120	27	1	20	8	14	28	112	33	4	7	7	15	47	3	11					
		7.57%	8.11%	10.12%	7.78%	8.80%	9.22%	5.84%	7.14%	4.61%	5.48%	9.44%	8.49%	7.54%	2.08%	7.38%	6.10%	8.43%	8.72%	7.67%	4.62%	3.33%	3.07%	5.69%	8.87%	9.55%	2.80%	9.64%					
																																	
41	Против всех	754	42	28	28	84	68	55	72	56	13	41	74	15	0	5	5	7	7	43	42	9	13	11	10	19	0	7					
		4.89%	4.48%	4.88%	4.84%	7.11%	6.46%	4.34%	4.94%	7.17%	4.19%	3.91%	5.24%	4.18%	0.0%	1.84%	3.81%	4.21%	2.18%	2.94%	5.88%	7.5%	5.70%	8.94%	5.91%	3.86%	0.0%	6.14%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
