Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Боготольская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	422	16	58	17	11	5	3	41	0	21	22	16	5	0	6	26	10	70	5	2	13	5	10	9	1	31	9	0	2	6	2					
		7.93%	7.11%	9.81%	7.98%	8.73%	2.82%	8.82%	8.30%	0.00%	11.41%	8.63%	15.09%	7.46%	0.00%	5.22%	5.14%	5.62%	14.00%	7.69%	3.51%	13.68%	2.67%	13.70%	7.76%	2.50%	6.42%	12.33%	0.00%	3.08%	7.50%	3.33%					
19	. Малышкин Олег Александрович	184	12	14	7	0	4	1	17	1	7	10	3	3	7	8	4	12	9	6	0	3	7	3	2	5	22	1	5	2	6	3					
		3.46%	5.33%	2.37%	3.29%	0.00%	2.26%	2.94%	3.44%	2.50%	3.80%	3.92%	2.83%	4.48%	9.72%	6.96%	0.79%	6.74%	1.80%	9.23%	0.00%	3.16%	3.74%	4.11%	1.72%	12.50%	4.55%	1.37%	11.63%	3.08%	7.50%	5.00%					
20	. Миронов Сергей Михайлович	32	3	4	1	0	0	0	4	0	1	0	1	0	1	2	2	1	1	0	0	0	0	0	0	1	6	1	0	3	0	0					
		0.60%	1.33%	0.68%	0.47%	0.00%	0.00%	0.00%	0.81%	0.00%	0.54%	0.00%	0.94%	0.00%	1.39%	1.74%	0.40%	0.56%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	1.24%	1.37%	0.00%	4.62%	0.00%	0.00%					
21	. Путин Владимир Владимирович	3473	131	352	154	94	142	20	324	33	128	143	71	44	54	62	426	126	281	37	39	72	122	28	92	21	295	28	17	49	39	49					
		65.28%	58.22%	59.56%	72.30%	74.60%	80.23%	58.82%	65.59%	82.50%	69.57%	56.08%	66.98%	65.67%	75.00%	53.91%	84.19%	70.79%	56.20%	56.92%	68.42%	75.79%	65.24%	38.36%	79.31%	52.50%	61.08%	38.36%	39.53%	75.38%	48.75%	81.67%					
22	. Хакамада Ирина Муцуовна	108	7	27	3	0	4	1	8	1	3	4	2	1	3	0	3	1	7	1	0	1	6	4	4	1	12	1	1	2	0	0					
		2.03%	3.11%	4.57%	1.41%	0.00%	2.26%	2.94%	1.62%	2.50%	1.63%	1.57%	1.89%	1.49%	4.17%	0.00%	0.59%	0.56%	1.40%	1.54%	0.00%	1.05%	3.21%	5.48%	3.45%	2.50%	2.48%	1.37%	2.33%	3.08%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	950	50	112	27	21	19	5	84	4	22	61	9	8	4	36	34	21	121	15	16	3	37	27	6	9	109	33	20	7	26	4					
		17.86%	22.22%	18.95%	12.68%	16.67%	10.73%	14.71%	17.00%	10.00%	11.96%	23.92%	8.49%	11.94%	5.56%	31.30%	6.72%	11.80%	24.20%	23.08%	28.07%	3.16%	19.79%	36.99%	5.17%	22.50%	22.57%	45.21%	46.51%	10.77%	32.50%	6.67%					
																																					
24	Против всех	102	3	21	3	0	2	4	10	1	2	10	3	5	2	1	6	4	9	1	0	1	5	0	3	1	2	0	0	0	1	2					
		1.92%	1.33%	3.55%	1.41%	0.00%	1.13%	11.76%	2.02%	2.50%	1.09%	3.92%	2.83%	7.46%	2.78%	0.87%	1.19%	2.25%	1.80%	1.54%	0.00%	1.05%	2.67%	0.00%	2.59%	2.50%	0.41%	0.00%	0.00%	0.00%	1.25%	3.33%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
