7	Число избирательных бюллетеней в переносных ящиках для голосования	7088	81	32	98	95	210	104	68	50	92	71	29	96	105	94	53	114	386	38	50	151	56	63	252	78	221	61	53	51	144	102	45	16	142	160	286	90	154	149	10	52	46	88	30	49	76	32	31	85	55	89	77	73	55	91	0	69	152	113	177	113	81	102	160	113	41	125	49	76	128	68	130	124	61	18	26	48	35									
8	Число бюллетеней в стационарных ящиках для голосования	62506	705	1259	659	963	1176	1037	721	1202	1147	869	362	933	1290	500	862	1233	1066	1151	645	1481	1342	930	610	1066	1442	972	951	646	1739	646	751	1107	1011	981	1543	1462	1159	867	1442	1619	1555	923	167	205	197	271	195	201	226	241	1113	584	156	297	190	780	476	1064	827	970	940	673	584	332	255	575	833	387	469	199	121	844	951	1160	1085	258	655									
9	Число недействительных избирательных бюллетеней	903	11	20	9	15	24	6	10	16	0	13	5	0	51	7	7	17	23	14	12	23	20	21	7	9	12	18	6	7	21	8	10	25	14	5	26	11	26	11	14	19	33	18	0	3	4	6	0	3	3	4	17	14	1	4	2	10	13	8	16	16	17	13	7	2	6	13	0	2	7	4	3	17	18	14	21	4	7									
10	Число действительных избирательных бюллетеней	68691	775	1271	748	1043	1362	1135	779	1236	1239	927	386	1029	1344	587	908	1330	1429	1175	683	1609	1378	972	855	1135	1651	1015	998	690	1862	740	786	1098	1139	1136	1803	1541	1287	1005	1438	1652	1568	993	197	251	269	297	226	283	278	326	1173	643	210	384	188	839	615	1169	988	1067	1004	762	737	443	290	687	882	461	590	263	248	951	994	1164	1090	302	683									
11	Число полученных открепительных  удостоверений	2505	25	31	24	20	40	35	28	50	40	30	15	43	30	15	35	35	40	25	15	49	36	35	18	25	40	25	25	20	43	25	25	30	35	30	55	40	30	37	115	80	80	70	15	5	15	5	15	15	13	10	42	52	3	5	25	55	60	50	60	45	40	20	25	20	25	45	65	25	25	5	5	53	28	35	25	5	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2486	25	31	24	20	39	34	28	50	40	30	15	43	28	15	35	35	40	24	14	49	35	35	16	25	40	23	25	20	43	25	25	30	34	30	55	39	30	37	111	79	80	70	15	5	15	5	15	15	13	10	42	52	3	5	25	55	60	50	60	45	40	19	25	20	25	45	65	25	25	5	5	53	28	35	25	5	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1906	22	29	21	25	17	23	66	30	9	15	18	38	23	18	27	24	23	17	26	17	12	20	24	19	22	29	28	16	54	15	20	36	25	43	25	233	24	30	15	13	10	38	19	11	17	27	37	14	22	16	23	5	21	12	1	19	15	25	29	15	20	13	10	21	38	32	36	9	15	11	12	34	15	14	7	14	38									
14	Число неиспользованных открепительных удостоверений	19	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	190	4	3	3	4	2	8	1	4	2	4	1	2	5	1	3	3	1	2	0	6	5	3	2	2	16	1	2	5	8	1	1	5	3	6	7	2	5	2	5	6	3	4	0	1	0	3	0	1	1	1	1	1	1	1	0	2	2	2	0	3	1	3	0	1	1	0	0	0	4	0	0	3	1	1	1	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																								
19	Жириновский Владимир Вольфович	5111	69	115	75	99	88	56	63	47	85	38	48	73	88	47	58	62	127	93	39	134	84	74	80	79	89	79	77	32	110	66	48	104	70	67	105	129	88	84	144	82	183	72	16	20	17	12	22	13	28	24	105	31	13	23	25	51	42	127	79	91	71	65	57	55	24	43	78	52	40	24	11	82	77	84	97	12	50									
		7.34%	8.78%	8.91%	9.91%	9.36%	6.35%	4.91%	7.98%	3.75%	6.86%	4.04%	12.28%	7.09%	6.31%	7.91%	6.34%	4.60%	8.75%	7.82%	5.61%	8.21%	6.01%	7.45%	9.28%	6.91%	5.35%	7.65%	7.67%	4.59%	5.84%	8.82%	6.03%	9.26%	6.07%	5.87%	5.74%	8.31%	6.70%	8.27%	9.92%	4.91%	11.43%	7.12%	8.12%	7.87%	6.23%	3.96%	9.73%	4.55%	9.96%	7.27%	8.82%	4.72%	6.16%	5.93%	13.16%	6.01%	6.69%	10.79%	7.87%	8.40%	6.95%	8.39%	7.66%	12.36%	8.11%	6.14%	8.84%	11.23%	6.70%	8.99%	4.38%	8.47%	7.61%	7.13%	8.73%	3.92%	7.25%									
20	Зюганов Геннадий Андреевич	13529	191	300	145	172	273	193	172	212	198	154	76	213	236	117	160	251	270	290	155	312	284	186	148	257	347	221	179	143	381	134	149	292	241	209	369	319	246	207	312	334	295	104	23	38	44	73	51	40	59	78	261	51	41	68	28	165	125	237	212	215	222	163	137	65	49	88	112	102	84	45	39	187	226	266	234	81	173									
		19.44%	24.30%	23.24%	19.15%	16.26%	19.70%	16.91%	21.80%	16.93%	15.98%	16.38%	19.44%	20.70%	16.92%	19.70%	17.49%	18.63%	18.60%	24.39%	22.30%	19.12%	20.31%	18.73%	17.17%	22.47%	20.87%	21.39%	17.83%	20.52%	20.23%	17.91%	18.72%	26.00%	20.90%	18.32%	20.17%	20.55%	18.74%	20.37%	21.49%	19.99%	18.43%	10.29%	11.68%	14.96%	16.12%	24.09%	22.57%	13.99%	20.99%	23.64%	21.93%	7.76%	19.43%	17.53%	14.74%	19.43%	19.90%	20.14%	21.12%	19.85%	21.74%	21.03%	18.41%	14.61%	16.55%	12.57%	12.70%	22.03%	14.07%	16.85%	15.54%	19.32%	22.33%	22.58%	21.06%	26.47%	25.07%									
21	Миронов Сергей Михайлович	2775	26	48	31	47	60	36	42	57	52	38	9	37	60	23	35	58	74	54	22	69	40	37	37	48	63	40	50	34	68	24	48	48	52	39	62	55	62	48	53	61	66	43	7	5	10	14	9	11	15	6	35	2	5	10	3	48	27	57	41	62	24	17	32	23	15	21	29	17	33	13	11	47	33	44	51	11	31									
		3.99%	3.31%	3.72%	4.10%	4.44%	4.33%	3.16%	5.32%	4.55%	4.20%	4.04%	2.30%	3.60%	4.30%	3.87%	3.83%	4.31%	5.10%	4.54%	3.17%	4.23%	2.86%	3.73%	4.29%	4.20%	3.79%	3.87%	4.98%	4.88%	3.61%	3.21%	6.03%	4.27%	4.51%	3.42%	3.39%	3.54%	4.72%	4.72%	3.65%	3.65%	4.12%	4.25%	3.55%	1.97%	3.66%	4.62%	3.98%	3.85%	5.34%	1.82%	2.94%	0.30%	2.37%	2.58%	1.58%	5.65%	4.30%	4.84%	4.08%	5.72%	2.35%	2.19%	4.30%	5.17%	5.07%	3.00%	3.29%	3.67%	5.53%	4.87%	4.38%	4.86%	3.26%	3.74%	4.59%	3.59%	4.49%									
22	Прохоров Михаил Дмитриевич	5405	45	111	46	73	103	105	86	126	103	79	45	74	106	52	87	84	120	117	55	135	144	117	82	87	131	98	91	47	126	82	72	104	100	82	121	108	113	104	77	121	180	71	13	9	20	16	28	6	35	29	83	21	10	16	16	64	50	76	47	36	58	52	53	27	37	29	37	20	48	16	21	78	80	105	77	26	56									
		7.77%	5.73%	8.60%	6.08%	6.90%	7.43%	9.20%	10.90%	10.06%	8.31%	8.40%	11.51%	7.19%	7.60%	8.75%	9.51%	6.24%	8.26%	9.84%	7.91%	8.27%	10.30%	11.78%	9.51%	7.60%	7.88%	9.49%	9.06%	6.74%	6.69%	10.96%	9.05%	9.26%	8.67%	7.19%	6.62%	6.96%	8.61%	10.24%	5.30%	7.24%	11.24%	7.02%	6.60%	3.54%	7.33%	5.28%	12.39%	2.10%	12.46%	8.79%	6.97%	3.20%	4.74%	4.12%	8.42%	7.54%	7.96%	6.46%	4.68%	3.32%	5.68%	6.71%	7.12%	6.07%	12.50%	4.14%	4.20%	4.32%	8.04%	5.99%	8.37%	8.06%	7.91%	8.91%	6.93%	8.50%	8.12%									
23	Путин Владимир Владимирович	41871	444	697	451	652	838	745	416	794	801	618	208	632	854	348	568	875	838	621	412	959	826	558	508	664	1021	577	601	434	1177	434	469	550	676	739	1146	930	778	562	852	1054	844	703	138	179	178	182	116	213	141	189	689	538	141	267	116	511	371	672	609	663	629	465	458	273	165	506	626	270	385	165	166	557	578	665	631	172	373									
		60.16%	56.49%	53.99%	59.58%	61.63%	60.46%	65.29%	52.72%	63.42%	64.65%	65.74%	53.20%	61.42%	61.22%	58.59%	62.08%	64.96%	57.71%	52.23%	59.28%	58.76%	59.08%	56.19%	58.93%	58.04%	61.40%	55.86%	59.86%	62.27%	62.51%	58.02%	58.92%	48.98%	58.63%	64.77%	62.66%	59.92%	59.25%	55.31%	58.68%	63.08%	52.72%	69.54%	70.05%	70.47%	65.20%	60.07%	51.33%	74.48%	50.18%	57.27%	57.90%	81.89%	66.82%	68.81%	61.05%	60.19%	59.08%	57.09%	60.66%	61.22%	61.61%	60.00%	61.56%	61.35%	55.74%	72.29%	70.98%	58.32%	64.49%	61.80%	66.14%	57.54%	57.11%	56.45%	56.80%	56.21%	54.06%									
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
