Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Назрановская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	16	0	0	0	2	0	0	0	0	2	0	0	4	1	1	0	0	0	0	2	0	4	0					
14	Число погашенных открепительных удостоверений	61	3	3	3	2	2	4	4	3	3	3	2	4	4	3	0	3	3	3	4	1	1	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	172	6	0	6	7	0	0	0	1	3	3	0	34	33	24	0	0	13	11	12	6	6	7					
		0.69%	0.68%	0.0%	0.68%	1.37%	0.0%	0.0%	0.0%	0.16%	0.40%	0.23%	0.0%	1.98%	2.02%	1.18%	0.0%	0.0%	1.92%	1.03%	1.05%	0.32%	0.71%	0.78%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	142	13	0	15	7	0	0	0	4	1	5	0	17	12	17	0	0	13	10	5	8	7	8					
		0.57%	1.47%	0.0%	1.72%	1.37%	0.0%	0.0%	0.0%	0.66%	0.13%	0.39%	0.0%	0.99%	0.73%	0.83%	0.0%	0.0%	1.92%	0.93%	0.44%	0.43%	0.83%	0.89%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	116	7	0	7	3	0	0	0	5	5	3	0	0	11	24	0	0	10	6	7	10	9	9					
		0.46%	0.79%	0.0%	0.80%	0.59%	0.0%	0.0%	0.0%	0.83%	0.66%	0.23%	0.0%	0.0%	0.67%	1.18%	0.0%	0.0%	1.48%	0.56%	0.61%	0.54%	1.07%	1.00%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1685	125	79	89	13	0	0	80	115	37	32	12	168	106	118	18	83	19	52	306	99	30	104					
		6.80%	14.22%	9.31%	10.20%	2.55%	0.0%	0.0%	4.24%	19.19%	4.93%	2.53%	1.91%	9.79%	6.50%	5.80%	2.59%	7.52%	2.81%	4.87%	26.93%	5.43%	3.57%	11.60%					
22	"5. ""За Русь Святую"""	67	2	0	5	1	0	0	0	0	0	14	0	5	4	4	0	0	4	8	7	0	11	2					
		0.27%	0.22%	0.0%	0.57%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%	0.0%	0.29%	0.24%	0.19%	0.0%	0.0%	0.59%	0.75%	0.61%	0.0%	1.30%	0.22%					
23	"6. ""Объединенная Российская партия ""Русь"""	145	9	0	7	1	0	0	0	10	4	16	0	13	3	8	0	0	4	19	14	10	7	20					
		0.58%	1.02%	0.0%	0.80%	0.19%	0.0%	0.0%	0.0%	1.66%	0.53%	1.26%	0.0%	0.75%	0.18%	0.39%	0.0%	0.0%	0.59%	1.78%	1.23%	0.54%	0.83%	2.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	87	3	0	8	2	0	0	0	1	1	9	0	8	11	6	0	0	3	14	4	12	2	3					
		0.35%	0.34%	0.0%	0.91%	0.39%	0.0%	0.0%	0.0%	0.16%	0.13%	0.71%	0.0%	0.46%	0.67%	0.29%	0.0%	0.0%	0.44%	1.31%	0.35%	0.65%	0.23%	0.33%					
25	"8. ""Народно-республиканская партия России"""	51	0	0	4	6	0	0	0	1	1	6	0	0	7	4	0	0	7	6	2	0	2	5					
		0.20%	0.0%	0.0%	0.45%	1.18%	0.0%	0.0%	0.0%	0.16%	0.13%	0.47%	0.0%	0.0%	0.42%	0.19%	0.0%	0.0%	1.03%	0.56%	0.17%	0.0%	0.23%	0.55%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	0	3	1	0	0	0	2	1	2	0	2	3	2	0	0	1	1	0	0	4	0					
		0.08%	0.0%	0.0%	0.34%	0.19%	0.0%	0.0%	0.0%	0.33%	0.13%	0.15%	0.0%	0.11%	0.18%	0.09%	0.0%	0.0%	0.14%	0.09%	0.0%	0.0%	0.47%	0.0%					
27	"10. ""Аграрная партия России"""	85	3	0	8	3	0	0	0	2	1	5	0	14	11	6	0	0	4	2	5	5	10	6					
		0.34%	0.34%	0.0%	0.91%	0.59%	0.0%	0.0%	0.0%	0.33%	0.13%	0.39%	0.0%	0.81%	0.67%	0.29%	0.0%	0.0%	0.59%	0.18%	0.44%	0.27%	1.19%	0.66%					
28	"11. ""Истинные патриоты России"""	147	7	0	14	1	0	0	0	4	2	4	0	23	12	16	0	0	3	2	4	12	36	7					
		0.59%	0.79%	0.0%	1.60%	0.19%	0.0%	0.0%	0.0%	0.66%	0.26%	0.31%	0.0%	1.34%	0.73%	0.78%	0.0%	0.0%	0.44%	0.18%	0.35%	0.65%	4.28%	0.78%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	574	15	15	11	35	0	0	0	10	5	18	0	20	17	84	58	100	30	40	36	39	2	39					
		2.31%	1.70%	1.76%	1.26%	6.88%	0.0%	0.0%	0.0%	1.66%	0.66%	1.42%	0.0%	1.16%	1.04%	4.13%	8.35%	9.06%	4.45%	3.75%	3.16%	2.14%	0.23%	4.35%					
30	"13. ""Демократическая партия России"""	65	5	0	1	0	0	0	0	1	2	1	0	3	5	2	0	0	6	3	5	0	29	2					
		0.26%	0.56%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.16%	0.26%	0.07%	0.0%	0.17%	0.30%	0.09%	0.0%	0.0%	0.89%	0.28%	0.44%	0.0%	3.45%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	5139	382	147	183	170	0	0	0	104	20	120	124	484	566	615	231	413	200	261	216	577	207	119					
		20.74%	43.45%	17.33%	20.98%	33.46%	0.0%	0.0%	0.0%	17.36%	2.67%	9.50%	19.77%	28.22%	34.72%	30.26%	33.28%	37.44%	29.67%	24.48%	19.01%	31.70%	24.64%	13.28%					
32	"15. ""Партия СЛОН"""	31	0	0	1	0	0	0	0	3	1	1	0	6	1	1	0	0	2	5	3	0	6	1					
		0.12%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.50%	0.13%	0.07%	0.0%	0.34%	0.06%	0.04%	0.0%	0.0%	0.29%	0.46%	0.26%	0.0%	0.71%	0.11%					
33	"16. ""Родина"" (народно-патриотический союз)"""	208	3	0	7	6	0	0	0	7	2	9	0	23	13	18	0	0	8	20	5	18	40	29					
		0.83%	0.34%	0.0%	0.80%	1.18%	0.0%	0.0%	0.0%	1.16%	0.26%	0.71%	0.0%	1.34%	0.79%	0.88%	0.0%	0.0%	1.18%	1.87%	0.44%	0.98%	4.76%	3.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	662	11	0	22	14	0	0	0	26	117	250	0	31	29	23	25	0	0	32	12	40	11	19					
		2.67%	1.25%	0.0%	2.52%	2.75%	0.0%	0.0%	0.0%	4.34%	15.62%	19.79%	0.0%	1.80%	1.77%	1.13%	3.60%	0.0%	0.0%	3.00%	1.05%	2.19%	1.30%	2.12%					
35	"18. ""ЛДПР"""	163	9	0	11	6	0	0	0	3	4	11	0	23	16	21	0	0	16	17	12	6	2	6					
		0.65%	1.02%	0.0%	1.26%	1.18%	0.0%	0.0%	0.0%	0.50%	0.53%	0.87%	0.0%	1.34%	0.98%	1.03%	0.0%	0.0%	2.37%	1.59%	1.05%	0.32%	0.23%	0.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	660	16	105	12	1	0	0	0	3	74	63	27	13	18	67	3	61	7	33	28	56	62	11					
		2.66%	1.82%	12.38%	1.37%	0.19%	0.0%	0.0%	0.0%	0.50%	9.87%	4.98%	4.30%	0.75%	1.10%	3.29%	0.43%	5.53%	1.03%	3.09%	2.46%	3.07%	7.38%	1.22%					
37	"20. ""Политическая партия ""Единая Россия"""	13470	241	502	385	213	973	1966	1770	231	441	630	414	773	690	880	358	446	287	455	378	705	262	470					
		54.36%	27.41%	59.19%	44.15%	41.92%	100.0%	100.0%	93.89%	38.56%	58.87%	49.88%	66.02%	45.07%	42.33%	43.30%	51.58%	40.43%	42.58%	42.68%	33.27%	38.73%	31.19%	52.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	0	0	8	1	0	0	0	2	2	1	0	12	9	8	0	0	1	0	1	0	2	0					
		0.18%	0.0%	0.0%	0.91%	0.19%	0.0%	0.0%	0.0%	0.33%	0.26%	0.07%	0.0%	0.69%	0.55%	0.39%	0.0%	0.0%	0.14%	0.0%	0.08%	0.0%	0.23%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	0	0	3	1	0	0	0	0	5	1	0	1	0	1	0	0	0	2	1	0	11	0					
		0.10%	0.0%	0.0%	0.34%	0.19%	0.0%	0.0%	0.0%	0.0%	0.66%	0.07%	0.0%	0.05%	0.0%	0.04%	0.0%	0.0%	0.0%	0.18%	0.08%	0.0%	1.30%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	174	1	0	13	0	0	0	0	2	10	15	0	16	17	47	0	0	5	6	4	17	11	10					
		0.70%	0.11%	0.0%	1.49%	0.0%	0.0%	0.0%	0.0%	0.33%	1.33%	1.18%	0.0%	0.93%	1.04%	2.31%	0.0%	0.0%	0.74%	0.56%	0.35%	0.93%	1.30%	1.11%					
																													
41	Против всех	438	17	0	6	1	0	0	0	2	0	29	11	26	24	36	1	0	31	15	20	200	0	19					
		1.76%	1.93%	0.0%	0.68%	0.19%	0.0%	0.0%	0.0%	0.33%	0.0%	2.29%	1.75%	1.51%	1.47%	1.77%	0.14%	0.0%	4.59%	1.40%	1.76%	10.98%	0.0%	2.12%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
