Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Белогорская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71					
		1.47%	0.82%	2.20%	0.82%	1.25%	2.48%	0.0%	3.50%	3.52%	1.12%	1.34%	2.63%	1.19%	0.87%	1.19%	3.89%	0.95%	0.32%	2.18%	0.33%	4.0%	2.0%	1.72%	0.0%	2.71%	0.35%	1.33%	1.42%	1.94%	0.0%	0.0%	3.57%	2.88%	1.03%	1.68%	0.88%	2.5%	1.23%					
22	"5. ""За Русь Святую"""	57	0	3	0	2	1	0	0	0	4	4	2	8	4	0	0	1	4	1	3	1	1	4	1	2	0	0	3	0	0	2	0	0	0	1	2	0	3					
		0.62%	0.0%	0.38%	0.0%	2.5%	0.41%	0.0%	0.0%	0.0%	0.90%	0.59%	0.87%	0.63%	1.16%	0.0%	0.0%	0.95%	1.31%	0.72%	1.01%	2.0%	2.0%	0.86%	1.51%	0.49%	0.0%	0.0%	1.42%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.42%	1.76%	0.0%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	0	2	2	0	1	0	0	1	3	6	1	3	1	0	0	1	1	2	1	0	0	3	0	0	0	1	0	2	0	0	0	0	0	2	1	0	2					
		0.39%	0.0%	0.25%	1.65%	0.0%	0.41%	0.0%	0.0%	1.17%	0.67%	0.89%	0.43%	0.23%	0.29%	0.0%	0.0%	0.95%	0.32%	1.45%	0.33%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	1.33%	0.0%	1.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.88%	0.0%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	0	2	0	0	1	0	0	0	1	7	1	18	0	0	0	0	0	1	1	0	0	5	0	2	2	1	1	1	0	0	0	0	2	0	0	0	5					
		0.56%	0.0%	0.25%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.22%	1.04%	0.43%	1.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.33%	0.0%	0.0%	1.07%	0.0%	0.49%	0.70%	1.33%	0.47%	0.97%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.77%					
25	"8. ""Народно-республиканская партия России"""	11	0	1	1	0	1	0	0	2	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.12%	0.0%	0.12%	0.82%	0.0%	0.41%	0.0%	0.0%	2.35%	0.22%	0.0%	0.0%	0.07%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	2	0	1	0	0	0	1	4	3	0	3	0	0	0	1	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0					
		0.24%	0.0%	0.25%	0.0%	1.25%	0.0%	0.0%	0.0%	1.17%	0.90%	0.44%	0.0%	0.23%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.24%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.83%	0.0%					
27	"10. ""Аграрная партия России"""	647	10	58	22	3	32	0	8	6	30	34	9	17	33	9	11	2	27	7	23	1	13	61	7	26	13	1	18	12	1	44	6	8	30	24	5	12	24					
		7.10%	8.26%	7.52%	18.18%	3.75%	13.27%	0.0%	14.03%	7.05%	6.75%	5.08%	3.94%	1.35%	9.62%	10.71%	14.28%	1.90%	8.88%	5.10%	7.77%	2.0%	26.0%	13.17%	10.60%	6.41%	4.57%	1.33%	8.57%	11.65%	2.27%	20.09%	7.14%	7.69%	7.73%	10.12%	4.42%	10.0%	3.69%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	0	0	0	0	0	1	6	0	1	0	0	1	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.47%	0.0%	1.19%	0.0%	0.0%	0.32%	0.72%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	1	6	1	0	2	1	0	1	11	8	3	4	0	0	0	1	2	0	6	0	0	4	0	0	8	0	2	0	0	0	2	0	1	2	1	1	6					
		0.81%	0.82%	0.77%	0.82%	0.0%	0.82%	5.0%	0.0%	1.17%	2.47%	1.19%	1.31%	0.31%	0.0%	0.0%	0.0%	0.95%	0.65%	0.0%	2.02%	0.0%	0.0%	0.86%	0.0%	0.0%	2.81%	0.0%	0.95%	0.0%	0.0%	0.0%	2.38%	0.0%	0.25%	0.84%	0.88%	0.83%	0.92%					
30	"13. ""Демократическая партия России"""	37	0	3	0	0	4	1	0	0	1	1	0	4	0	0	0	0	1	1	0	1	0	4	0	1	2	0	2	0	0	0	0	0	1	1	0	1	8					
		0.40%	0.0%	0.38%	0.0%	0.0%	1.65%	5.0%	0.0%	0.0%	0.22%	0.14%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.32%	0.72%	0.0%	2.0%	0.0%	0.86%	0.0%	0.24%	0.70%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.42%	0.0%	0.83%	1.23%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	0	1	0	0	0	0	0	2	1	4	2	2	1	0	0	1	1	0	3	0	0	2	0	3	1	0	0	2	0	0	0	0	0	1	0	0	5					
		0.35%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	2.35%	0.22%	0.59%	0.87%	0.15%	0.29%	0.0%	0.0%	0.95%	0.32%	0.0%	1.01%	0.0%	0.0%	0.43%	0.0%	0.74%	0.35%	0.0%	0.0%	1.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.77%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.32%	0.72%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	340	1	35	5	1	19	1	7	0	12	40	8	67	6	2	9	1	12	7	10	0	0	9	0	22	6	4	5	0	2	1	1	0	14	5	0	2	26					
		3.73%	0.82%	4.53%	4.13%	1.25%	7.88%	5.0%	12.28%	0.0%	2.70%	5.98%	3.50%	5.33%	1.74%	2.38%	11.68%	0.95%	3.94%	5.10%	3.37%	0.0%	0.0%	1.94%	0.0%	5.43%	2.11%	5.33%	2.38%	0.0%	4.54%	0.45%	1.19%	0.0%	3.60%	2.10%	0.0%	1.66%	4.00%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	1	3	0	0	0	0	1	2	1	0	1	3	0	0	0	1	0	2	0	0	0	9	2	1	1	0	2	0	0	0	0	0	3	0	1	0	2					
		0.39%	0.82%	0.38%	0.0%	0.0%	0.0%	0.0%	1.75%	2.35%	0.22%	0.0%	0.43%	0.23%	0.0%	0.0%	0.0%	0.95%	0.0%	1.45%	0.0%	0.0%	0.0%	1.94%	3.03%	0.24%	0.35%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.88%	0.0%	0.30%					
35	"18. ""ЛДПР"""	1604	10	100	17	10	51	1	10	20	88	127	42	324	58	7	11	16	55	19	50	8	4	58	13	82	57	6	16	14	7	26	22	18	72	33	9	27	116					
		17.62%	8.26%	12.97%	14.04%	12.5%	21.16%	5.0%	17.54%	23.52%	19.81%	19.01%	18.42%	25.79%	16.90%	8.33%	14.28%	15.23%	18.09%	13.86%	16.89%	16.0%	8.0%	12.52%	19.69%	20.24%	20.07%	8.0%	7.61%	13.59%	15.90%	11.87%	26.19%	17.30%	18.55%	13.92%	7.96%	22.5%	17.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	173	0	7	1	0	9	2	1	1	8	14	3	29	3	2	0	5	2	0	9	0	0	12	0	11	7	1	6	4	0	4	0	4	9	4	1	6	8					
		1.90%	0.0%	0.90%	0.82%	0.0%	3.73%	10.0%	1.75%	1.17%	1.80%	2.09%	1.31%	2.30%	0.87%	2.38%	0.0%	4.76%	0.65%	0.0%	3.04%	0.0%	0.0%	2.59%	0.0%	2.71%	2.46%	1.33%	2.85%	3.88%	0.0%	1.82%	0.0%	3.84%	2.31%	1.68%	0.88%	5.0%	1.23%					
37	"20. ""Политическая партия ""Единая Россия"""	3158	56	313	41	42	57	7	12	19	127	240	85	518	63	22	38	32	98	48	115	33	22	136	27	127	76	29	83	38	10	48	32	53	123	77	48	30	233					
		34.69%	46.28%	40.59%	33.88%	52.5%	23.65%	35.0%	21.05%	22.35%	28.60%	35.92%	37.28%	41.24%	18.36%	26.19%	49.35%	30.47%	32.23%	35.03%	38.85%	66.0%	44.0%	29.37%	40.90%	31.35%	26.76%	38.66%	39.52%	36.89%	22.72%	21.91%	38.09%	50.96%	31.70%	32.48%	42.47%	25.0%	35.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	0	0	0	0	0	0	1	3	0	2	3	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.67%	0.0%	0.87%	0.23%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.21%	0.0%	0.24%	0.35%	1.33%	0.0%	0.0%	0.0%	0.45%	1.19%	0.0%	0.25%	0.0%	0.88%	0.83%	0.15%					
39	"22. ""Развитие предпринимательства"""	18	1	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2					
		0.19%	0.82%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.88%	0.0%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1536	30	104	16	11	29	7	10	8	87	92	27	97	131	32	0	21	60	12	45	3	4	72	6	70	66	14	47	20	19	54	10	12	78	53	30	26	133					
		16.87%	24.79%	13.48%	13.22%	13.75%	12.03%	35.0%	17.54%	9.41%	19.59%	13.77%	11.84%	7.72%	38.19%	38.09%	0.0%	20.0%	19.73%	8.75%	15.20%	6.0%	8.0%	15.55%	9.09%	17.28%	23.23%	18.66%	22.38%	19.41%	43.18%	24.65%	11.90%	11.53%	20.10%	22.36%	26.54%	21.66%	20.49%					
																																												
41	Против всех	500	7	52	6	3	17	0	2	8	19	41	14	59	21	6	1	18	10	13	10	1	4	26	4	20	15	4	8	5	0	26	5	1	24	11	4	2	33					
		5.49%	5.78%	6.74%	4.95%	3.75%	7.05%	0.0%	3.50%	9.41%	4.27%	6.13%	6.14%	4.69%	6.12%	7.14%	1.29%	17.14%	3.28%	9.48%	3.37%	2.0%	8.0%	5.61%	6.06%	4.93%	5.28%	5.33%	3.80%	4.85%	0.0%	11.87%	5.95%	0.96%	6.18%	4.64%	3.53%	1.66%	5.08%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
