Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Колпнянская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	559	56	70	19	22	45	28	13	1	8	3	27	13	7	40	10	20	4	6	5	61	18	10	5	22	17	3	15	11					
		5.05%	6.50%	7.54%	3.26%	4.78%	6.07%	3.53%	5.35%	0.56%	1.75%	2.04%	9.31%	3.92%	6.73%	7.55%	1.72%	5.15%	1.80%	1.32%	2.00%	14.02%	4.89%	4.48%	2.31%	11.64%	4.08%	1.70%	6.61%	4.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	6	5	5	5	9	9	2	2	1	4	1	0	0	2	1	3	0	1	0	0	0	0	1	0	2	0	0	2					
		0.55%	0.70%	0.54%	0.86%	1.09%	1.21%	1.13%	0.82%	1.12%	0.22%	2.72%	0.34%	0.00%	0.00%	0.38%	0.17%	0.77%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.48%	0.00%	0.00%	0.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8406	589	635	411	331	436	498	183	151	392	116	217	273	92	406	502	329	201	404	242	334	283	207	169	147	317	141	187	213					
		75.99%	68.33%	68.43%	70.62%	71.96%	58.84%	62.80%	75.31%	84.36%	85.96%	78.91%	74.83%	82.23%	88.46%	76.60%	86.11%	84.79%	90.54%	88.60%	96.80%	76.78%	76.90%	92.83%	78.24%	77.78%	76.02%	80.11%	82.38%	80.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	2	3	1	1	7	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.19%	0.23%	0.32%	0.17%	0.22%	0.94%	0.13%	0.82%	1.12%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
