Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Колпнянская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №332	УИК №333	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	659	61	26	92	35	53	59	18	4	25	21	7	28	39	32	16	6	6	41	29	5	15	3	18	1	10	9					
		6.30%	6.94%	5.59%	10.28%	5.79%	10.66%	7.95%	7.14%	2.47%	6.72%	5.10%	1.89%	5.28%	6.98%	8.82%	7.27%	1.35%	2.69%	9.86%	9.15%	2.67%	5.93%	1.44%	4.24%	0.65%	4.83%	2.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	975	67	64	120	91	49	92	24	15	22	54	8	53	52	21	16	7	12	53	44	30	24	2	16	14	7	18					
		9.32%	7.62%	13.76%	13.41%	15.04%	9.86%	12.40%	9.52%	9.26%	5.91%	13.11%	2.16%	10.00%	9.30%	5.79%	7.27%	1.57%	5.38%	12.74%	13.88%	16.04%	9.49%	0.96%	3.76%	9.03%	3.38%	5.96%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	0	9	3	6	4	3	0	1	4	1	0	3	6	2	1	1	0	3	2	0	2	0	3	1	0	0					
		0.53%	0.00%	1.94%	0.34%	0.99%	0.80%	0.40%	0.00%	0.62%	1.08%	0.24%	0.00%	0.57%	1.07%	0.55%	0.45%	0.22%	0.00%	0.72%	0.63%	0.00%	0.79%	0.00%	0.71%	0.65%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2053	187	121	222	165	152	238	38	16	40	60	49	71	142	47	28	60	37	50	92	39	29	6	96	25	13	30					
		19.62%	21.27%	26.02%	24.80%	27.27%	30.58%	32.08%	15.08%	9.88%	10.75%	14.56%	13.24%	13.40%	25.40%	12.95%	12.73%	13.45%	16.59%	12.02%	29.02%	20.86%	11.46%	2.87%	22.59%	16.13%	6.28%	9.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	52	3	6	16	4	0	5	0	0	4	0	0	0	2	0	2	1	1	2	3	0	1	0	2	0	0	0					
		0.50%	0.34%	1.29%	1.79%	0.66%	0.00%	0.67%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.36%	0.00%	0.91%	0.22%	0.45%	0.48%	0.95%	0.00%	0.40%	0.00%	0.47%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6540	560	230	411	267	227	336	169	124	276	276	306	374	314	261	154	369	167	265	141	113	181	198	287	113	177	244					
		62.51%	63.71%	49.46%	45.92%	44.13%	45.67%	45.28%	67.06%	76.54%	74.19%	66.99%	82.70%	70.57%	56.17%	71.90%	70.00%	82.74%	74.89%	63.70%	44.48%	60.43%	71.54%	94.74%	67.53%	72.90%	85.51%	80.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	2	3	8	6	5	1	2	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	1	0	0					
		0.32%	0.11%	0.43%	0.34%	1.32%	1.21%	0.67%	0.40%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.45%	0.00%	0.24%	0.32%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
