Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Козельская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2751	48	14	10	54	57	52	94	203	56	140	202	180	139	178	235	170	172	90	102	151	6	36	63	22	45	22	11	25	55	23	72	24					
		13.75%	12.28%	10.77%	6.41%	10.44%	14.32%	9.47%	20.22%	14.09%	12.28%	15.23%	15.17%	8.89%	15.90%	17.76%	18.75%	17.75%	14.94%	13.82%	14.47%	16.17%	4.08%	12.24%	9.77%	16.54%	13.89%	10.09%	6.55%	9.23%	11.27%	12.64%	11.54%	11.82%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2922	47	12	18	75	33	57	65	196	67	86	183	537	130	153	144	141	147	102	93	165	17	30	76	19	46	23	28	21	64	27	94	26					
		14.61%	12.02%	9.23%	11.54%	14.51%	8.29%	10.38%	13.98%	13.60%	14.69%	9.36%	13.74%	26.52%	14.87%	15.27%	11.49%	14.72%	12.77%	15.67%	13.19%	17.67%	11.56%	10.20%	11.78%	14.29%	14.20%	10.55%	16.67%	7.75%	13.11%	14.84%	15.06%	12.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	275	6	5	4	7	4	11	5	18	4	20	27	24	17	16	28	11	21	7	8	6	1	3	5	0	2	0	2	1	5	0	6	1					
		1.37%	1.53%	3.85%	2.56%	1.35%	1.01%	2.00%	1.08%	1.25%	0.88%	2.18%	2.03%	1.19%	1.95%	1.60%	2.23%	1.15%	1.82%	1.08%	1.13%	0.64%	0.68%	1.02%	0.78%	0.00%	0.62%	0.00%	1.19%	0.37%	1.02%	0.00%	0.96%	0.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4386	51	22	24	142	124	145	103	370	121	292	355	265	193	249	299	252	293	162	194	141	8	34	150	22	56	25	15	27	103	31	87	31					
		21.93%	13.04%	16.92%	15.38%	27.47%	31.16%	26.41%	22.15%	25.68%	26.54%	31.77%	26.65%	13.09%	22.08%	24.85%	23.86%	26.30%	25.46%	24.88%	27.52%	15.10%	5.44%	11.56%	23.26%	16.54%	17.28%	11.47%	8.93%	9.96%	21.11%	17.03%	13.94%	15.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	406	5	1	0	14	5	9	12	18	5	22	22	33	23	21	56	29	36	22	17	7	3	5	2	4	5	1	2	2	7	5	5	8					
		2.03%	1.28%	0.77%	0.00%	2.71%	1.26%	1.64%	2.58%	1.25%	1.10%	2.39%	1.65%	1.63%	2.63%	2.10%	4.47%	3.03%	3.13%	3.38%	2.41%	0.75%	2.04%	1.70%	0.31%	3.01%	1.54%	0.46%	1.19%	0.74%	1.43%	2.75%	0.80%	3.94%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8831	228	74	99	212	168	262	176	615	190	333	509	929	353	366	459	330	452	255	274	437	111	182	339	66	163	145	107	193	248	93	352	111					
		44.15%	58.31%	56.92%	63.46%	41.01%	42.21%	47.72%	37.85%	42.68%	41.67%	36.24%	38.21%	45.88%	40.39%	36.53%	36.63%	34.45%	39.27%	39.17%	38.87%	46.79%	75.51%	61.90%	52.56%	49.62%	50.31%	66.51%	63.69%	71.22%	50.82%	51.10%	56.41%	54.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	125	1	0	1	4	2	4	3	2	2	4	9	25	4	5	9	6	7	5	5	16	1	1	3	0	2	1	1	0	2	0	0	0					
		0.62%	0.26%	0.00%	0.64%	0.77%	0.50%	0.73%	0.65%	0.14%	0.44%	0.44%	0.68%	1.23%	0.46%	0.50%	0.72%	0.63%	0.61%	0.77%	0.71%	1.71%	0.68%	0.34%	0.47%	0.00%	0.62%	0.46%	0.60%	0.00%	0.41%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
