Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Новоалександровская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	890	38	22	53	54	51	57	42	25	25	13	29	23	1	6	8	11	0	22	14	16	4	5	8	48	12	2	6	8	13	34	21	6	1	11	1	5	3	1	1	47	19	3	14	50	9	19	4	3	1	21					
		3.13%	4.64%	3.34%	3.92%	4.57%	4.63%	5.00%	3.50%	3.08%	2.59%	1.88%	5.64%	2.96%	0.74%	0.93%	4.10%	2.30%	0.00%	3.44%	2.56%	4.65%	2.80%	5.00%	3.02%	3.90%	2.37%	2.02%	3.92%	1.38%	1.84%	3.40%	2.20%	2.88%	0.64%	3.12%	1.49%	3.12%	2.07%	0.64%	0.60%	3.43%	2.04%	2.48%	2.40%	3.27%	2.20%	3.12%	1.31%	1.91%	0.60%	2.83%					
19	. Малышкин Олег Александрович	909	21	24	53	33	29	28	43	22	35	17	13	20	5	13	5	19	8	20	22	15	6	5	10	64	12	3	2	15	20	15	30	11	8	8	5	6	12	7	14	47	34	3	17	40	16	11	15	18	2	8					
		3.19%	2.56%	3.65%	3.92%	2.79%	2.63%	2.46%	3.59%	2.71%	3.63%	2.46%	2.53%	2.57%	3.68%	2.02%	2.56%	3.97%	4.02%	3.13%	4.02%	4.36%	4.20%	5.00%	3.77%	5.20%	2.37%	3.03%	1.31%	2.59%	2.82%	1.50%	3.14%	5.29%	5.13%	2.27%	7.46%	3.75%	8.28%	4.49%	8.33%	3.43%	3.66%	2.48%	2.92%	2.61%	3.90%	1.81%	4.92%	11.46%	1.20%	1.08%					
20	. Миронов Сергей Михайлович	208	3	6	29	6	4	8	8	11	11	3	5	9	1	5	1	1	0	0	4	3	2	0	2	2	3	0	0	1	6	6	11	1	3	3	0	0	3	5	3	10	2	0	4	8	2	5	1	2	0	5					
		0.73%	0.37%	0.91%	2.14%	0.51%	0.36%	0.70%	0.67%	1.35%	1.14%	0.43%	0.97%	1.16%	0.74%	0.78%	0.51%	0.21%	0.00%	0.00%	0.73%	0.87%	1.40%	0.00%	0.75%	0.16%	0.59%	0.00%	0.00%	0.17%	0.85%	0.60%	1.15%	0.48%	1.92%	0.85%	0.00%	0.00%	2.07%	3.21%	1.79%	0.73%	0.22%	0.00%	0.69%	0.52%	0.49%	0.82%	0.33%	1.27%	0.00%	0.67%					
21	. Путин Владимир Владимирович	18021	503	402	681	706	670	679	703	526	598	412	307	466	72	518	134	337	157	412	356	199	81	67	188	693	319	69	95	392	475	676	603	143	91	256	40	98	83	105	70	907	686	94	381	977	249	419	152	76	136	562					
		63.30%	61.42%	61.09%	50.33%	59.73%	60.80%	59.56%	58.63%	64.78%	62.03%	59.54%	59.73%	59.97%	52.94%	80.31%	68.72%	70.50%	78.89%	64.48%	65.08%	57.85%	56.64%	67.00%	70.94%	56.34%	62.92%	69.70%	62.09%	67.59%	67.09%	67.67%	63.14%	68.75%	58.33%	72.52%	59.70%	61.25%	57.24%	67.31%	41.67%	66.20%	73.76%	77.69%	65.35%	63.86%	60.73%	68.91%	49.84%	48.41%	81.44%	75.64%					
22	. Хакамада Ирина Муцуовна	682	26	13	44	38	36	27	33	17	25	12	16	22	7	11	14	7	2	16	12	7	0	1	5	21	15	2	4	16	8	17	26	5	4	3	1	0	4	5	2	33	17	3	14	43	4	11	11	4	5	13					
		2.40%	3.17%	1.98%	3.25%	3.21%	3.27%	2.37%	2.75%	2.09%	2.59%	1.73%	3.11%	2.83%	5.15%	1.71%	7.18%	1.46%	1.01%	2.50%	2.19%	2.03%	0.00%	1.00%	1.89%	1.71%	2.96%	2.02%	2.61%	2.76%	1.13%	1.70%	2.72%	2.40%	2.56%	0.85%	1.49%	0.00%	2.76%	3.21%	1.19%	2.41%	1.83%	2.48%	2.40%	2.81%	0.98%	1.81%	3.61%	2.55%	2.99%	1.75%					
23	. Харитонов Николай Михайлович	6492	190	161	364	283	249	290	306	174	238	199	119	195	47	70	27	87	24	149	109	91	45	21	42	341	119	19	41	133	158	198	212	33	41	62	18	44	34	25	71	279	132	14	141	382	117	119	109	44	22	104					
		22.80%	23.20%	24.47%	26.90%	23.94%	22.60%	25.44%	25.52%	21.43%	24.69%	28.76%	23.15%	25.10%	34.56%	10.85%	13.85%	18.20%	12.06%	23.32%	19.93%	26.45%	31.47%	21.00%	15.85%	27.72%	23.47%	19.19%	26.80%	22.93%	22.32%	19.82%	22.20%	15.87%	26.28%	17.56%	26.87%	27.50%	23.45%	16.03%	42.26%	20.36%	14.19%	11.57%	24.19%	24.97%	28.54%	19.57%	35.74%	28.03%	13.17%	14.00%					
																																																									
24	Против всех	1005	35	27	99	40	59	45	37	33	28	31	25	28	3	16	4	15	8	17	24	7	4	1	6	51	14	4	5	13	21	40	43	7	6	7	2	7	4	5	4	39	35	2	8	27	13	19	9	5	1	22					
		3.53%	4.27%	4.10%	7.32%	3.38%	5.35%	3.95%	3.09%	4.06%	2.90%	4.48%	4.86%	3.60%	2.21%	2.48%	2.05%	3.14%	4.02%	2.66%	4.39%	2.03%	2.80%	1.00%	2.26%	4.15%	2.76%	4.04%	3.27%	2.24%	2.97%	4.00%	4.50%	3.37%	3.85%	1.98%	2.99%	4.38%	2.76%	3.21%	2.38%	2.85%	3.76%	1.65%	1.37%	1.76%	3.17%	3.12%	2.95%	3.18%	0.60%	2.96%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
