Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Ржевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	1	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	2	8	1	2	0	6	1	0	2	0	1	1	0	0					
		0.40%	0.74%	0.18%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	1.35%	1.06%	0.35%	0.74%	0.00%	0.80%	0.41%	0.00%	0.65%	0.00%	0.38%	0.36%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	668	7	61	22	8	20	8	26	17	2	14	7	23	0	26	27	39	16	95	23	13	9	85	16	12	25	13	17	14	15	8					
		8.91%	5.15%	10.78%	10.33%	4.30%	15.38%	5.03%	11.56%	13.49%	2.53%	17.95%	4.09%	9.75%	0.00%	9.77%	9.00%	28.26%	10.81%	12.60%	8.13%	4.78%	2.81%	11.30%	6.50%	5.94%	8.14%	9.70%	6.42%	5.07%	5.10%	5.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	0	1	1	0	0	1	0	0	0	0	0	1	0	1	2	0	0	2	4	0	0	3	0	0	2	0	0	0	1	0					
		0.25%	0.00%	0.18%	0.47%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.38%	0.67%	0.00%	0.00%	0.27%	1.41%	0.00%	0.00%	0.40%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.34%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	3	0	0	0	3	0	0	1	0	0	1	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.38%	0.33%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.33%	0.00%	0.00%	0.36%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	644	6	64	26	23	10	7	23	8	7	7	18	11	5	23	26	10	11	62	16	31	28	86	29	8	18	7	23	17	12	22					
		8.59%	4.41%	11.31%	12.21%	12.37%	7.69%	4.40%	10.22%	6.35%	8.86%	8.97%	10.53%	4.66%	6.85%	8.65%	8.67%	7.25%	7.43%	8.22%	5.65%	11.40%	8.75%	11.44%	11.79%	3.96%	5.86%	5.22%	8.68%	6.16%	4.08%	13.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	432	7	35	13	18	11	9	17	9	2	1	4	15	4	16	12	9	22	58	6	22	13	49	13	7	15	6	6	19	8	6					
		5.77%	5.15%	6.18%	6.10%	9.68%	8.46%	5.66%	7.56%	7.14%	2.53%	1.28%	2.34%	6.36%	5.48%	6.02%	4.00%	6.52%	14.86%	7.69%	2.12%	8.09%	4.06%	6.52%	5.28%	3.47%	4.89%	4.48%	2.26%	6.88%	2.72%	3.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	1	5	0	0	0	0	2	0	0	0	2	0	0	1	2	1	0	14	1	1	0	5	2	0	3	0	1	1	0	2					
		0.59%	0.74%	0.88%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	1.17%	0.00%	0.00%	0.38%	0.67%	0.72%	0.00%	1.86%	0.35%	0.37%	0.00%	0.66%	0.81%	0.00%	0.98%	0.00%	0.38%	0.36%	0.00%	1.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5207	113	354	145	129	78	133	150	82	59	53	131	166	61	172	207	73	79	462	225	187	259	486	175	174	227	93	204	212	203	115					
		69.49%	83.09%	62.54%	68.08%	69.35%	60.00%	83.65%	66.67%	65.08%	74.68%	67.95%	76.61%	70.34%	83.56%	64.66%	69.00%	52.90%	53.38%	61.27%	79.51%	68.75%	80.94%	64.63%	71.14%	86.14%	73.94%	69.40%	76.98%	76.81%	69.05%	72.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	0	5	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	7	1	1	1	4	0	1	5	0	0	1	2	0					
		0.48%	0.00%	0.88%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	2.53%	0.00%	0.00%	0.85%	0.00%	0.00%	0.67%	0.00%	0.00%	0.93%	0.35%	0.37%	0.31%	0.53%	0.00%	0.50%	1.63%	0.00%	0.00%	0.36%	0.68%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
