Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																							
Дата голосования: 04.12.2011																																																							
																																																							
Наименование Избирательной комиссии:    Далматовская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340					
		0.86%	0.54%	0.98%	0.98%	0.86%	1.26%	0.42%	1.39%	0.27%	1.66%	0.00%	2.25%	0.00%	0.00%	0.65%	1.79%	1.08%	0.85%	1.60%	1.15%	0.61%	0.00%	0.46%	1.42%	1.03%	1.02%	1.35%	0.00%	0.00%	1.00%	0.83%	0.00%	0.53%	0.37%	0.67%	0.76%	0.32%	3.31%	1.82%	0.00%	0.81%	0.47%	1.02%	0.48%	2.33%	0.75%	0.66%	0.81%	0.94%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2782	80	107	90	219	272	209	134	69	46	27	11	20	8	38	15	18	6	20	17	73	22	40	46	55	11	51	7	19	61	11	38	59	37	56	14	39	13	54	11	13	180	113	24	29	68	129	32	71					
		18.21%	21.62%	17.51%	22.06%	20.90%	28.51%	22.16%	16.90%	18.55%	10.93%	14.14%	12.36%	16.13%	19.05%	24.52%	13.39%	19.35%	5.13%	16.00%	19.54%	14.78%	25.88%	18.35%	21.80%	18.84%	11.22%	22.97%	12.28%	15.32%	20.40%	9.17%	16.03%	15.69%	13.81%	12.50%	10.69%	12.54%	7.18%	24.55%	23.40%	10.57%	21.20%	23.01%	11.59%	16.86%	17.00%	16.93%	12.96%	13.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	183	2	10	7	21	12	23	14	4	10	5	1	1	1	1	2	0	1	1	1	8	0	1	1	1	0	3	0	0	4	0	2	5	0	3	0	3	1	1	0	1	2	3	0	1	6	11	3	6					
		1.20%	0.54%	1.64%	1.72%	2.00%	1.26%	2.44%	1.77%	1.08%	2.38%	2.62%	1.12%	0.81%	2.38%	0.65%	1.79%	0.00%	0.85%	0.80%	1.15%	1.62%	0.00%	0.46%	0.47%	0.34%	0.00%	1.35%	0.00%	0.00%	1.34%	0.00%	0.84%	1.33%	0.00%	0.67%	0.00%	0.96%	0.55%	0.45%	0.00%	0.81%	0.24%	0.61%	0.00%	0.58%	1.50%	1.44%	1.21%	1.13%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7095	167	269	162	461	323	387	340	148	183	75	33	66	17	50	61	40	80	74	37	269	39	123	94	140	61	107	27	58	122	85	151	163	144	181	52	190	112	87	31	67	412	227	115	100	222	338	145	260					
		46.44%	45.14%	44.03%	39.71%	43.99%	33.86%	41.04%	42.88%	39.78%	43.47%	39.27%	37.08%	53.23%	40.48%	32.26%	54.46%	43.01%	68.38%	59.20%	42.53%	54.45%	45.88%	56.42%	44.55%	47.95%	62.24%	48.20%	47.37%	46.77%	40.80%	70.83%	63.71%	43.35%	53.73%	40.40%	39.69%	61.09%	61.88%	39.55%	65.96%	54.47%	48.53%	46.23%	55.56%	58.14%	55.50%	44.36%	58.70%	48.87%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	51	1	2	3	6	5	5	2	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	3	1	0	0	1	0	1	0	3	2	0	1	0	4	1	1					
		0.33%	0.27%	0.33%	0.74%	0.57%	0.52%	0.53%	0.25%	0.27%	0.48%	0.00%	2.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.81%	0.00%	0.00%	0.00%	0.27%	1.12%	0.22%	0.00%	0.00%	0.55%	0.00%	2.13%	0.00%	0.35%	0.41%	0.00%	0.58%	0.00%	0.52%	0.40%	0.19%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
