13	"Число избирателей, проголосовавших по открепительным удостоверениям"	252	20	7	10	21	12	17	1	1	5	3	8	4	3	8	6	11	4	3	6	5	6	5	4	1	3	4	4	3	1	1	4	6	3	3	10	5	8	3	7	2	4	5	4	1					
14	Число неиспользованных открепительных удостоверений	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	47	3	5	9	6	8	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	Богданов Андрей Владимирович	138	13	8	14	9	4	2	7	9	7	9	8	0	0	0	2	0	0	0	1	2	4	4	2	4	3	0	0	0	3	3	0	0	0	3	1	0	0	4	1	3	0	5	0	3					
		0.72%	1.72%	0.98%	1.02%	0.65%	0.39%	0.26%	2.56%	1.01%	0.77%	1.07%	0.90%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.59%	0.49%	0.56%	1.01%	0.57%	1.98%	0.53%	0.00%	0.00%	0.00%	1.07%	1.15%	0.00%	0.00%	0.00%	0.60%	0.14%	0.00%	0.00%	1.59%	0.56%	1.11%	0.00%	1.92%	0.00%	1.30%					
19	Жириновский Владимир Вольфович	1481	67	59	110	112	65	66	39	90	80	75	77	34	20	12	22	25	3	4	2	21	59	31	16	19	31	7	12	14	12	19	4	30	19	20	52	0	6	23	7	17	20	19	25	36					
		7.71%	8.89%	7.20%	8.04%	8.10%	6.31%	8.67%	14.29%	10.15%	8.85%	8.93%	8.65%	9.94%	9.76%	13.79%	10.84%	7.12%	7.32%	3.70%	1.18%	5.19%	8.24%	7.81%	4.57%	9.41%	5.46%	6.42%	4.53%	6.09%	4.27%	7.28%	5.71%	5.04%	4.74%	3.99%	7.40%	0.00%	7.69%	9.16%	3.89%	6.27%	8.00%	7.31%	14.88%	15.65%					
20	Зюганов Геннадий Андреевич	6075	288	301	525	483	406	317	81	301	357	220	300	47	54	16	53	74	18	15	46	86	215	85	98	38	220	22	137	62	97	96	23	174	127	128	139	9	29	80	26	71	41	71	53	46					
		31.64%	38.20%	36.75%	38.38%	34.95%	39.42%	41.66%	29.67%	33.93%	39.49%	26.19%	33.71%	13.74%	26.34%	18.39%	26.11%	21.08%	43.90%	13.89%	27.06%	21.23%	30.03%	21.41%	28.00%	18.81%	38.73%	20.18%	51.70%	26.96%	34.52%	36.78%	32.86%	29.24%	31.67%	25.55%	19.77%	19.57%	37.18%	31.87%	14.44%	26.20%	16.40%	27.31%	31.55%	20.00%					
21	Медведев Дмитрий Анатольевич	11368	380	448	708	762	541	370	145	477	456	533	495	255	131	59	124	252	20	89	121	296	427	274	234	141	309	80	116	154	167	141	43	382	252	348	508	37	43	141	146	180	187	164	89	143					
		59.20%	50.40%	54.70%	51.75%	55.14%	52.52%	48.62%	53.11%	53.78%	50.44%	63.45%	55.62%	74.56%	63.90%	67.82%	61.08%	71.79%	48.78%	82.41%	71.18%	73.09%	59.64%	69.02%	66.86%	69.80%	54.40%	73.39%	43.77%	66.96%	59.43%	54.02%	61.43%	64.20%	62.84%	69.46%	72.26%	80.43%	55.13%	56.18%	81.11%	66.42%	74.80%	63.08%	52.98%	62.17%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
