11	Число полученных открепительных  удостоверений	2070	30	30	30	60	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	60	0	30	30	30	30	30	30	30	30	30	30	30	30	30	60	50	100	90	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1265	27	25	14	21	23	19	17	21	19	25	18	22	23	11	30	15	14	8	15	15	20	4	20	17	23	23	25	18	30	27	22	20	14	16	18	11	14	25	16	27	34	0	21	18	26	13	21	27	25	23	7	21	18	10	15	34	40	83	25	12	8	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	960	15	7	8	12	11	22	6	6	14	20	10	14	17	10	13	12	7	5	11	19	21	24	11	19	10	8	16	13	13	11	22	10	14	14	7	7	9	6	24	11	17	180	13	15	13	13	15	7	17	19	11	11	7	10	9	13	11	20	15	12	12	11					
14	Число неиспользованных открепительных удостоверений	805	3	5	16	39	7	11	13	9	11	5	12	8	7	19	0	15	16	22	15	15	10	26	10	13	7	7	5	12	0	3	8	10	16	14	12	19	16	5	14	3	26	0	9	12	4	17	9	3	5	7	23	9	12	20	15	26	10	17	65	18	22	18					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	26	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	7	1	0	0					
16	Число утраченных избирательных бюллетеней	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	1515	28	47	24	31	37	27	25	27	28	45	32	33	23	16	24	30	26	10	33	19	24	15	21	28	20	20	19	17	27	33	27	20	18	17	30	30	17	18	19	13	26	9	30	28	25	15	27	29	22	21	22	21	25	12	21	21	24	34	31	26	22	26					
		1.76%	1.77%	2.80%	1.56%	1.97%	2.79%	2.00%	2.14%	1.67%	1.72%	2.80%	1.97%	2.30%	1.46%	1.85%	1.45%	2.44%	2.19%	1.22%	2.08%	1.28%	1.54%	2.09%	1.59%	1.82%	1.67%	1.60%	1.37%	1.13%	1.53%	2.10%	1.71%	1.41%	1.65%	1.24%	1.78%	1.91%	1.10%	1.20%	1.26%	0.83%	1.77%	1.03%	1.77%	1.97%	1.92%	1.91%	2.17%	2.01%	1.64%	1.48%	1.80%	1.47%	1.88%	1.27%	1.47%	1.57%	1.67%	2.34%	1.77%	1.89%	2.20%	2.28%					
19	Жириновский Владимир Вольфович	11154	167	230	227	193	156	182	132	208	190	197	194	212	167	96	224	110	187	117	184	191	208	80	149	196	133	151	152	151	227	202	223	216	135	194	255	238	216	239	192	183	192	150	202	195	169	88	163	154	145	182	177	190	166	103	172	178	161	305	309	204	118	127					
		12.97%	10.53%	13.71%	14.74%	12.28%	11.77%	13.50%	11.30%	12.87%	11.70%	12.24%	11.94%	14.76%	10.60%	11.09%	13.50%	8.94%	15.74%	14.23%	11.62%	12.85%	13.32%	11.16%	11.30%	12.73%	11.08%	12.10%	10.98%	10.01%	12.89%	12.87%	14.13%	15.27%	12.41%	14.18%	15.13%	15.15%	14.04%	15.99%	12.74%	11.62%	13.04%	17.16%	11.93%	13.72%	13.00%	11.18%	13.10%	10.66%	10.82%	12.79%	14.46%	13.34%	12.49%	10.93%	12.00%	13.27%	11.24%	20.99%	17.66%	14.83%	11.78%	11.12%					
20	Зюганов Геннадий Андреевич	23164	453	450	380	455	337	367	322	528	478	507	475	367	460	269	458	393	255	148	392	432	424	221	374	346	390	355	388	457	496	429	454	351	336	319	399	381	365	379	427	424	390	175	492	382	328	236	353	395	360	440	307	396	404	302	426	365	369	263	308	386	199	247					
		26.93%	28.56%	26.83%	24.68%	28.94%	25.43%	27.23%	27.57%	32.67%	29.43%	31.49%	29.23%	25.56%	29.19%	31.06%	27.61%	31.95%	21.46%	18.00%	24.75%	29.07%	27.16%	30.82%	28.35%	22.47%	32.50%	28.45%	28.03%	30.31%	28.17%	27.34%	28.77%	24.81%	30.88%	23.32%	23.68%	24.25%	23.72%	25.37%	28.33%	26.92%	26.49%	20.02%	29.06%	26.88%	25.23%	29.99%	28.38%	27.35%	26.87%	30.92%	25.08%	27.81%	30.40%	32.06%	29.73%	27.22%	25.75%	18.10%	17.60%	28.05%	19.86%	21.63%					
21	Медведев Дмитрий Анатольевич	48651	894	920	887	864	764	747	668	810	886	830	883	800	887	475	918	691	700	536	945	819	883	390	747	942	640	699	775	858	984	885	853	802	582	819	979	908	921	835	833	932	838	530	943	795	749	436	683	845	785	746	698	793	716	512	791	765	854	816	1084	751	638	692					
		56.56%	56.37%	54.86%	57.60%	54.96%	57.66%	55.42%	57.19%	50.12%	54.56%	51.55%	54.34%	55.71%	56.28%	54.85%	55.33%	56.18%	58.92%	65.21%	59.66%	55.11%	56.57%	54.39%	56.63%	61.17%	53.33%	56.01%	55.99%	56.90%	55.88%	56.41%	54.06%	56.68%	53.49%	59.87%	58.10%	57.80%	59.84%	55.89%	55.28%	59.17%	56.93%	60.64%	55.70%	55.95%	57.62%	55.40%	54.90%	58.52%	58.58%	52.42%	57.03%	55.69%	53.88%	54.35%	55.20%	57.05%	59.60%	56.16%	61.94%	54.58%	63.67%	60.60%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
