7	Число избирательных бюллетеней в переносных ящиках для голосования	3444	140	27	30	17	31	56	285	56	224	43	31	69	57	45	41	29	24	29	41	27	29	45	152	22	49	39	47	62	71	39	48	41	25	25	65	50	63	60	34	41	42	47	95	57	70	24	78	28	61	67	45	79	86	47	20	23	33	41	44	148									
8	Число бюллетеней в стационарных ящиках для голосования	79875	1409	1500	1363	1486	1285	1281	1500	1155	1549	1372	1464	1413	1396	1423	1764	1344	1166	1163	1439	1188	1063	1113	1034	1172	1172	1093	1331	1603	1299	1262	1180	1448	1479	1328	1443	1375	1445	1325	1063	1390	1602	1503	1330	1277	1098	2122	1329	1636	1577	1468	1751	1610	931	959	1224	1209	1184	1410	1179	198									
9	Число недействительных избирательных бюллетеней	771	14	12	11	14	12	16	5	11	17	7	25	16	12	13	13	8	15	9	13	4	10	12	15	15	15	11	13	9	12	6	7	15	13	13	14	14	18	14	11	9	12	16	17	18	18	18	8	15	29	14	14	22	5	9	12	7	14	19	8	3									
10	Число действительных избирательных бюллетеней	82548	1535	1515	1382	1489	1304	1321	1780	1200	1756	1408	1470	1466	1441	1455	1792	1365	1175	1183	1467	1211	1082	1146	1171	1179	1206	1121	1365	1656	1358	1295	1221	1474	1491	1340	1494	1411	1490	1371	1086	1422	1632	1534	1408	1316	1150	2128	1399	1649	1609	1521	1782	1667	1012	997	1232	1225	1203	1432	1215	343									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
13	Бабурин Сергей Николаевич	693	8	8	19	13	17	11	16	12	17	19	11	9	13	8	21	13	14	8	11	4	10	14	8	9	8	11	9	6	13	16	10	16	8	12	8	8	15	14	5	4	16	18	11	10	11	17	13	15	11	12	18	15	8	5	13	9	4	20	9	2									
		0.83%	0.52%	0.52%	1.36%	0.86%	1.29%	0.82%	0.90%	0.99%	0.96%	1.34%	0.74%	0.61%	0.89%	0.54%	1.16%	0.95%	1.18%	0.67%	0.74%	0.33%	0.92%	1.21%	0.67%	0.75%	0.66%	0.97%	0.65%	0.36%	0.95%	1.23%	0.81%	1.07%	0.53%	0.89%	0.53%	0.56%	0.99%	1.01%	0.46%	0.28%	0.97%	1.16%	0.77%	0.75%	0.94%	0.79%	0.92%	0.90%	0.67%	0.78%	1.00%	0.89%	0.79%	0.50%	1.05%	0.73%	0.33%	1.38%	0.74%	0.58%									
14	Грудинин Павел Николаевич	11546	159	221	164	202	163	199	248	197	250	239	238	199	192	178	268	196	188	188	197	149	140	134	142	162	134	178	209	231	237	199	182	190	211	202	173	187	200	168	119	206	206	215	222	178	150	341	216	213	232	234	281	233	126	105	183	192	178	184	180	38									
		13.86%	10.26%	14.47%	11.77%	13.44%	12.39%	14.88%	13.89%	16.27%	14.10%	16.89%	15.92%	13.43%	13.21%	12.13%	14.85%	14.28%	15.80%	15.77%	13.31%	12.26%	12.82%	11.57%	11.97%	13.57%	10.97%	15.72%	15.17%	13.87%	17.30%	15.30%	14.82%	12.76%	14.03%	14.93%	11.47%	13.12%	13.26%	12.13%	10.85%	14.40%	12.53%	13.87%	15.58%	13.34%	12.84%	15.89%	15.35%	12.80%	14.16%	15.24%	15.65%	13.80%	12.39%	10.44%	14.71%	15.58%	14.63%	12.68%	14.72%	10.98%									
15	Жириновский Владимир Вольфович	5556	107	103	90	104	103	87	117	98	111	107	104	85	92	114	127	80	105	69	101	91	79	68	71	94	85	69	96	112	93	105	94	104	107	91	107	91	97	80	75	91	99	80	93	86	73	122	74	91	129	73	97	103	55	62	84	70	101	140	103	17									
		6.67%	6.91%	6.75%	6.46%	6.92%	7.83%	6.51%	6.55%	8.09%	6.26%	7.56%	6.96%	5.74%	6.33%	7.77%	7.04%	5.83%	8.82%	5.79%	6.82%	7.49%	7.23%	5.87%	5.99%	7.87%	6.96%	6.10%	6.97%	6.73%	6.79%	8.07%	7.65%	6.98%	7.11%	6.73%	7.10%	6.39%	6.43%	5.78%	6.84%	6.36%	6.02%	5.16%	6.53%	6.45%	6.25%	5.68%	5.26%	5.47%	7.88%	4.76%	5.40%	6.10%	5.41%	6.16%	6.75%	5.68%	8.30%	9.65%	8.42%	4.91%									
16	Путин Владимир Владимирович	60988	1198	1126	1049	1105	961	973	1322	846	1303	986	1035	1100	1071	1094	1282	1015	820	871	1091	909	801	860	900	877	913	817	1000	1220	957	923	888	1096	1094	961	1120	1060	1120	1048	844	1047	1231	1128	1010	985	872	1524	1041	1247	1160	1125	1287	1234	785	790	904	920	876	1003	881	282									
		73.20%	77.34%	73.74%	75.31%	73.52%	73.02%	72.77%	74.06%	69.86%	73.49%	69.68%	69.23%	74.22%	73.71%	74.52%	71.02%	73.93%	68.91%	73.07%	73.72%	74.81%	73.35%	74.27%	75.89%	73.45%	74.77%	72.17%	72.57%	73.27%	69.85%	70.95%	72.31%	73.61%	72.74%	71.03%	74.27%	74.39%	74.27%	75.67%	76.94%	73.17%	74.88%	72.77%	70.88%	73.84%	74.66%	71.02%	73.99%	74.94%	70.82%	73.29%	71.66%	73.06%	77.19%	78.53%	72.67%	74.68%	71.98%	69.12%	72.04%	81.50%									
17	Собчак Ксения Анатольевна	1548	21	18	14	25	27	25	36	18	38	21	35	32	31	26	40	20	19	24	23	28	22	37	21	12	28	19	20	34	27	20	14	29	35	24	33	24	28	27	20	35	30	37	23	19	11	46	27	31	32	35	33	32	18	19	16	16	28	42	21	2									
		1.86%	1.36%	1.18%	1.01%	1.66%	2.05%	1.87%	2.02%	1.49%	2.14%	1.48%	2.34%	2.16%	2.13%	1.77%	2.22%	1.46%	1.60%	2.01%	1.55%	2.30%	2.01%	3.20%	1.77%	1.01%	2.29%	1.68%	1.45%	2.04%	1.97%	1.54%	1.14%	1.95%	2.33%	1.77%	2.19%	1.68%	1.86%	1.95%	1.82%	2.45%	1.82%	2.39%	1.61%	1.42%	0.94%	2.14%	1.92%	1.86%	1.95%	2.28%	1.84%	1.89%	1.77%	1.89%	1.29%	1.30%	2.30%	2.89%	1.72%	0.58%									
18	Сурайкин Максим Александрович	649	15	16	20	18	8	8	11	6	11	9	17	15	11	10	11	17	6	4	5	5	7	18	9	5	10	11	7	16	11	13	17	7	8	18	8	6	11	9	4	14	8	15	14	10	13	14	4	15	16	12	14	16	2	3	11	6	8	20	16	0									
		0.78%	0.97%	1.05%	1.44%	1.20%	0.61%	0.60%	0.62%	0.50%	0.62%	0.64%	1.14%	1.01%	0.76%	0.68%	0.61%	1.24%	0.50%	0.34%	0.34%	0.41%	0.64%	1.55%	0.76%	0.42%	0.82%	0.97%	0.51%	0.96%	0.80%	0.99%	1.38%	0.47%	0.53%	1.33%	0.53%	0.42%	0.73%	0.65%	0.36%	0.98%	0.49%	0.97%	0.98%	0.75%	1.11%	0.65%	0.28%	0.90%	0.98%	0.78%	0.78%	0.95%	0.20%	0.30%	0.88%	0.49%	0.66%	1.38%	1.31%	0.00%									
19	Титов Борис Юрьевич	652	13	10	10	12	13	10	14	13	14	12	9	7	15	13	17	8	11	7	22	7	11	3	8	7	10	8	14	15	6	12	7	15	15	15	23	18	5	6	10	7	13	17	15	12	4	28	8	13	8	10	17	10	6	5	6	6	5	13	4	0									
		0.78%	0.84%	0.65%	0.72%	0.80%	0.99%	0.75%	0.78%	1.07%	0.79%	0.85%	0.60%	0.47%	1.03%	0.89%	0.94%	0.58%	0.92%	0.59%	1.49%	0.58%	1.01%	0.26%	0.67%	0.59%	0.82%	0.71%	1.02%	0.90%	0.44%	0.92%	0.57%	1.01%	0.99%	1.11%	1.53%	1.26%	0.33%	0.43%	0.91%	0.49%	0.79%	1.10%	1.05%	0.90%	0.34%	1.30%	0.57%	0.78%	0.49%	0.65%	0.95%	0.59%	0.59%	0.50%	0.48%	0.49%	0.41%	0.90%	0.33%	0.00%									
20	Явлинский Григорий Алексеевич	916	14	13	16	10	12	8	16	10	12	15	21	19	16	12	26	16	12	12	17	18	12	12	12	13	18	8	10	22	14	7	9	17	13	17	22	17	14	19	9	18	29	24	20	16	16	36	16	24	21	20	35	24	12	8	15	6	3	10	1	2									
		1.10%	0.90%	0.85%	1.15%	0.67%	0.91%	0.60%	0.90%	0.83%	0.68%	1.06%	1.40%	1.28%	1.10%	0.82%	1.44%	1.17%	1.01%	1.01%	1.15%	1.48%	1.10%	1.04%	1.01%	1.09%	1.47%	0.71%	0.73%	1.32%	1.02%	0.54%	0.73%	1.14%	0.86%	1.26%	1.46%	1.19%	0.93%	1.37%	0.82%	1.26%	1.76%	1.55%	1.40%	1.20%	1.37%	1.68%	1.14%	1.44%	1.28%	1.30%	1.95%	1.42%	1.18%	0.80%	1.21%	0.49%	0.25%	0.69%	0.08%	0.58%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
