Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Медногорская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №1831	УИК №1832	УИК №1833	УИК №1834					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	245	10	10	10	10	10	25	10	10	10	10	10	10	10	10	10	10	0	10	10	10	10	10	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	105	3	3	2	9	9	7	7	6	4	5	5	6	1	4	7	3	0	5	6	2	7	2	1	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	49	1	0	5	0	2	1	4	3	1	1	1	7	2	2	0	1	1	2	1	3	1	3	2	3	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	140	7	7	8	1	1	18	3	4	6	5	5	4	9	6	3	7	0	5	4	8	3	8	4	4	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	359	17	10	15	16	22	18	13	16	11	8	19	21	32	22	13	23	1	15	20	4	13	14	4	2	8	2					
		2.38%	2.31%	1.24%	1.95%	2.42%	3.17%	2.39%	2.11%	2.32%	1.56%	1.29%	3.21%	2.89%	4.10%	2.67%	2.07%	4.03%	0.70%	2.34%	2.84%	0.84%	1.56%	2.76%	2.02%	1.25%	7.08%	1.94%					
19	2.Всероссийская политическая партия «Гражданская Сила»	105	4	5	3	9	14	10	5	3	5	3	6	9	0	3	3	2	0	5	6	1	2	2	2	0	3	0					
		0.70%	0.54%	0.62%	0.39%	1.36%	2.02%	1.33%	0.81%	0.43%	0.71%	0.48%	1.01%	1.24%	0.00%	0.36%	0.48%	0.35%	0.00%	0.78%	0.85%	0.21%	0.24%	0.39%	1.01%	0.00%	2.65%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	0	0	0	1	1	1	3	0	5	0	0	3	1	1	1	0	0	1	0	0	2	0	0	0	0	0					
		0.13%	0.00%	0.00%	0.00%	0.15%	0.14%	0.13%	0.49%	0.00%	0.71%	0.00%	0.00%	0.41%	0.13%	0.12%	0.16%	0.00%	0.00%	0.16%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2872	140	158	154	111	126	169	147	146	116	86	115	170	161	164	100	85	24	126	207	85	120	75	35	28	17	7					
		19.07%	18.99%	19.53%	20.00%	16.82%	18.18%	22.41%	23.86%	21.16%	16.41%	13.87%	19.43%	23.42%	20.61%	19.90%	15.92%	14.89%	16.90%	19.63%	29.36%	17.86%	14.37%	14.76%	17.68%	17.50%	15.04%	6.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	155	6	8	8	7	12	13	9	6	5	5	12	7	9	5	2	2	3	4	11	7	7	6	1	0	0	0					
		1.03%	0.81%	0.99%	1.04%	1.06%	1.73%	1.72%	1.46%	0.87%	0.71%	0.81%	2.03%	0.96%	1.15%	0.61%	0.32%	0.35%	2.11%	0.62%	1.56%	1.47%	0.84%	1.18%	0.51%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	0	0	0	0	0	1	1	2	1	0	4	1	0	1	2	0	0	2	0	0	2	0	0	0	0					
		0.13%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.14%	0.28%	0.16%	0.00%	0.55%	0.13%	0.00%	0.16%	0.35%	0.00%	0.00%	0.28%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1449	75	76	82	58	82	77	40	69	64	75	54	67	63	87	97	38	18	60	49	56	91	39	11	5	4	12					
		9.62%	10.18%	9.39%	10.65%	8.79%	11.83%	10.21%	6.49%	10.00%	9.05%	12.10%	9.12%	9.23%	8.07%	10.56%	15.45%	6.65%	12.68%	9.35%	6.95%	11.76%	10.90%	7.68%	5.56%	3.13%	3.54%	11.65%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1389	66	86	61	87	53	65	48	79	57	61	54	86	85	71	57	35	10	77	72	35	67	34	20	16	3	4					
		9.22%	8.96%	10.63%	7.92%	13.18%	7.65%	8.62%	7.79%	11.45%	8.06%	9.84%	9.12%	11.85%	10.88%	8.62%	9.08%	6.13%	7.04%	11.99%	10.21%	7.35%	8.02%	6.69%	10.10%	10.00%	2.65%	3.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	4	6	3	8	2	2	3	5	7	6	2	4	2	7	4	2	1	3	3	1	1	5	1	2	0	0					
		0.56%	0.54%	0.74%	0.39%	1.21%	0.29%	0.27%	0.49%	0.72%	0.99%	0.97%	0.34%	0.55%	0.26%	0.85%	0.64%	0.35%	0.70%	0.47%	0.43%	0.21%	0.12%	0.98%	0.51%	1.25%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8406	415	452	440	358	365	387	339	352	419	370	320	342	417	450	342	370	83	345	328	282	524	324	122	107	76	77					
		55.82%	56.31%	55.87%	57.14%	54.24%	52.67%	51.33%	55.03%	51.01%	59.26%	59.68%	54.05%	47.11%	53.39%	54.61%	54.46%	64.80%	58.45%	53.74%	46.52%	59.24%	62.75%	63.78%	61.62%	66.88%	67.26%	74.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	85	5	4	2	4	9	4	5	6	6	2	7	5	2	2	2	3	2	3	0	2	3	3	2	0	1	1					
		0.56%	0.68%	0.49%	0.26%	0.61%	1.30%	0.53%	0.81%	0.87%	0.85%	0.32%	1.18%	0.69%	0.26%	0.24%	0.32%	0.53%	1.41%	0.47%	0.00%	0.42%	0.36%	0.59%	1.01%	0.00%	0.88%	0.97%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
