Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Ясногорская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911					
		11.88%	9.91%	15.23%	10.69%	12.85%	10.86%	9.31%	11.11%	10.29%	10.85%	7.69%	8.72%	13.82%	15.43%	4.52%	25.00%	5.99%	8.02%	9.05%	9.89%	11.49%	11.19%	13.06%	13.39%	9.14%	14.66%	11.02%	11.73%	13.62%	13.39%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	156	5	1	5	0	5	1	0	0	3	0	1	5	3	0	1	8	4	3	5	2	13	15	11	4	7	10	16	19	9					
		1.10%	1.15%	0.33%	1.19%	0.00%	1.43%	0.40%	0.00%	0.00%	0.88%	0.00%	0.51%	0.96%	0.93%	0.00%	0.76%	2.40%	1.23%	1.29%	1.41%	0.85%	0.82%	1.40%	1.26%	1.02%	0.87%	1.55%	1.45%	1.73%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2768	70	39	51	17	39	18	38	46	75	9	38	71	31	12	16	29	38	49	31	15	305	287	236	101	174	165	286	291	191					
		19.57%	16.13%	12.91%	12.11%	6.83%	11.14%	7.29%	15.08%	22.55%	21.99%	8.65%	19.49%	13.63%	9.57%	6.78%	12.12%	8.68%	11.73%	21.12%	8.76%	6.38%	19.18%	26.77%	27.00%	25.63%	21.61%	25.62%	26.00%	26.43%	23.04%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	404	14	6	10	4	6	3	3	6	19	0	5	7	3	1	3	3	3	4	6	4	48	51	32	9	25	26	39	41	23					
		2.86%	3.23%	1.99%	2.38%	1.61%	1.71%	1.21%	1.19%	2.94%	5.57%	0.00%	2.56%	1.34%	0.93%	0.56%	2.27%	0.90%	0.93%	1.72%	1.69%	1.70%	3.02%	4.76%	3.66%	2.28%	3.11%	4.04%	3.55%	3.72%	2.77%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7302	265	180	259	173	222	171	152	115	147	73	106	305	206	149	62	235	213	125	242	164	838	429	346	183	370	270	470	450	382					
		51.64%	61.06%	59.60%	61.52%	69.48%	63.43%	69.23%	60.32%	56.37%	43.11%	70.19%	54.36%	58.54%	63.58%	84.18%	46.97%	70.36%	65.74%	53.88%	68.36%	69.79%	52.70%	40.02%	39.59%	46.45%	45.96%	41.93%	42.73%	40.87%	46.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	77	1	0	4	2	4	1	0	1	4	0	2	2	1	1	0	1	2	0	0	2	10	6	5	0	7	4	8	3	6					
		0.54%	0.23%	0.00%	0.95%	0.80%	1.14%	0.40%	0.00%	0.49%	1.17%	0.00%	1.03%	0.38%	0.31%	0.56%	0.00%	0.30%	0.62%	0.00%	0.00%	0.85%	0.63%	0.56%	0.57%	0.00%	0.87%	0.62%	0.73%	0.27%	0.72%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
