Выборы Президента Российской Федерации																																																													
																																																													
Наименование Избирательной комиссии:    Канская																																																													
																																																													
Итоги голосования 																																																													
																																																													
		Сумма	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405					
11	Число полученных открепительных  удостоверений	290	8	4	4	8	4	4	8	4	4	4	8	4	8	4	4	4	8	4	4	8	4	4	4	8	4	4	4	4	4	4	8	4	4	4	8	4	4	4	4	4	8	4	15	4	4	4	8	8	4	4	4	4	4	15					
12	Число выданных открепительных удостоверений	33	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	2	0	3	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	2	0	0	0	0	1	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	4	0	0	0	0	0	4	0	0	0	4	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	1	2	1	1	0	3	0	5	0	0	0	2	0	0	1	1	1	0	1					
14	Число неиспользованных открепительных удостоверений	257	6	4	4	8	4	4	8	4	4	4	5	4	8	4	4	3	7	2	4	5	4	4	3	8	4	3	4	4	3	4	6	4	4	4	8	4	4	4	4	4	5	4	12	4	4	4	6	8	4	4	4	3	4	8					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	. Глазьев Сергей Юрьевич	1106	100	5	12	7	3	1	25	1	8	27	62	4	36	6	3	2	17	1	3	22	3	0	4	46	5	3	3	6	13	2	16	8	13	2	64	19	5	9	3	13	56	7	113	20	21	15	42	29	3	19	17	12	9	161					
		9.01%	15.41%	5.05%	12.77%	4.14%	2.14%	2.22%	7.99%	0.95%	7.14%	10.47%	8.05%	2.21%	7.86%	5.08%	3.95%	1.94%	4.29%	1.32%	4.41%	5.23%	4.76%	0.00%	4.26%	11.39%	5.88%	4.05%	11.11%	4.17%	16.25%	1.68%	5.25%	7.69%	8.55%	2.38%	13.47%	9.18%	4.35%	5.84%	3.41%	7.43%	10.51%	14.00%	10.70%	13.70%	13.82%	9.74%	7.36%	12.72%	2.70%	14.07%	26.98%	11.21%	7.63%	13.44%					
19	. Малышкин Олег Александрович	352	12	2	2	9	8	2	5	6	15	7	27	9	5	3	5	6	11	0	2	9	1	5	6	2	1	0	1	2	4	5	10	0	12	2	21	9	1	7	0	0	3	2	24	1	2	11	17	5	5	0	1	5	4	38					
		2.87%	1.85%	2.02%	2.13%	5.33%	5.71%	4.44%	1.60%	5.71%	13.39%	2.71%	3.51%	4.97%	1.09%	2.54%	6.58%	5.83%	2.78%	0.00%	2.94%	2.14%	1.59%	8.77%	6.38%	0.50%	1.18%	0.00%	3.70%	1.39%	5.00%	4.20%	3.28%	0.00%	7.89%	2.38%	4.42%	4.35%	0.87%	4.55%	0.00%	0.00%	0.56%	4.00%	2.27%	0.68%	1.32%	7.14%	2.98%	2.19%	4.50%	0.00%	1.59%	4.67%	3.39%	3.17%					
20	. Миронов Сергей Михайлович	79	5	1	0	2	2	0	1	0	0	2	3	0	3	0	0	0	1	0	1	3	3	1	0	1	0	0	0	3	0	4	2	2	3	1	3	0	1	0	0	1	6	0	8	2	0	1	4	1	0	1	0	2	0	5					
		0.64%	0.77%	1.01%	0.00%	1.18%	1.43%	0.00%	0.32%	0.00%	0.00%	0.78%	0.39%	0.00%	0.66%	0.00%	0.00%	0.00%	0.25%	0.00%	1.47%	0.71%	4.76%	1.75%	0.00%	0.25%	0.00%	0.00%	0.00%	2.08%	0.00%	3.36%	0.66%	1.92%	1.97%	1.19%	0.63%	0.00%	0.87%	0.00%	0.00%	0.57%	1.13%	0.00%	0.76%	1.37%	0.00%	0.65%	0.70%	0.44%	0.00%	0.74%	0.00%	1.87%	0.00%	0.42%					
21	. Путин Владимир Владимирович	7534	382	66	57	102	59	22	207	70	53	147	467	107	264	61	58	70	257	67	53	289	32	34	68	251	69	53	19	96	43	59	162	45	67	52	287	137	82	114	62	143	353	27	657	91	95	88	379	115	88	101	29	56	69	653					
		61.36%	58.86%	66.67%	60.64%	60.36%	42.14%	48.89%	66.13%	66.67%	47.32%	56.98%	60.65%	59.12%	57.64%	51.69%	76.32%	67.96%	64.90%	88.16%	77.94%	68.65%	50.79%	59.65%	72.34%	62.13%	81.18%	71.62%	70.37%	66.67%	53.75%	49.58%	53.11%	43.27%	44.08%	61.90%	60.42%	66.18%	71.30%	74.03%	70.45%	81.71%	66.23%	54.00%	62.22%	62.33%	62.50%	57.14%	66.37%	50.44%	79.28%	74.81%	46.03%	52.34%	58.47%	54.51%					
22	. Хакамада Ирина Муцуовна	241	18	2	1	0	1	2	2	8	4	6	16	5	5	1	3	4	6	1	2	5	0	0	2	5	4	1	0	1	1	2	4	3	2	3	7	8	2	3	0	6	5	1	20	2	3	7	15	0	2	3	0	5	3	29					
		1.96%	2.77%	2.02%	1.06%	0.00%	0.71%	4.44%	0.64%	7.62%	3.57%	2.33%	2.08%	2.76%	1.09%	0.85%	3.95%	3.88%	1.52%	1.32%	2.94%	1.19%	0.00%	0.00%	2.13%	1.24%	4.71%	1.35%	0.00%	0.69%	1.25%	1.68%	1.31%	2.88%	1.32%	3.57%	1.47%	3.86%	1.74%	1.95%	0.00%	3.43%	0.94%	2.00%	1.89%	1.37%	1.97%	4.55%	2.63%	0.00%	1.80%	2.22%	0.00%	4.67%	2.54%	2.42%					
23	. Харитонов Николай Михайлович	2520	114	22	19	47	60	18	63	14	32	61	175	53	135	41	7	20	102	5	7	82	21	13	6	82	5	11	4	33	9	42	102	46	51	21	75	23	8	11	0	11	72	8	197	29	30	28	102	63	10	8	16	18	30	258					
		20.52%	17.57%	22.22%	20.21%	27.81%	42.86%	40.00%	20.13%	13.33%	28.57%	23.64%	22.73%	29.28%	29.48%	34.75%	9.21%	19.42%	25.76%	6.58%	10.29%	19.48%	33.33%	22.81%	6.38%	20.30%	5.88%	14.86%	14.81%	22.92%	11.25%	35.29%	33.44%	44.23%	33.55%	25.00%	15.79%	11.11%	6.96%	7.14%	0.00%	6.29%	13.51%	16.00%	18.66%	19.86%	19.74%	18.18%	17.86%	27.63%	9.01%	5.93%	25.40%	16.82%	25.42%	21.54%					
																																																													
24	Против всех	350	8	1	3	1	3	0	7	0	0	8	13	0	7	3	0	0	2	2	0	9	3	4	7	16	1	5	0	3	10	5	8	0	2	2	9	11	15	8	23	1	35	5	33	1	0	3	7	12	2	2	0	4	3	43					
		2.85%	1.23%	1.01%	3.19%	0.59%	2.14%	0.00%	2.24%	0.00%	0.00%	3.10%	1.69%	0.00%	1.53%	2.54%	0.00%	0.00%	0.51%	2.63%	0.00%	2.14%	4.76%	7.02%	7.45%	3.96%	1.18%	6.76%	0.00%	2.08%	12.50%	4.20%	2.62%	0.00%	1.32%	2.38%	1.89%	5.31%	13.04%	5.19%	26.14%	0.57%	6.57%	10.00%	3.12%	0.68%	0.00%	1.95%	1.23%	5.26%	1.80%	1.48%	0.00%	3.74%	2.54%	3.59%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
