Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Белевская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718					
		1.83%	2.36%	1.44%	1.14%	1.23%	0.0%	2.42%	0.89%	0.82%	0.0%	0.95%	0.83%	2.79%	0.63%	0.0%	2.59%	3.77%	0.0%	0.84%	0.0%	1.55%	4.10%	0.23%	0.0%	0.71%	2.19%	2.76%	3.06%	1.84%	1.27%	1.97%	2.26%	2.18%					
22	"5. ""За Русь Святую"""	92	0	1	0	0	0	1	2	2	0	0	1	3	2	0	4	2	0	2	0	1	1	4	0	2	4	3	9	13	9	8	9	9					
		0.81%	0.0%	0.28%	0.0%	0.0%	0.0%	0.60%	1.78%	0.54%	0.0%	0.0%	0.83%	1.67%	1.27%	0.0%	1.73%	1.88%	0.0%	1.69%	0.0%	0.51%	1.36%	0.95%	0.0%	0.71%	0.79%	0.63%	0.76%	1.33%	1.43%	1.31%	0.70%	0.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	0	0	2	1	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	1	3	0	0	0	1	2	3	2	0	1	3	6					
		0.26%	0.0%	0.0%	2.29%	0.61%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.83%	1.11%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.51%	4.10%	0.0%	0.0%	0.0%	0.19%	0.42%	0.25%	0.20%	0.0%	0.16%	0.23%	0.43%					
24	"7. ""Новый курс - Автомобильная Россия"""	84	0	3	0	2	0	2	1	1	1	0	0	0	0	3	1	0	2	0	0	2	0	5	0	2	3	1	13	6	5	4	11	16					
		0.74%	0.0%	0.86%	0.0%	1.23%	0.0%	1.21%	0.89%	0.27%	1.53%	0.0%	0.0%	0.0%	0.0%	2.0%	0.43%	0.0%	1.48%	0.0%	0.0%	1.03%	0.0%	1.19%	0.0%	0.71%	0.59%	0.21%	1.10%	0.61%	0.79%	0.65%	0.86%	1.16%					
25	"8. ""Народно-республиканская партия России"""	34	0	3	2	0	1	1	1	0	0	0	0	1	0	1	1	1	2	1	1	1	0	1	1	2	3	0	0	0	1	3	4	2					
		0.30%	0.0%	0.86%	2.29%	0.0%	0.90%	0.60%	0.89%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.66%	0.43%	0.94%	1.48%	0.84%	2.04%	0.51%	0.0%	0.23%	1.19%	0.71%	0.59%	0.0%	0.0%	0.0%	0.15%	0.49%	0.31%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	5	3	1	3	6	7					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.43%	0.94%	0.74%	0.84%	0.0%	0.0%	1.36%	0.23%	0.0%	0.35%	0.19%	0.0%	0.42%	0.30%	0.15%	0.49%	0.46%	0.50%					
27	"10. ""Аграрная партия России"""	685	15	46	8	9	14	12	2	49	7	65	20	25	14	9	16	9	15	34	0	24	5	18	3	16	12	16	24	21	28	26	53	70					
		6.08%	11.81%	13.33%	9.19%	5.55%	12.61%	7.27%	1.78%	13.42%	10.76%	15.47%	16.66%	13.96%	8.91%	6.0%	6.92%	8.49%	11.11%	28.81%	0.0%	12.43%	6.84%	4.29%	3.57%	5.73%	2.39%	3.39%	2.04%	2.15%	4.45%	4.28%	4.14%	5.08%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	0	1	1	0	0	0	0	0	2	2	0	1	0	0	0	3	0	0	0	0	1	1	0	2	0	0	2	2	1					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.90%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	1.27%	0.0%	0.43%	0.0%	0.0%	0.0%	6.12%	0.0%	0.0%	0.0%	0.0%	0.35%	0.19%	0.0%	0.17%	0.0%	0.0%	0.32%	0.15%	0.07%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	291	3	12	1	4	0	7	7	12	6	11	0	4	2	1	8	14	4	3	3	1	0	22	1	4	10	11	34	19	15	14	36	22					
		2.58%	2.36%	3.47%	1.14%	2.46%	0.0%	4.24%	6.24%	3.28%	9.23%	2.61%	0.0%	2.23%	1.27%	0.66%	3.46%	13.20%	2.96%	2.54%	6.12%	0.51%	0.0%	5.25%	1.19%	1.43%	1.99%	2.33%	2.89%	1.94%	2.38%	2.30%	2.81%	1.59%					
30	"13. ""Демократическая партия России"""	38	1	1	1	0	2	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	2	0	0	0	0	3	3	8	0	3	5	4					
		0.33%	0.78%	0.28%	1.14%	0.0%	1.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	1.33%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	2.73%	0.0%	0.0%	0.0%	0.0%	0.63%	0.25%	0.82%	0.0%	0.49%	0.39%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	0	0	0	0	0	0	3	0	0	0	0	0	1	0	3	1	2	2	0	0	2	0	1	0	1	2	2	1	7	4	6	3					
		0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	1.29%	0.94%	1.48%	1.69%	0.0%	0.0%	2.73%	0.0%	1.19%	0.0%	0.19%	0.42%	0.17%	0.10%	1.11%	0.65%	0.46%	0.21%					
32	"15. ""Партия СЛОН"""	19	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	3	0	2	3	3	2					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.74%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.25%	0.0%	0.31%	0.49%	0.23%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	892	7	43	6	5	4	4	6	32	5	25	8	7	6	10	13	5	3	2	2	27	6	9	2	16	36	31	144	80	46	62	125	115					
		7.91%	5.51%	12.46%	6.89%	3.08%	3.60%	2.42%	5.35%	8.76%	7.69%	5.95%	6.66%	3.91%	3.82%	6.66%	5.62%	4.71%	2.22%	1.69%	4.08%	13.98%	8.21%	2.14%	2.38%	5.73%	7.17%	6.58%	12.25%	8.20%	7.32%	10.21%	9.77%	8.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	0	1	0	0	0	0	0	0	0	0	0	0	2	3	1	1	1	1	0	1	2	2	0	1	3	4	2	4	3	2	8	2					
		0.39%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.27%	2.0%	0.43%	0.94%	0.74%	0.84%	0.0%	0.51%	2.73%	0.47%	0.0%	0.35%	0.59%	0.84%	0.17%	0.41%	0.47%	0.32%	0.62%	0.14%					
35	"18. ""ЛДПР"""	1364	5	30	6	21	13	19	14	31	7	48	11	17	24	24	13	9	19	21	2	11	6	41	18	24	72	65	135	171	77	87	144	179					
		12.10%	3.93%	8.69%	6.89%	12.96%	11.71%	11.51%	12.49%	8.49%	10.76%	11.42%	9.16%	9.49%	15.28%	16.0%	5.62%	8.49%	14.07%	17.79%	4.08%	5.69%	8.21%	9.78%	21.42%	8.60%	14.34%	13.80%	11.48%	17.53%	12.26%	14.33%	11.25%	13.00%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	192	1	6	0	2	0	1	4	7	0	4	2	5	6	1	5	1	1	1	0	3	1	7	3	7	7	6	19	14	18	8	22	30					
		1.70%	0.78%	1.73%	0.0%	1.23%	0.0%	0.60%	3.57%	1.91%	0.0%	0.95%	1.66%	2.79%	3.82%	0.66%	2.16%	0.94%	0.74%	0.84%	0.0%	1.55%	1.36%	1.67%	3.57%	2.50%	1.39%	1.27%	1.61%	1.43%	2.86%	1.31%	1.72%	2.18%					
37	"20. ""Политическая партия ""Единая Россия"""	3949	41	105	43	54	51	44	46	169	27	132	59	68	59	37	101	41	49	29	30	48	14	215	34	125	194	134	368	327	229	201	430	445					
		35.05%	32.28%	30.43%	49.42%	33.33%	45.94%	26.66%	41.07%	46.30%	41.53%	31.42%	49.16%	37.98%	37.57%	24.66%	43.72%	38.67%	36.29%	24.57%	61.22%	24.87%	19.17%	51.31%	40.47%	44.80%	38.64%	28.45%	31.31%	33.53%	36.46%	33.11%	33.62%	32.34%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	0	4	0	0	1	2	3	1	2	0	0	0	0	0	2	0	0	1	0	0	0	3	1	4	3	1	2	3	0	1	2	4					
		0.35%	0.0%	1.15%	0.0%	0.0%	0.90%	1.21%	2.67%	0.27%	3.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.71%	1.19%	1.43%	0.59%	0.21%	0.17%	0.30%	0.0%	0.16%	0.15%	0.29%					
39	"22. ""Развитие предпринимательства"""	24	0	0	0	0	0	2	1	1	1	3	0	1	1	0	0	0	2	1	0	0	0	0	1	1	1	1	2	0	4	0	1	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.89%	0.27%	1.53%	0.71%	0.0%	0.55%	0.63%	0.0%	0.0%	0.0%	1.48%	0.84%	0.0%	0.0%	0.0%	0.0%	1.19%	0.35%	0.19%	0.21%	0.17%	0.0%	0.63%	0.0%	0.07%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1717	29	41	10	47	15	50	9	38	6	77	12	23	24	44	31	11	13	9	3	39	16	40	12	30	77	117	181	147	74	83	194	215					
		15.24%	22.83%	11.88%	11.49%	29.01%	13.51%	30.30%	8.03%	10.41%	9.23%	18.33%	10.0%	12.84%	15.28%	29.33%	13.41%	10.37%	9.62%	7.62%	6.12%	20.20%	21.91%	9.54%	14.28%	10.75%	15.33%	24.84%	15.40%	15.07%	11.78%	13.67%	15.16%	15.62%					
																																							
41	Против всех	619	3	7	3	6	1	6	3	10	2	19	2	4	5	6	3	3	4	5	0	10	0	17	4	12	28	22	99	46	40	34	91	124					
		5.49%	2.36%	2.02%	3.44%	3.70%	0.90%	3.63%	2.67%	2.73%	3.07%	4.52%	1.66%	2.23%	3.18%	4.0%	1.29%	2.83%	2.96%	4.23%	0.0%	5.18%	0.0%	4.05%	4.76%	4.30%	5.57%	4.67%	8.42%	4.71%	6.36%	5.60%	7.11%	9.01%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
