Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Переславская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869					
20	. Миронов Сергей Михайлович	96	6	4	1	1	1	4	2	0	3	1	3	5	1	0	2	2	1	0	3	2	5	2	1	1	3	6	3	3	4	5	2	5	0	1	7	6					
		0.84%	1.29%	2.26%	0.42%	0.45%	0.54%	2.31%	0.55%	0.00%	1.09%	0.37%	1.48%	1.64%	0.39%	0.00%	0.75%	1.63%	0.36%	0.00%	0.66%	0.56%	0.99%	0.41%	0.26%	0.47%	0.68%	1.08%	0.72%	0.80%	0.87%	1.06%	1.06%	1.64%	0.00%	0.58%	1.40%	1.02%					
21	. Путин Владимир Владимирович	8310	342	121	181	181	141	123	284	242	208	225	158	227	209	117	207	92	244	208	354	232	376	383	293	110	308	371	268	236	255	304	154	214	39	154	355	394					
		72.28%	73.71%	68.36%	76.05%	82.27%	76.63%	71.10%	77.81%	78.06%	75.91%	83.64%	77.83%	74.67%	81.32%	68.02%	77.24%	74.80%	87.14%	76.47%	78.32%	65.54%	74.60%	79.46%	76.30%	51.16%	69.53%	66.61%	64.42%	62.60%	55.56%	64.41%	81.48%	70.39%	49.37%	90.06%	71.00%	67.24%					
22	. Хакамада Ирина Муцуовна	176	3	5	2	3	4	4	3	4	3	1	0	5	3	3	2	3	4	5	9	7	7	5	8	4	6	16	4	7	6	10	4	2	4	0	6	14					
		1.53%	0.65%	2.82%	0.84%	1.36%	2.17%	2.31%	0.82%	1.29%	1.09%	0.37%	0.00%	1.64%	1.17%	1.74%	0.75%	2.44%	1.43%	1.84%	1.99%	1.98%	1.39%	1.04%	2.08%	1.86%	1.35%	2.87%	0.96%	1.86%	1.31%	2.12%	2.12%	0.66%	5.06%	0.00%	1.20%	2.39%					
23	. Харитонов Николай Михайлович	1846	70	32	25	22	25	26	50	25	25	22	26	42	27	39	38	19	20	37	53	72	60	57	55	80	83	100	96	83	126	126	19	48	15	14	82	107					
		16.06%	15.09%	18.08%	10.50%	10.00%	13.59%	15.03%	13.70%	8.06%	9.12%	8.18%	12.81%	13.82%	10.51%	22.67%	14.18%	15.45%	7.14%	13.60%	11.73%	20.34%	11.90%	11.83%	14.32%	37.21%	18.74%	17.95%	23.08%	22.02%	27.45%	26.69%	10.05%	15.79%	18.99%	8.19%	16.40%	18.26%					
																																											
24	Против всех	260	13	3	2	2	4	6	12	8	16	5	5	4	4	5	6	3	3	1	5	11	13	6	5	7	6	16	14	8	5	6	4	6	18	0	13	15					
		2.26%	2.80%	1.69%	0.84%	0.91%	2.17%	3.47%	3.29%	2.58%	5.84%	1.86%	2.46%	1.32%	1.56%	2.91%	2.24%	2.44%	1.07%	0.37%	1.11%	3.11%	2.58%	1.24%	1.30%	3.26%	1.35%	2.87%	3.37%	2.12%	1.09%	1.27%	2.12%	1.97%	22.78%	0.00%	2.60%	2.56%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
