Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Первомайская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	0	0	1	2	0	4	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.38%	0.57%	0.0%	0.99%	0.0%	0.0%	0.84%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.18%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2620	25	108	173	96	78	114	60	71	131	28	16	159	30	27	5	38	135	33	59	39	15	81	29	78	42	64	67	24	74	78	21	13	12	28	46	18	36	31	16	119	18	41	49	117	78					
		20.48%	19.37%	27.06%	66.53%	27.58%	47.85%	28.21%	32.60%	21.91%	55.04%	21.05%	12.69%	28.85%	49.18%	29.67%	6.57%	46.91%	28.06%	24.81%	39.07%	41.93%	10.71%	17.49%	29.29%	31.2%	9.05%	14.41%	6.22%	4.46%	8.52%	11.00%	10.93%	8.02%	10.81%	31.11%	35.11%	25.71%	20.93%	13.47%	26.66%	26.62%	6.20%	13.85%	24.25%	26.47%	18.66%					
28	"11. ""Истинные патриоты России"""	12	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.09%	0.77%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.71%	0.21%	0.0%	0.0%	0.21%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	6	1	0	7	5	1	3	1	1	1	3	5	0	0	0	0	7	1	1	1	4	2	3	2	6	5	8	1	4	6	3	1	1	1	0	0	1	0	1	2	4	3	0	1	10					
		0.88%	4.65%	0.25%	0.0%	2.01%	3.06%	0.24%	1.63%	0.30%	0.42%	0.75%	2.38%	0.90%	0.0%	0.0%	0.0%	0.0%	1.45%	0.75%	0.66%	1.07%	2.85%	0.43%	3.03%	0.8%	1.29%	1.12%	0.74%	0.18%	0.46%	0.84%	1.56%	0.61%	0.90%	1.11%	0.0%	0.0%	0.58%	0.0%	1.66%	0.44%	1.37%	1.01%	0.0%	0.22%	2.39%					
30	"13. ""Демократическая партия России"""	32	0	2	0	0	2	0	0	0	1	1	0	1	0	0	6	0	0	1	0	0	0	3	1	0	0	0	1	1	2	3	2	0	0	0	0	0	0	0	0	0	0	1	0	3	1					
		0.25%	0.0%	0.50%	0.0%	0.0%	1.22%	0.0%	0.0%	0.0%	0.42%	0.75%	0.0%	0.18%	0.0%	0.0%	7.89%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.64%	1.01%	0.0%	0.0%	0.0%	0.09%	0.18%	0.23%	0.42%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.67%	0.23%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	0	2	1	1	0	1	0	2	0	3	10	3	0	1	0	0	4	0	0	0	0	0	0	0	1	3	2	4	1	3	1	0	0	0	0	0	1	6	0	2	1	1	1	0	0					
		0.43%	0.0%	0.50%	0.38%	0.28%	0.0%	0.24%	0.0%	0.61%	0.0%	2.25%	7.93%	0.54%	0.0%	1.09%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.67%	0.18%	0.74%	0.11%	0.42%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	2.60%	0.0%	0.44%	0.34%	0.33%	0.49%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	1	2	2	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.28%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.18%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.22%	0.68%	0.67%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	521	1	2	1	8	1	15	7	4	4	2	0	17	0	0	1	1	24	16	0	4	7	29	1	6	17	22	67	57	56	35	13	1	5	1	9	5	1	11	7	18	12	12	6	5	10					
		4.07%	0.77%	0.50%	0.38%	2.29%	0.61%	3.71%	3.80%	1.23%	1.68%	1.50%	0.0%	3.08%	0.0%	0.0%	1.31%	1.23%	4.98%	12.03%	0.0%	4.30%	4.99%	6.26%	1.01%	2.4%	3.66%	4.95%	6.22%	10.61%	6.45%	4.93%	6.77%	0.61%	4.50%	1.11%	6.87%	7.14%	0.58%	4.78%	11.66%	4.02%	4.13%	4.05%	2.97%	1.13%	2.39%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	4	0	0	2	0	2	1	2	0	0	1	3	1	2	0	0	2	5	0	1	0	1	0	2	2	3	2	0	0	3	0	0	0	2	0	0	1	0	2	0	0	1	1	0	1					
		0.36%	3.10%	0.0%	0.0%	0.57%	0.0%	0.49%	0.54%	0.61%	0.0%	0.0%	0.79%	0.54%	1.63%	2.19%	0.0%	0.0%	0.41%	3.75%	0.0%	1.07%	0.0%	0.21%	0.0%	0.8%	0.43%	0.67%	0.18%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	2.22%	0.0%	0.0%	0.58%	0.0%	3.33%	0.0%	0.0%	0.33%	0.49%	0.0%	0.23%					
35	"18. ""ЛДПР"""	1817	12	36	18	41	11	44	13	44	21	11	16	64	0	0	2	7	36	16	10	5	19	84	11	24	93	85	226	132	187	141	30	18	9	6	15	7	18	35	4	60	62	28	14	54	48					
		14.20%	9.30%	9.02%	6.92%	11.78%	6.74%	10.89%	7.06%	13.58%	8.82%	8.27%	12.69%	11.61%	0.0%	0.0%	2.63%	8.64%	7.48%	12.03%	6.62%	5.37%	13.57%	18.14%	11.11%	9.6%	20.04%	19.14%	20.98%	24.58%	21.54%	19.88%	15.62%	11.11%	8.10%	6.66%	11.45%	9.99%	10.46%	15.21%	6.66%	13.42%	21.37%	9.45%	6.93%	12.21%	11.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	177	1	3	6	4	1	2	2	1	2	1	0	10	0	1	2	0	3	6	1	0	0	7	0	0	4	11	28	8	13	7	3	2	0	0	8	0	9	3	0	10	2	5	3	3	5					
		1.38%	0.77%	0.75%	2.30%	1.14%	0.61%	0.49%	1.08%	0.30%	0.84%	0.75%	0.0%	1.81%	0.0%	1.09%	2.63%	0.0%	0.62%	4.51%	0.66%	0.0%	0.0%	1.51%	0.0%	0.0%	0.86%	2.47%	2.59%	1.48%	1.49%	0.98%	1.56%	1.23%	0.0%	0.0%	6.10%	0.0%	5.23%	1.30%	0.0%	2.23%	0.68%	1.68%	1.48%	0.67%	1.19%					
37	"20. ""Политическая партия ""Единая Россия"""	3943	34	72	18	85	32	129	47	68	45	42	29	120	8	13	15	32	157	38	54	25	55	110	29	91	178	127	383	164	303	226	73	96	55	24	34	25	73	97	18	127	132	124	75	130	131					
		30.82%	26.35%	18.04%	6.92%	24.42%	19.63%	31.93%	25.54%	20.98%	18.90%	31.57%	23.01%	21.77%	13.11%	14.28%	19.73%	39.50%	32.64%	28.57%	35.76%	26.88%	39.28%	23.75%	29.29%	36.4%	38.36%	28.60%	35.56%	30.54%	34.90%	31.87%	38.02%	59.25%	49.54%	26.66%	25.95%	35.71%	42.44%	42.17%	30.0%	28.41%	45.51%	41.89%	37.12%	29.41%	31.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	0	1	0	1	0	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	2	7	0	1	0	0	1	1	0	1	0	3	0	1	0	0	0					
		0.22%	0.0%	0.25%	0.0%	0.28%	0.0%	0.24%	1.63%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.45%	0.0%	0.18%	0.23%	0.98%	0.0%	0.61%	0.0%	0.0%	0.76%	1.42%	0.0%	0.43%	0.0%	0.67%	0.0%	0.33%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	0	3	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4	3	2	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0					
		0.19%	0.0%	0.75%	0.0%	0.0%	0.0%	0.24%	0.0%	0.30%	0.42%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.74%	0.34%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	1.03%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1817	14	87	16	65	22	64	26	85	20	18	29	105	6	35	31	2	63	8	14	4	22	95	9	27	41	62	160	53	127	113	31	7	9	14	5	8	12	18	3	48	25	27	19	76	92					
		14.20%	10.85%	21.80%	6.15%	18.67%	13.49%	15.84%	14.13%	26.23%	8.40%	13.53%	23.01%	19.05%	9.83%	38.46%	40.78%	2.46%	13.09%	6.01%	9.27%	4.30%	15.71%	20.51%	9.09%	10.8%	8.83%	13.96%	14.85%	9.86%	14.63%	15.93%	16.14%	4.32%	8.10%	15.55%	3.81%	11.42%	6.97%	7.82%	5.0%	10.73%	8.62%	9.12%	9.40%	17.19%	22.00%					
																																																				
41	Против всех	316	3	18	2	11	0	9	7	8	2	13	4	8	2	2	5	0	7	0	0	0	3	10	1	3	14	19	27	30	24	15	4	2	0	2	2	0	2	1	1	12	7	10	5	14	7					
		2.47%	2.32%	4.51%	0.76%	3.16%	0.0%	2.22%	3.80%	2.46%	0.84%	9.77%	3.17%	1.45%	3.27%	2.19%	6.57%	0.0%	1.45%	0.0%	0.0%	0.0%	2.14%	2.15%	1.01%	1.2%	3.01%	4.27%	2.50%	5.58%	2.76%	2.11%	2.08%	1.23%	0.0%	2.22%	1.52%	0.0%	1.16%	0.43%	1.66%	2.68%	2.41%	3.37%	2.47%	3.16%	1.67%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
