Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Добринская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356					
		0.46%	0.60%	1.19%	0.56%	2.55%	0.00%	0.69%	0.00%	0.42%	0.60%	0.28%	0.00%	0.22%	0.00%	0.21%	0.76%	0.00%	0.23%	0.61%	0.00%	1.27%	0.20%	0.41%	0.27%	1.11%	0.00%	0.59%	0.00%	0.40%	0.94%	0.14%	0.82%	0.20%	0.81%	0.24%	0.71%	0.19%	0.00%	0.31%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3193	338	314	191	116	58	25	53	86	28	21	18	39	18	187	48	22	47	182	45	62	88	38	53	41	36	61	43	63	6	179	21	127	218	36	13	58	23	103	88					
		16.01%	29.14%	26.72%	26.86%	24.63%	24.17%	5.72%	8.01%	11.91%	5.63%	5.97%	5.47%	8.57%	9.78%	13.09%	9.18%	4.99%	10.83%	22.06%	24.46%	26.27%	17.25%	15.45%	14.29%	15.19%	9.21%	17.94%	7.64%	12.60%	2.82%	25.53%	8.61%	24.95%	29.38%	8.57%	9.29%	10.82%	7.67%	10.80%	16.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	114	14	11	3	2	0	4	0	5	3	0	0	7	0	2	3	1	2	8	1	3	0	1	1	2	0	0	1	4	2	6	0	4	7	0	0	9	1	4	3					
		0.57%	1.21%	0.94%	0.42%	0.42%	0.00%	0.92%	0.00%	0.69%	0.60%	0.00%	0.00%	1.54%	0.00%	0.14%	0.57%	0.23%	0.46%	0.97%	0.54%	1.27%	0.00%	0.41%	0.27%	0.74%	0.00%	0.00%	0.18%	0.80%	0.94%	0.86%	0.00%	0.79%	0.94%	0.00%	0.00%	1.68%	0.33%	0.42%	0.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12614	434	483	318	189	141	311	543	508	381	291	291	295	115	1101	395	365	318	443	98	100	313	141	259	190	323	218	458	292	173	341	190	264	297	317	101	408	237	620	352					
		63.27%	37.41%	41.11%	44.73%	40.13%	58.75%	71.17%	82.02%	70.36%	76.66%	82.67%	88.45%	64.84%	62.50%	77.05%	75.53%	82.77%	73.27%	53.70%	53.26%	42.37%	61.37%	57.32%	69.81%	70.37%	82.61%	64.12%	81.35%	58.40%	81.22%	48.64%	77.87%	51.87%	40.03%	75.48%	72.14%	76.12%	79.00%	64.99%	67.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	193	3	4	4	4	2	13	0	8	8	5	1	2	5	5	4	3	4	5	4	3	3	1	1	1	2	0	2	11	1	4	2	0	3	2	0	1	3	69	0					
		0.97%	0.26%	0.34%	0.56%	0.85%	0.83%	2.97%	0.00%	1.11%	1.61%	1.42%	0.30%	0.44%	2.72%	0.35%	0.76%	0.68%	0.92%	0.61%	2.17%	1.27%	0.59%	0.41%	0.27%	0.37%	0.51%	0.00%	0.36%	2.20%	0.47%	0.57%	0.82%	0.00%	0.40%	0.48%	0.00%	0.19%	1.00%	7.23%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
