Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Октябрьская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852					
		1.05%	1.72%	1.68%	1.28%	1.06%	0.72%	0.66%	1.39%	0.64%	0.90%	0.99%	0.56%	2.23%	0.84%	0.30%	0.68%	2.20%	1.40%	0.27%	1.52%	0.0%	0.0%	0.93%	0.54%	1.20%	0.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	337	16	34	16	11	14	2	17	11	13	26	32	22	7	2	19	10	22	11	7	10	6	12	7	8	2					
		3.03%	2.75%	2.85%	2.29%	1.67%	1.44%	0.66%	2.63%	3.52%	1.47%	8.63%	4.49%	5.47%	1.96%	0.60%	2.60%	7.35%	6.16%	2.98%	5.34%	8.69%	6.0%	3.72%	3.78%	4.81%	1.23%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	174	23	25	3	4	15	5	14	2	4	4	3	3	4	6	11	2	17	11	3	3	3	3	4	1	1					
		1.56%	3.96%	2.10%	0.42%	0.60%	1.54%	1.66%	2.17%	0.64%	0.45%	1.32%	0.42%	0.74%	1.12%	1.81%	1.51%	1.47%	4.76%	2.98%	2.29%	2.60%	3.0%	0.93%	2.16%	0.60%	0.61%					
22	"5. ""За Русь Святую"""	101	5	5	13	7	3	1	5	1	8	2	7	0	1	3	3	0	9	9	5	1	0	2	4	7	0					
		0.90%	0.86%	0.42%	1.86%	1.06%	0.30%	0.33%	0.77%	0.32%	0.90%	0.66%	0.98%	0.0%	0.28%	0.90%	0.41%	0.0%	2.52%	2.44%	3.81%	0.86%	0.0%	0.62%	2.16%	4.21%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	0	3	0	7	2	0	0	0	1	4	3	3	0	2	2	2	5	1	2	0	0	4	0	3					
		0.40%	0.17%	0.0%	0.42%	0.0%	0.72%	0.66%	0.0%	0.0%	0.0%	0.33%	0.56%	0.74%	0.84%	0.0%	0.27%	1.47%	0.56%	1.35%	0.76%	1.73%	0.0%	0.0%	2.16%	0.0%	1.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	91	3	4	7	2	3	3	8	2	9	4	5	4	0	13	2	1	7	3	4	1	3	0	1	2	0					
		0.81%	0.51%	0.33%	1.00%	0.30%	0.30%	1.0%	1.24%	0.64%	1.02%	1.32%	0.70%	0.99%	0.0%	3.93%	0.27%	0.73%	1.96%	0.81%	3.05%	0.86%	3.0%	0.0%	0.54%	1.20%	0.0%					
25	"8. ""Народно-республиканская партия России"""	32	0	0	2	0	1	3	0	3	1	3	2	2	2	2	3	3	1	2	0	0	0	0	2	0	0					
		0.28%	0.0%	0.0%	0.28%	0.0%	0.10%	1.0%	0.0%	0.96%	0.11%	0.99%	0.28%	0.49%	0.56%	0.60%	0.41%	2.20%	0.28%	0.54%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	0	4	0	2	1	1	1	0	3	4	0	0	0	1	2	2	0	0	1	1	1	2	0	2	1					
		0.26%	0.0%	0.33%	0.0%	0.30%	0.10%	0.33%	0.15%	0.0%	0.34%	1.32%	0.0%	0.0%	0.0%	0.30%	0.27%	1.47%	0.0%	0.0%	0.76%	0.86%	1.0%	0.62%	0.0%	1.20%	0.61%					
27	"10. ""Аграрная партия России"""	455	14	39	20	36	45	11	24	9	38	6	43	9	20	18	39	5	20	12	6	3	1	11	13	5	8					
		4.09%	2.41%	3.27%	2.86%	5.48%	4.63%	3.66%	3.72%	2.88%	4.31%	1.99%	6.03%	2.23%	5.61%	5.45%	5.35%	3.67%	5.60%	3.26%	4.58%	2.60%	1.0%	3.41%	7.02%	3.01%	4.93%					
28	"11. ""Истинные патриоты России"""	22	1	1	1	2	0	0	7	0	0	0	0	1	1	0	2	0	1	1	0	1	0	0	2	1	0					
		0.19%	0.17%	0.08%	0.14%	0.30%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.24%	0.28%	0.0%	0.27%	0.0%	0.28%	0.27%	0.0%	0.86%	0.0%	0.0%	1.08%	0.60%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	179	11	11	23	9	10	6	6	11	9	2	13	6	4	7	7	5	4	7	4	2	3	6	7	3	3					
		1.61%	1.89%	0.92%	3.29%	1.37%	1.02%	2.0%	0.93%	3.52%	1.02%	0.66%	1.82%	1.49%	1.12%	2.12%	0.96%	3.67%	1.12%	1.90%	3.05%	1.73%	3.0%	1.86%	3.78%	1.80%	1.85%					
30	"13. ""Демократическая партия России"""	36	1	0	3	5	1	1	4	0	3	4	2	1	1	0	4	3	1	1	0	0	0	0	1	0	0					
		0.32%	0.17%	0.0%	0.42%	0.76%	0.10%	0.33%	0.62%	0.0%	0.34%	1.32%	0.28%	0.24%	0.28%	0.0%	0.54%	2.20%	0.28%	0.27%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	196	4	17	6	26	30	8	18	4	22	5	10	6	3	4	8	2	4	2	1	0	2	8	5	1	0					
		1.76%	0.68%	1.42%	0.85%	3.96%	3.08%	2.66%	2.79%	1.28%	2.5%	1.66%	1.40%	1.49%	0.84%	1.21%	1.09%	1.47%	1.12%	0.54%	0.76%	0.0%	2.0%	2.48%	2.70%	0.60%	0.0%					
32	"15. ""Партия СЛОН"""	23	0	3	1	1	2	2	4	0	0	0	0	0	0	1	0	0	0	3	1	1	0	3	0	1	0					
		0.20%	0.0%	0.25%	0.14%	0.15%	0.20%	0.66%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.81%	0.76%	0.86%	0.0%	0.93%	0.0%	0.60%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	637	43	112	51	32	41	15	46	28	42	8	36	6	10	15	33	14	23	22	6	8	6	12	15	10	3					
		5.73%	7.41%	9.41%	7.30%	4.87%	4.22%	5.0%	7.13%	8.97%	4.77%	2.65%	5.05%	1.49%	2.80%	4.54%	4.53%	10.29%	6.44%	5.97%	4.58%	6.95%	6.0%	3.72%	8.10%	6.02%	1.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	82	3	2	2	2	29	1	2	2	1	4	3	6	2	2	7	0	0	1	5	3	0	0	1	2	2					
		0.73%	0.51%	0.16%	0.28%	0.30%	2.98%	0.33%	0.31%	0.64%	0.11%	1.32%	0.42%	1.49%	0.56%	0.60%	0.96%	0.0%	0.0%	0.27%	3.81%	2.60%	0.0%	0.0%	0.54%	1.20%	1.23%					
35	"18. ""ЛДПР"""	1990	98	195	113	140	173	72	107	45	187	47	115	63	83	66	196	8	50	70	20	9	5	44	14	29	41					
		17.92%	16.89%	16.38%	16.18%	21.34%	17.81%	24.0%	16.58%	14.42%	21.25%	15.61%	16.15%	15.67%	23.31%	20.0%	26.92%	5.88%	14.00%	19.02%	15.26%	7.82%	5.0%	13.66%	7.56%	17.46%	25.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	202	6	18	13	12	14	6	8	3	26	5	7	13	7	4	9	3	7	5	5	6	1	3	0	11	10					
		1.81%	1.03%	1.51%	1.86%	1.82%	1.44%	2.0%	1.24%	0.96%	2.95%	1.66%	0.98%	3.23%	1.96%	1.21%	1.23%	2.20%	1.96%	1.35%	3.81%	5.21%	1.0%	0.93%	0.0%	6.62%	6.17%					
37	"20. ""Политическая партия ""Единая Россия"""	3518	161	399	206	199	339	54	194	99	299	88	272	137	123	135	198	35	128	97	23	28	40	127	47	35	55					
		31.68%	27.75%	33.52%	29.51%	30.33%	34.91%	18.0%	30.07%	31.73%	33.97%	29.23%	38.20%	34.07%	34.55%	40.90%	27.19%	25.73%	35.85%	26.35%	17.55%	24.34%	40.0%	39.44%	25.40%	21.08%	33.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	93	8	4	11	6	4	2	4	4	3	7	5	7	1	3	2	1	1	5	2	3	1	0	1	6	2					
		0.83%	1.37%	0.33%	1.57%	0.91%	0.41%	0.66%	0.62%	1.28%	0.34%	2.32%	0.70%	1.74%	0.28%	0.90%	0.27%	0.73%	0.28%	1.35%	1.52%	2.60%	1.0%	0.0%	0.54%	3.61%	1.23%					
39	"22. ""Развитие предпринимательства"""	28	4	1	4	3	0	0	3	0	1	1	0	1	0	2	2	0	2	0	1	0	2	0	0	1	0					
		0.25%	0.68%	0.08%	0.57%	0.45%	0.0%	0.0%	0.46%	0.0%	0.11%	0.33%	0.0%	0.24%	0.0%	0.60%	0.27%	0.0%	0.56%	0.0%	0.76%	0.0%	2.0%	0.0%	0.0%	0.60%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1531	109	181	97	79	142	56	101	41	96	27	90	47	65	16	110	25	20	49	11	19	16	61	36	21	16					
		13.78%	18.79%	15.21%	13.89%	12.04%	14.62%	18.66%	15.65%	13.14%	10.90%	8.97%	12.64%	11.69%	18.25%	4.84%	15.10%	18.38%	5.60%	13.31%	8.39%	16.52%	16.0%	18.94%	19.45%	12.65%	9.87%					
																																
41	Против всех	615	33	83	60	40	41	24	46	24	69	12	28	28	9	16	19	3	16	23	6	5	0	16	7	7	0					
		5.53%	5.68%	6.97%	8.59%	6.09%	4.22%	8.0%	7.13%	7.69%	7.84%	3.98%	3.93%	6.96%	2.52%	4.84%	2.60%	2.20%	4.48%	6.25%	4.58%	4.34%	0.0%	4.96%	3.78%	4.21%	0.0%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
