Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Ташлинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671					
		4.48%	3.66%	3.95%	4.27%	8.04%	1.52%	3.31%	4.29%	1.25%	6.25%	2.70%	1.72%	0.68%	1.61%	2.89%	6.35%	4.82%	12.72%	7.00%	5.52%	6.30%	9.92%	0.00%	5.45%	3.36%	2.56%	4.46%	2.30%	3.40%	1.88%	1.17%	3.16%	3.12%	4.05%	1.10%	5.15%	3.70%	4.13%	11.46%	3.68%	2.26%	6.04%	4.39%	5.81%	5.49%	5.98%					
19	2.Всероссийская политическая партия «Гражданская Сила»	49	1	4	0	3	0	1	3	0	0	1	1	0	0	0	4	0	2	0	2	0	1	0	2	1	0	1	0	0	1	1	0	6	11	1	2	0	0	0	0	0	0	0	0	0	0					
		0.31%	0.15%	0.93%	0.00%	0.96%	0.00%	0.66%	0.80%	0.00%	0.00%	0.25%	0.19%	0.00%	0.00%	0.00%	0.42%	0.00%	0.44%	0.00%	1.23%	0.00%	0.21%	0.00%	0.47%	0.67%	0.00%	0.32%	0.00%	0.00%	0.14%	0.58%	0.00%	0.38%	0.56%	1.10%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.58%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.61%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2691	62	88	27	35	44	12	29	1	13	70	61	8	21	12	146	74	124	7	11	27	94	3	56	18	14	52	8	55	239	12	11	297	411	13	90	53	47	14	12	68	52	120	27	36	17					
		17.01%	9.08%	20.47%	16.46%	11.25%	22.34%	7.95%	7.77%	1.25%	8.13%	17.20%	11.64%	5.44%	11.29%	6.94%	15.21%	18.78%	27.19%	7.00%	6.75%	10.63%	19.83%	4.76%	13.27%	12.08%	17.95%	16.56%	9.20%	23.40%	34.64%	7.02%	6.96%	18.93%	20.80%	14.29%	16.54%	32.72%	9.25%	8.92%	8.82%	25.56%	28.57%	23.95%	15.70%	21.95%	7.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	1	0	0	5	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.11%	0.15%	0.00%	0.00%	1.61%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.19%	0.00%	0.54%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.24%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	2	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	5	4	0	1	0	0	0	0	0	1	0	0	0	0					
		0.15%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	1.16%	0.10%	0.00%	0.00%	0.00%	0.00%	0.79%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.20%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1327	51	17	23	44	22	20	28	13	15	20	51	16	10	22	59	35	28	1	6	33	26	8	17	11	2	19	6	8	58	9	6	167	224	10	41	14	36	5	9	13	3	49	29	14	29					
		8.39%	7.47%	3.95%	14.02%	14.15%	11.17%	13.25%	7.51%	16.25%	9.38%	4.91%	9.73%	10.88%	5.38%	12.72%	6.15%	8.88%	6.14%	1.00%	3.68%	12.99%	5.49%	12.70%	4.03%	7.38%	2.56%	6.05%	6.90%	3.40%	8.41%	5.26%	3.80%	10.64%	11.34%	10.99%	7.54%	8.64%	7.09%	3.18%	6.62%	4.89%	1.65%	9.78%	16.86%	8.54%	12.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	844	24	22	6	14	15	6	22	3	2	15	43	11	11	2	56	14	27	1	3	14	21	2	26	5	0	21	0	22	19	11	10	100	138	2	22	5	32	6	13	8	6	35	10	9	10					
		5.34%	3.51%	5.12%	3.66%	4.50%	7.61%	3.97%	5.90%	3.75%	1.25%	3.69%	8.21%	7.48%	5.91%	1.16%	5.83%	3.55%	5.92%	1.00%	1.84%	5.51%	4.43%	3.17%	6.16%	3.36%	0.00%	6.69%	0.00%	9.36%	2.75%	6.43%	6.33%	6.37%	6.98%	2.20%	4.04%	3.09%	6.30%	3.82%	9.56%	3.01%	3.30%	6.99%	5.81%	5.49%	4.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	120	3	1	0	2	5	2	3	0	4	1	3	1	3	1	4	1	1	0	1	2	0	1	1	3	0	2	0	1	4	1	1	14	32	0	2	3	2	2	1	2	1	4	3	2	0					
		0.76%	0.44%	0.23%	0.00%	0.64%	2.54%	1.32%	0.80%	0.00%	2.50%	0.25%	0.57%	0.68%	1.61%	0.58%	0.42%	0.25%	0.22%	0.00%	0.61%	0.79%	0.00%	1.59%	0.24%	2.01%	0.00%	0.64%	0.00%	0.43%	0.58%	0.58%	0.63%	0.89%	1.62%	0.00%	0.37%	1.85%	0.39%	1.27%	0.74%	0.75%	0.55%	0.80%	1.74%	1.22%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9846	511	279	98	175	102	102	267	62	115	288	348	107	134	128	626	245	213	83	130	159	273	49	288	106	59	202	71	140	343	129	124	900	1041	64	352	80	363	111	96	169	102	268	89	93	162					
		62.25%	74.82%	64.88%	59.76%	56.27%	51.78%	67.55%	71.58%	77.50%	71.88%	70.76%	66.41%	72.79%	72.04%	73.99%	65.21%	62.18%	46.71%	83.00%	79.75%	62.60%	57.59%	77.78%	68.25%	71.14%	75.64%	64.33%	81.61%	59.57%	49.71%	75.44%	78.48%	57.36%	52.68%	70.33%	64.71%	49.38%	71.46%	70.70%	70.59%	63.53%	56.04%	53.49%	51.74%	56.71%	69.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	2	0	3	0	0	0	4	0	1	0	3	0	0	0	1	3	0	0	1	0	1	0	0	0	0	2	0	0	1	2	0	10	7	0	2	0	1	0	0	0	1	0	0	0	0					
		0.28%	0.29%	0.00%	1.83%	0.00%	0.00%	0.00%	1.07%	0.00%	0.63%	0.00%	0.57%	0.00%	0.00%	0.00%	0.10%	0.76%	0.00%	0.00%	0.61%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.14%	1.17%	0.00%	0.64%	0.35%	0.00%	0.37%	0.00%	0.20%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
