Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Краснокамская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740					
		0.99%	1.40%	1.83%	1.15%	1.13%	0.91%	1.02%	1.15%	0.21%	1.17%	1.62%	0.76%	0.83%	1.28%	1.65%	1.64%	0.89%	0.88%	0.52%	0.81%	0.96%	1.32%	1.10%	0.74%	1.97%	1.32%	0.44%	1.20%	0.97%	0.45%	0.51%	0.48%	0.45%	1.54%	0.65%	1.22%	0.94%	0.33%	1.67%	0.68%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6204	75	206	236	166	128	192	173	247	237	185	243	228	193	241	257	92	75	177	204	281	107	160	264	78	42	151	135	412	428	48	57	63	10	24	5	99	123	11	26	125					
		23.47%	26.22%	20.89%	22.56%	20.80%	19.45%	21.79%	22.18%	25.33%	23.08%	25.03%	23.19%	23.55%	22.39%	26.51%	28.06%	16.40%	21.99%	23.14%	23.56%	24.48%	23.57%	21.92%	24.56%	17.07%	27.63%	16.78%	16.27%	36.46%	38.77%	24.62%	27.27%	14.16%	7.69%	15.58%	6.10%	23.35%	20.57%	18.33%	17.57%	21.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1744	25	75	63	50	48	87	59	82	80	40	54	64	59	73	52	30	19	32	47	83	24	41	78	32	11	46	68	49	48	10	14	39	7	15	9	36	45	6	6	38					
		6.60%	8.74%	7.61%	6.02%	6.27%	7.29%	9.88%	7.56%	8.41%	7.79%	5.41%	5.15%	6.61%	6.84%	8.03%	5.68%	5.35%	5.57%	4.18%	5.43%	7.23%	5.29%	5.62%	7.26%	7.00%	7.24%	5.11%	8.19%	4.34%	4.35%	5.13%	6.70%	8.76%	5.38%	9.74%	10.98%	8.49%	7.53%	10.00%	4.05%	6.39%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9044	85	305	367	261	236	308	240	279	341	244	380	315	280	261	259	238	131	255	317	374	181	224	341	180	32	454	366	308	256	76	71	211	69	75	45	148	260	22	52	197					
		34.22%	29.72%	30.93%	35.09%	32.71%	35.87%	34.96%	30.77%	28.62%	33.20%	33.02%	36.26%	32.54%	32.48%	28.71%	28.28%	42.42%	38.42%	33.33%	36.61%	32.58%	39.87%	30.68%	31.72%	39.39%	21.05%	50.44%	44.10%	27.26%	23.19%	38.97%	33.97%	47.42%	53.08%	48.70%	54.88%	34.91%	43.48%	36.67%	35.14%	33.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	296	2	16	11	8	5	17	10	7	11	8	16	24	14	15	12	3	2	8	5	16	4	8	11	4	1	9	24	6	4	0	1	4	1	1	0	1	1	0	1	5					
		1.12%	0.70%	1.62%	1.05%	1.00%	0.76%	1.93%	1.28%	0.72%	1.07%	1.08%	1.53%	2.48%	1.62%	1.65%	1.31%	0.53%	0.59%	1.05%	0.58%	1.39%	0.88%	1.10%	1.02%	0.88%	0.66%	1.00%	2.89%	0.53%	0.36%	0.00%	0.48%	0.90%	0.77%	0.65%	0.00%	0.24%	0.17%	0.00%	0.68%	0.84%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
