Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Мучкапская  																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	4	2	4	2	0	2	0	1	1	1	2	0	1	2	2	2	2	0	2	0	3	5	3	1					
14	Число погашенных открепительных удостоверений	113	9	9	11	5	0	3	5	3	5	5	2	4	3	3	5	3	5	3	5	2	10	6	5	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	249	17	28	32	11	12	4	14	7	14	5	4	10	1	11	20	4	7	9	13	10	9	2	5	0					
		2.79%	1.40%	2.60%	3.01%	8.39%	3.63%	2.0%	2.54%	4.89%	3.28%	2.32%	5.40%	1.90%	1.0%	5.21%	5.58%	2.66%	2.81%	4.0%	2.28%	4.44%	2.30%	0.54%	7.24%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	122	23	23	29	0	4	3	5	3	6	3	0	6	0	3	2	1	3	0	3	2	2	1	0	0					
		1.36%	1.89%	2.14%	2.72%	0.0%	1.21%	1.5%	0.90%	2.09%	1.40%	1.39%	0.0%	1.14%	0.0%	1.42%	0.55%	0.66%	1.20%	0.0%	0.52%	0.88%	0.51%	0.27%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	256	43	35	33	3	9	5	15	4	6	9	1	20	4	1	6	9	5	4	21	4	11	8	0	0					
		2.87%	3.54%	3.25%	3.10%	2.29%	2.72%	2.5%	2.72%	2.79%	1.40%	4.18%	1.35%	3.81%	4.0%	0.47%	1.67%	6.0%	2.00%	1.77%	3.69%	1.77%	2.81%	2.19%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	119	24	17	12	0	4	1	10	2	2	1	0	6	0	0	5	0	5	0	8	5	9	6	2	0					
		1.33%	1.97%	1.58%	1.12%	0.0%	1.21%	0.5%	1.81%	1.39%	0.46%	0.46%	0.0%	1.14%	0.0%	0.0%	1.39%	0.0%	2.00%	0.0%	1.40%	2.22%	2.30%	1.64%	2.89%	0.0%					
22	"5. ""За Русь Святую"""	82	7	6	11	3	2	4	8	1	3	5	1	3	0	2	3	1	2	6	3	0	4	6	0	1					
		0.92%	0.57%	0.55%	1.03%	2.29%	0.60%	2.0%	1.45%	0.69%	0.70%	2.32%	1.35%	0.57%	0.0%	0.94%	0.83%	0.66%	0.80%	2.66%	0.52%	0.0%	1.02%	1.64%	0.0%	1.96%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	6	2	1	0	3	0	4	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0					
		0.24%	0.49%	0.18%	0.09%	0.0%	0.90%	0.0%	0.72%	0.0%	0.23%	0.0%	1.35%	0.0%	0.0%	0.0%	0.27%	0.66%	0.40%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	1	4	8	0	2	0	1	1	4	0	0	3	0	1	3	0	1	0	2	0	2	4	0	0					
		0.41%	0.08%	0.37%	0.75%	0.0%	0.60%	0.0%	0.18%	0.69%	0.93%	0.0%	0.0%	0.57%	0.0%	0.47%	0.83%	0.0%	0.40%	0.0%	0.35%	0.0%	0.51%	1.09%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	4	2	0	0	1	0	1	0	1	0	0	2	0	0	1	0	0	1	0	0	1	1	0	0					
		0.16%	0.32%	0.18%	0.0%	0.0%	0.30%	0.0%	0.18%	0.0%	0.23%	0.0%	0.0%	0.38%	0.0%	0.0%	0.27%	0.0%	0.0%	0.44%	0.0%	0.0%	0.25%	0.27%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	2	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1					
		0.12%	0.16%	0.09%	0.0%	0.0%	0.30%	0.0%	0.18%	0.0%	0.23%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	1.96%					
27	"10. ""Аграрная партия России"""	655	74	44	65	11	20	11	30	6	43	27	1	81	4	7	22	17	7	20	56	10	54	40	2	3					
		7.35%	6.09%	4.09%	6.11%	8.39%	6.06%	5.5%	5.44%	4.19%	10.09%	12.55%	1.35%	15.45%	4.0%	3.31%	6.14%	11.33%	2.81%	8.88%	9.84%	4.44%	13.81%	10.98%	2.89%	5.88%					
28	"11. ""Истинные патриоты России"""	8	1	0	2	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0					
		0.08%	0.08%	0.0%	0.18%	0.0%	0.30%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.66%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	72	6	7	8	1	4	1	4	0	1	4	1	3	0	3	3	3	2	2	8	3	1	5	2	0					
		0.80%	0.49%	0.65%	0.75%	0.76%	1.21%	0.5%	0.72%	0.0%	0.23%	1.86%	1.35%	0.57%	0.0%	1.42%	0.83%	2.0%	0.80%	0.88%	1.40%	1.33%	0.25%	1.37%	2.89%	0.0%					
30	"13. ""Демократическая партия России"""	17	6	2	0	0	0	2	0	0	1	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0					
		0.19%	0.49%	0.18%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.19%	0.0%	0.0%	0.55%	0.0%	0.40%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	3	1	2	0	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1					
		0.16%	0.24%	0.09%	0.18%	0.0%	0.90%	0.0%	0.18%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.44%	0.25%	0.0%	0.0%	1.96%					
32	"15. ""Партия СЛОН"""	11	1	2	1	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0					
		0.12%	0.08%	0.18%	0.09%	0.0%	0.0%	0.0%	0.18%	0.69%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.27%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	511	82	62	76	5	17	9	33	11	19	17	2	18	4	16	21	6	10	7	31	8	22	28	6	1					
		5.73%	6.75%	5.77%	7.14%	3.81%	5.15%	4.5%	5.98%	7.69%	4.46%	7.90%	2.70%	3.43%	4.0%	7.58%	5.86%	4.0%	4.01%	3.11%	5.44%	3.55%	5.62%	7.69%	8.69%	1.96%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	2	4	1	0	5	6	1	0	0	2	2	2	1	0	2	0	1	1	1	3	3	1	1	1					
		0.44%	0.16%	0.37%	0.09%	0.0%	1.51%	3.0%	0.18%	0.0%	0.0%	0.93%	2.70%	0.38%	1.0%	0.0%	0.55%	0.0%	0.40%	0.44%	0.17%	1.33%	0.76%	0.27%	1.44%	1.96%					
35	"18. ""ЛДПР"""	1185	180	151	139	10	20	26	118	13	57	32	11	58	21	9	59	28	62	25	46	39	31	46	3	1					
		13.30%	14.82%	14.05%	13.07%	7.63%	6.06%	13.0%	21.41%	9.09%	13.38%	14.88%	14.86%	11.06%	21.0%	4.26%	16.48%	18.66%	24.89%	11.11%	8.08%	17.33%	7.92%	12.63%	4.34%	1.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	16	14	29	7	9	1	14	2	14	4	1	11	2	6	7	11	3	1	11	2	11	7	0	2					
		2.07%	1.31%	1.30%	2.72%	5.34%	2.72%	0.5%	2.54%	1.39%	3.28%	1.86%	1.35%	2.09%	2.0%	2.84%	1.95%	7.33%	1.20%	0.44%	1.93%	0.88%	2.81%	1.92%	0.0%	3.92%					
37	"20. ""Политическая партия ""Единая Россия"""	2932	419	345	380	56	117	53	135	48	141	45	24	170	43	87	135	51	101	85	144	86	99	125	18	25					
		32.91%	34.51%	32.12%	35.74%	42.74%	35.45%	26.5%	24.50%	33.56%	33.09%	20.93%	32.43%	32.44%	43.0%	41.23%	37.70%	34.0%	40.56%	37.77%	25.30%	38.22%	25.31%	34.34%	26.08%	49.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	2	5	1	0	1	1	0	1	1	2	0	3	0	0	1	0	0	0	1	0	4	1	0	0					
		0.26%	0.16%	0.46%	0.09%	0.0%	0.30%	0.5%	0.0%	0.69%	0.23%	0.93%	0.0%	0.57%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.17%	0.0%	1.02%	0.27%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	2	1	4	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	2	2	2	1	1	1					
		0.23%	0.16%	0.09%	0.37%	0.0%	0.0%	1.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.44%	0.35%	0.88%	0.51%	0.27%	1.44%	1.96%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1647	203	236	156	17	57	40	105	29	73	48	20	96	11	48	41	11	20	29	181	38	99	61	21	7					
		18.49%	16.72%	21.97%	14.67%	12.97%	17.27%	20.0%	19.05%	20.27%	17.13%	22.32%	27.02%	18.32%	11.0%	22.74%	11.45%	7.33%	8.03%	12.88%	31.81%	16.88%	25.31%	16.75%	30.43%	13.72%					
																															
41	Против всех	368	66	52	53	5	16	13	25	4	22	9	1	17	6	7	8	0	2	12	16	6	13	11	2	2					
		4.13%	5.43%	4.84%	4.98%	3.81%	4.84%	6.5%	4.53%	2.79%	5.16%	4.18%	1.35%	3.24%	6.0%	3.31%	2.23%	0.0%	0.80%	5.33%	2.81%	2.66%	3.32%	3.02%	2.89%	3.92%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
