12	Число открепительных удостоверений, выданных избирателям на избирательном участке	353	10	2	2	9	3	2	3	0	3	7	1	0	1	0	2	6	5	0	4	6	5	2	7	37	12	1	33	3	10	19	2	7	0	2	12	3	3	9	8	10	0	8	2	2	3	2	6	0	3	0	5	28	0	0	10	10	0	6	14	0	1	1	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	143	7	0	1	1	1	2	1	2	0	2	2	1	4	1	0	1	1	2	2	5	3	1	6	10	6	1	6	4	3	5	1	1	2	2	4	1	1	1	2	2	1	7	1	5	0	1	3	2	1	1	1	5	2	1	2	1	1	1	2	1	1	1	4									
14	Число неиспользованных открепительных удостоверений	33	0	3	1	0	1	0	2	1	0	0	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	4	1	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	256	13	4	0	0	0	0	4	0	2	2	0	0	1	0	2	2	0	0	1	1	1	0	28	12	6	0	45	0	5	11	3	2	2	0	4	1	2	8	11	3	1	4	0	6	4	0	8	1	1	0	0	28	0	0	3	4	0	3	6	2	6	1	2									
		1.36%	1.75%	3.51%	0.00%	0.00%	0.00%	0.00%	1.96%	0.00%	1.43%	0.70%	0.00%	0.00%	0.72%	0.00%	1.43%	0.60%	0.00%	0.00%	0.56%	0.52%	0.49%	0.00%	2.79%	0.84%	1.30%	0.00%	2.64%	0.00%	1.19%	1.16%	1.28%	0.50%	3.39%	0.00%	1.56%	0.59%	2.20%	1.70%	1.95%	0.61%	0.78%	0.76%	0.00%	1.44%	2.86%	0.00%	1.30%	1.19%	0.81%	0.00%	0.00%	3.78%	0.00%	0.00%	1.08%	1.27%	0.00%	2.34%	1.59%	1.02%	2.19%	1.25%	1.60%									
20	Зюганов Геннадий Андреевич	2257	38	2	6	46	23	9	42	3	41	17	8	4	33	20	9	15	5	1	2	2	1	3	115	235	99	17	329	5	58	65	7	66	12	1	61	9	17	24	70	39	14	71	9	31	16	1	93	14	4	4	8	201	11	6	56	45	5	11	45	23	16	1	13									
		11.99%	5.12%	1.75%	5.50%	14.98%	8.07%	7.89%	20.59%	4.35%	29.29%	5.99%	10.67%	7.14%	23.74%	9.76%	6.43%	4.46%	1.42%	0.53%	1.12%	1.05%	0.49%	1.99%	11.44%	16.40%	21.48%	9.77%	19.27%	4.81%	13.84%	6.84%	2.99%	16.38%	20.34%	1.89%	23.83%	5.29%	18.68%	5.10%	12.41%	7.99%	10.94%	13.58%	4.39%	7.42%	11.43%	1.85%	15.12%	16.67%	3.25%	5.33%	6.02%	27.13%	13.41%	8.82%	20.07%	14.24%	20.00%	8.59%	11.90%	11.73%	5.84%	1.25%	10.40%									
21	Миронов Сергей Михайлович	298	9	0	1	0	0	0	4	2	6	5	2	1	5	3	0	2	0	0	0	0	0	0	18	28	14	2	63	0	7	10	2	7	0	0	6	1	0	2	13	3	1	11	1	9	1	0	19	4	0	0	1	16	0	0	8	0	2	0	5	0	4	0	0									
		1.58%	1.21%	0.00%	0.92%	0.00%	0.00%	0.00%	1.96%	2.90%	4.29%	1.76%	2.67%	1.79%	3.60%	1.46%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.79%	1.95%	3.04%	1.15%	3.69%	0.00%	1.67%	1.05%	0.85%	1.74%	0.00%	0.00%	2.34%	0.59%	0.00%	0.42%	2.30%	0.61%	0.78%	2.10%	0.49%	2.15%	0.71%	0.00%	3.09%	4.76%	0.00%	0.00%	0.75%	2.16%	0.00%	0.00%	2.87%	0.00%	8.00%	0.00%	1.32%	0.00%	1.46%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	202	0	3	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	13	0	3	0	52	2	7	14	2	3	0	1	8	1	0	3	7	1	0	12	0	5	1	0	14	1	0	0	3	13	0	1	5	3	0	5	4	1	7	1	0									
		1.07%	0.00%	2.63%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.35%	0.00%	0.00%	0.72%	0.00%	0.71%	0.30%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	1.29%	0.00%	0.65%	0.00%	3.05%	1.92%	1.67%	1.47%	0.85%	0.74%	0.00%	1.89%	3.13%	0.59%	0.00%	0.64%	1.24%	0.20%	0.00%	2.29%	0.00%	1.20%	0.71%	0.00%	2.28%	1.19%	0.00%	0.00%	2.26%	1.75%	0.00%	1.47%	1.79%	0.95%	0.00%	3.91%	1.06%	0.51%	2.55%	1.25%	0.00%									
23	Путин Владимир Владимирович	15684	682	104	102	259	262	105	153	64	90	258	65	51	98	182	127	316	348	186	176	188	203	148	823	1145	339	155	1199	96	338	839	220	321	45	51	173	157	71	434	459	442	111	421	194	364	118	53	467	61	118	71	121	477	63	61	206	264	18	109	315	170	241	77	110									
		83.35%	91.91%	91.23%	93.58%	84.36%	91.93%	92.11%	75.00%	92.75%	64.29%	90.85%	86.67%	91.07%	70.50%	88.78%	90.71%	94.05%	98.58%	98.94%	98.32%	98.43%	99.02%	98.01%	81.89%	79.90%	73.54%	89.08%	70.24%	92.31%	80.67%	88.32%	94.02%	79.65%	76.27%	96.23%	67.58%	92.35%	78.02%	92.14%	81.38%	90.57%	86.72%	80.50%	94.63%	87.08%	84.29%	98.15%	75.93%	72.62%	95.93%	94.67%	90.98%	64.37%	76.83%	89.71%	73.84%	83.54%	72.00%	85.16%	83.33%	86.73%	87.96%	96.25%	88.00%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
