Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Ессентукская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1128	44	17	9	11	6	8	7	19	7	7	13	14	8	19	12	4	13	10	6	2	5	7	7	5	2	8	16	3	16	13	112	220	36	68	29	82	22	25	0	35	19	29	59	27	21	26					
14	Число погашенных неиспользованных открепительных удостоверений	173	4	5	8	8	2	12	12	7	6	3	8	5	4	2	6	10	5	1	3	3	7	13	2	7	8	4	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	433	6	14	16	0	0	14	15	17	3	30	17	11	21	22	17	25	8	2	4	1	20	14	36	17	21	23	0	10	1	2	4	19	2	3	2	6	1	3	0	1	1	0	1	2	1	0					
		1.19%	0.52%	1.18%	1.51%	0.00%	0.00%	1.26%	1.42%	1.43%	0.30%	2.43%	1.37%	0.99%	1.52%	1.80%	1.40%	1.91%	0.64%	0.15%	0.31%	0.08%	1.54%	1.25%	3.21%	1.59%	1.77%	1.73%	0.00%	0.98%	0.57%	2.99%	2.35%	2.18%	3.64%	1.66%	3.51%	1.95%	3.70%	4.41%	0.00%	1.45%	0.75%	0.00%	1.00%	6.90%	1.47%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	260	0	12	10	6	1	13	5	7	3	7	18	16	16	11	8	11	7	4	3	5	11	9	5	13	10	21	0	6	0	1	3	6	1	1	2	3	0	1	0	2	0	1	0	0	1	0					
		0.72%	0.00%	1.01%	0.94%	0.47%	0.08%	1.17%	0.47%	0.59%	0.30%	0.57%	1.45%	1.45%	1.16%	0.90%	0.66%	0.84%	0.56%	0.29%	0.23%	0.38%	0.85%	0.80%	0.45%	1.22%	0.84%	1.58%	0.00%	0.59%	0.00%	1.49%	1.76%	0.69%	1.82%	0.55%	3.51%	0.97%	0.00%	1.47%	0.00%	2.90%	0.00%	1.47%	0.00%	0.00%	1.47%	0.00%					
20	3.Политическая партия «Демократическая партия России»	37	2	0	0	1	1	2	4	1	0	1	1	0	3	1	0	2	1	2	2	2	0	0	2	3	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.17%	0.00%	0.00%	0.08%	0.08%	0.18%	0.38%	0.08%	0.00%	0.08%	0.08%	0.00%	0.22%	0.08%	0.00%	0.15%	0.08%	0.15%	0.15%	0.15%	0.00%	0.00%	0.18%	0.28%	0.08%	0.08%	0.07%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3656	126	137	92	112	104	112	121	69	82	123	147	95	165	190	105	142	84	109	120	84	183	72	159	141	101	118	76	103	20	5	50	105	8	32	7	30	2	13	0	23	13	11	35	6	13	11					
		10.07%	10.85%	11.53%	8.69%	8.85%	8.72%	10.06%	11.48%	5.82%	8.20%	9.94%	11.82%	8.61%	11.97%	15.55%	8.68%	10.87%	6.73%	7.96%	9.23%	6.42%	14.10%	6.41%	14.16%	13.23%	8.49%	8.85%	5.09%	10.12%	11.43%	7.46%	29.41%	12.07%	14.55%	17.68%	12.28%	9.74%	7.41%	19.12%	0.00%	33.33%	9.70%	16.18%	35.00%	20.69%	19.12%	23.40%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	249	6	4	9	3	11	7	5	8	8	8	4	4	10	21	15	5	10	10	3	11	16	9	10	8	2	10	7	6	0	1	2	3	0	1	2	1	0	1	1	2	1	1	0	1	0	2					
		0.69%	0.52%	0.34%	0.85%	0.24%	0.92%	0.63%	0.47%	0.67%	0.80%	0.65%	0.32%	0.36%	0.73%	1.72%	1.24%	0.38%	0.80%	0.73%	0.23%	0.84%	1.23%	0.80%	0.89%	0.75%	0.17%	0.75%	0.47%	0.59%	0.00%	1.49%	1.18%	0.34%	0.00%	0.55%	3.51%	0.32%	0.00%	1.47%	14.29%	2.90%	0.75%	1.47%	0.00%	3.45%	0.00%	4.26%					
23	6.Политическая партия «Партия социальной справедливости»	58	2	2	0	2	1	1	1	3	0	7	2	4	2	4	3	1	1	0	3	3	1	2	1	2	3	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0					
		0.16%	0.17%	0.17%	0.00%	0.16%	0.08%	0.09%	0.09%	0.25%	0.00%	0.57%	0.16%	0.36%	0.15%	0.33%	0.25%	0.08%	0.08%	0.00%	0.23%	0.23%	0.08%	0.18%	0.09%	0.19%	0.25%	0.08%	0.07%	0.10%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.47%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1992	55	82	39	76	66	80	61	42	48	61	80	48	91	69	91	77	78	83	63	66	77	57	86	57	80	87	76	31	7	7	8	17	3	6	4	16	1	0	0	3	2	6	2	0	3	0					
		5.49%	4.74%	6.90%	3.68%	6.01%	5.54%	7.19%	5.79%	3.54%	4.80%	4.93%	6.43%	4.35%	6.60%	5.65%	7.52%	5.90%	6.24%	6.06%	4.85%	5.05%	5.93%	5.08%	7.66%	5.35%	6.73%	6.53%	5.09%	3.05%	4.00%	10.45%	4.71%	1.95%	5.45%	3.31%	7.02%	5.19%	3.70%	0.00%	0.00%	4.35%	1.49%	8.82%	2.00%	0.00%	4.41%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5752	178	167	103	129	106	168	172	144	122	205	200	101	274	218	174	241	221	214	231	224	286	151	190	156	158	246	340	419	23	2	20	61	7	17	7	19	3	1	0	4	4	14	12	4	10	6					
		15.85%	15.33%	14.06%	9.73%	10.20%	8.89%	15.09%	16.32%	12.14%	12.20%	16.57%	16.08%	9.15%	19.87%	17.84%	14.38%	18.45%	17.69%	15.63%	17.77%	17.13%	22.03%	13.45%	16.92%	14.63%	13.29%	18.45%	22.77%	41.16%	13.14%	2.99%	11.76%	7.01%	12.73%	9.39%	12.28%	6.17%	11.11%	1.47%	0.00%	5.80%	2.99%	20.59%	12.00%	13.79%	14.71%	12.77%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	277	7	7	8	6	11	5	3	10	8	8	9	9	9	15	3	10	13	11	6	5	16	15	6	14	7	16	8	4	0	3	1	7	0	2	0	6	0	3	1	2	1	0	1	0	0	1					
		0.76%	0.60%	0.59%	0.76%	0.47%	0.92%	0.45%	0.28%	0.84%	0.80%	0.65%	0.72%	0.82%	0.65%	1.23%	0.25%	0.77%	1.04%	0.80%	0.46%	0.38%	1.23%	1.34%	0.53%	1.31%	0.59%	1.20%	0.54%	0.39%	0.00%	4.48%	0.59%	0.80%	0.00%	1.10%	0.00%	1.95%	0.00%	4.41%	14.29%	2.90%	0.75%	0.00%	1.00%	0.00%	0.00%	2.13%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22828	746	746	771	903	867	686	654	861	710	755	740	793	750	638	782	765	801	903	843	880	654	773	603	633	788	783	960	413	120	43	77	640	28	115	32	214	18	44	5	26	111	31	46	15	36	26					
		62.91%	64.25%	62.79%	72.80%	71.38%	72.73%	61.64%	62.05%	72.60%	71.00%	61.03%	59.49%	71.83%	54.39%	52.21%	64.63%	58.58%	64.13%	65.96%	64.85%	67.28%	50.39%	68.83%	53.70%	59.38%	66.27%	58.74%	64.30%	40.57%	68.57%	64.18%	45.29%	73.56%	50.91%	63.54%	56.14%	69.48%	66.67%	64.71%	71.43%	37.68%	82.84%	45.59%	46.00%	51.72%	52.94%	55.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	473	18	9	7	24	11	15	7	17	9	23	15	19	24	25	7	13	14	25	13	13	23	13	11	15	8	19	17	6	2	3	3	9	4	2	1	11	2	2	0	6	1	2	2	1	1	1					
		1.30%	1.55%	0.76%	0.66%	1.90%	0.92%	1.35%	0.66%	1.43%	0.90%	1.86%	1.21%	1.72%	1.74%	2.05%	0.58%	0.99%	1.12%	1.83%	1.00%	0.99%	1.77%	1.16%	0.98%	1.41%	0.67%	1.43%	1.14%	0.59%	1.14%	4.48%	1.76%	1.03%	7.27%	1.10%	1.75%	3.57%	7.41%	2.94%	0.00%	8.70%	0.75%	2.94%	2.00%	3.45%	1.47%	2.13%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
