Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Камешковская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	360	20	20	20	20	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	61	8	9	4	9	5	2	7	0	1	1	1	2	0	0	3	1	1	1	1	0	0	0	0	1	2	0	1	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	90	5	2	4	6	1	6	3	3	7	0	9	2	2	5	4	1	1	2	2	0	1	4	3	0	4	3	0	4	6	0					
14	Число погашенных открепительных удостоверений	299	12	11	16	11	15	18	3	10	9	9	9	8	10	10	7	9	9	9	9	10	10	10	10	9	8	10	9	10	9	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	203	10	10	7	14	11	15	16	8	3	2	5	12	5	1	2	1	2	12	6	3	4	11	6	10	8	7	5	2	2	3					
		1.50%	1.19%	1.36%	0.91%	1.75%	1.50%	1.85%	2.02%	0.94%	1.49%	3.27%	0.89%	2.70%	0.81%	0.47%	0.66%	0.42%	1.36%	1.19%	3.26%	1.37%	3.53%	2.24%	2.36%	2.22%	1.96%	2.73%	1.87%	1.12%	0.84%	0.92%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	301	26	20	18	22	30	19	11	20	1	1	4	15	9	3	5	2	2	14	11	7	1	6	1	10	5	16	6	8	2	6					
		2.23%	3.11%	2.72%	2.34%	2.75%	4.11%	2.35%	1.38%	2.36%	0.49%	1.63%	0.71%	3.37%	1.45%	1.43%	1.66%	0.85%	1.36%	1.39%	5.97%	3.21%	0.88%	1.22%	0.39%	2.22%	1.22%	6.25%	2.25%	4.51%	0.84%	1.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	491	26	14	30	26	29	33	35	62	8	2	25	12	11	4	16	6	5	32	3	6	2	14	10	23	12	8	10	7	6	14					
		3.64%	3.11%	1.90%	3.91%	3.25%	3.97%	4.08%	4.41%	7.33%	3.98%	3.27%	4.49%	2.70%	1.78%	1.91%	5.33%	2.57%	3.40%	3.18%	1.63%	2.75%	1.76%	2.85%	3.93%	5.12%	2.94%	3.12%	3.75%	3.95%	2.53%	4.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	342	33	20	27	24	21	23	24	26	2	1	14	3	7	2	4	4	1	25	3	1	3	8	0	13	14	10	7	7	6	9					
		2.54%	3.95%	2.72%	3.52%	3.0%	2.88%	2.85%	3.03%	3.07%	0.99%	1.63%	2.51%	0.67%	1.13%	0.95%	1.33%	1.71%	0.68%	2.49%	1.63%	0.45%	2.65%	1.63%	0.0%	2.89%	3.43%	3.90%	2.63%	3.95%	2.53%	2.77%					
22	"5. ""За Русь Святую"""	75	6	6	3	5	5	5	4	4	0	0	2	3	2	2	0	5	1	9	1	0	0	0	2	2	4	2	2	0	0	0					
		0.55%	0.71%	0.81%	0.39%	0.62%	0.68%	0.61%	0.50%	0.47%	0.0%	0.0%	0.35%	0.67%	0.32%	0.95%	0.0%	2.14%	0.68%	0.89%	0.54%	0.0%	0.0%	0.0%	0.78%	0.44%	0.98%	0.78%	0.75%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	78	6	1	3	4	4	9	4	4	1	0	4	1	5	1	1	0	10	5	1	1	0	4	1	0	4	0	1	0	0	3					
		0.57%	0.71%	0.13%	0.39%	0.5%	0.54%	1.11%	0.50%	0.47%	0.49%	0.0%	0.71%	0.22%	0.81%	0.47%	0.33%	0.0%	6.80%	0.49%	0.54%	0.45%	0.0%	0.81%	0.39%	0.0%	0.98%	0.0%	0.37%	0.0%	0.0%	0.92%					
24	"7. ""Новый курс - Автомобильная Россия"""	87	9	5	3	8	2	8	7	5	0	1	3	0	9	3	3	2	0	4	0	0	1	0	2	2	1	0	2	0	2	5					
		0.64%	1.07%	0.68%	0.39%	1.0%	0.27%	0.99%	0.88%	0.59%	0.0%	1.63%	0.53%	0.0%	1.45%	1.43%	1.0%	0.85%	0.0%	0.39%	0.0%	0.0%	0.88%	0.0%	0.78%	0.44%	0.24%	0.0%	0.75%	0.0%	0.84%	1.54%					
25	"8. ""Народно-республиканская партия России"""	17	0	3	0	0	1	0	0	1	0	0	2	0	1	0	2	0	0	1	0	0	0	1	0	1	0	0	3	0	0	1					
		0.12%	0.0%	0.40%	0.0%	0.0%	0.13%	0.0%	0.0%	0.11%	0.0%	0.0%	0.35%	0.0%	0.16%	0.0%	0.66%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.20%	0.0%	0.22%	0.0%	0.0%	1.12%	0.0%	0.0%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	117	19	3	7	5	3	9	13	18	0	0	4	0	2	1	1	4	1	5	0	0	7	1	0	3	2	1	0	0	5	3					
		0.86%	2.27%	0.40%	0.91%	0.62%	0.41%	1.11%	1.64%	2.13%	0.0%	0.0%	0.71%	0.0%	0.32%	0.47%	0.33%	1.71%	0.68%	0.49%	0.0%	0.0%	6.19%	0.20%	0.0%	0.66%	0.49%	0.39%	0.0%	0.0%	2.10%	0.92%					
27	"10. ""Аграрная партия России"""	537	11	17	21	28	17	19	62	41	37	1	17	26	22	11	3	8	5	34	5	10	11	17	23	34	20	11	12	4	3	7					
		3.99%	1.31%	2.31%	2.73%	3.5%	2.33%	2.35%	7.82%	4.85%	18.40%	1.63%	3.05%	5.85%	3.56%	5.26%	1.0%	3.43%	3.40%	3.38%	2.71%	4.58%	9.73%	3.46%	9.05%	7.57%	4.90%	4.29%	4.51%	2.25%	1.26%	2.16%					
28	"11. ""Истинные патриоты России"""	24	6	0	0	0	2	4	0	1	0	1	0	0	0	0	0	1	2	2	1	0	0	0	1	0	2	0	1	0	0	0					
		0.17%	0.71%	0.0%	0.0%	0.0%	0.27%	0.49%	0.0%	0.11%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	1.36%	0.19%	0.54%	0.0%	0.0%	0.0%	0.39%	0.0%	0.49%	0.0%	0.37%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	91	7	4	5	2	9	6	2	4	2	0	4	5	7	0	2	1	0	9	2	1	0	3	1	1	7	2	0	1	3	1					
		0.67%	0.83%	0.54%	0.65%	0.25%	1.23%	0.74%	0.25%	0.47%	0.99%	0.0%	0.71%	1.12%	1.13%	0.0%	0.66%	0.42%	0.0%	0.89%	1.08%	0.45%	0.0%	0.61%	0.39%	0.22%	1.71%	0.78%	0.0%	0.56%	1.26%	0.30%					
30	"13. ""Демократическая партия России"""	29	1	1	2	2	1	3	2	0	1	0	2	1	3	0	0	2	2	2	1	0	0	0	1	1	0	0	1	0	0	0					
		0.21%	0.11%	0.13%	0.26%	0.25%	0.13%	0.37%	0.25%	0.0%	0.49%	0.0%	0.35%	0.22%	0.48%	0.0%	0.0%	0.85%	1.36%	0.19%	0.54%	0.0%	0.0%	0.0%	0.39%	0.22%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	7	1	1	3	2	2	3	2	0	0	2	1	9	1	3	1	1	2	0	1	0	2	2	0	2	2	0	1	0	0					
		0.37%	0.83%	0.13%	0.13%	0.37%	0.27%	0.24%	0.37%	0.23%	0.0%	0.0%	0.35%	0.22%	1.45%	0.47%	1.0%	0.42%	0.68%	0.19%	0.0%	0.45%	0.0%	0.40%	0.78%	0.0%	0.49%	0.78%	0.0%	0.56%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	23	2	0	0	1	1	4	3	2	1	0	1	0	0	0	0	0	0	3	1	0	0	2	1	0	0	0	1	0	0	0					
		0.17%	0.23%	0.0%	0.0%	0.12%	0.13%	0.49%	0.37%	0.23%	0.49%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.54%	0.0%	0.0%	0.40%	0.39%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	801	51	72	54	56	39	74	31	44	7	2	56	33	51	9	11	4	10	50	10	10	4	21	11	16	14	13	13	15	9	11					
		5.95%	6.11%	9.80%	7.04%	7.0%	5.34%	9.16%	3.91%	5.20%	3.48%	3.27%	10.07%	7.43%	8.26%	4.30%	3.66%	1.71%	6.80%	4.98%	5.43%	4.58%	3.53%	4.28%	4.33%	3.56%	3.43%	5.07%	4.88%	8.47%	3.79%	3.39%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	3	3	1	1	4	2	7	0	0	0	2	0	1	0	0	0	0	5	1	0	0	3	1	1	1	3	0	0	1	1					
		0.30%	0.35%	0.40%	0.13%	0.12%	0.54%	0.24%	0.88%	0.0%	0.0%	0.0%	0.35%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.49%	0.54%	0.0%	0.0%	0.61%	0.39%	0.22%	0.24%	1.17%	0.0%	0.0%	0.42%	0.30%					
35	"18. ""ЛДПР"""	2010	133	120	108	158	85	105	78	112	30	7	57	60	102	38	49	36	24	211	33	38	13	66	40	89	61	21	31	20	33	52					
		14.93%	15.94%	16.34%	14.08%	19.75%	11.65%	13.01%	9.84%	13.25%	14.92%	11.47%	10.25%	13.51%	16.53%	18.18%	16.33%	15.45%	16.32%	21.01%	17.93%	17.43%	11.50%	13.46%	15.74%	19.82%	14.95%	8.20%	11.65%	11.29%	13.92%	16.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	345	23	0	13	19	23	23	17	32	5	5	11	9	16	0	4	7	5	41	3	6	0	14	8	15	16	11	6	2	5	6					
		2.56%	2.75%	0.0%	1.69%	2.37%	3.15%	2.85%	2.14%	3.78%	2.48%	8.19%	1.97%	2.02%	2.59%	0.0%	1.33%	3.00%	3.40%	4.08%	1.63%	2.75%	0.0%	2.85%	3.14%	3.34%	3.92%	4.29%	2.25%	1.12%	2.10%	1.85%					
37	"20. ""Политическая партия ""Единая Россия"""	5096	291	282	293	265	271	274	290	270	76	21	201	177	229	95	162	110	61	372	73	85	48	197	92	163	190	103	100	77	101	127					
		37.87%	34.89%	38.41%	38.20%	33.12%	37.17%	33.95%	36.61%	31.95%	37.81%	34.42%	36.15%	39.86%	37.11%	45.45%	54.0%	47.21%	41.49%	37.05%	39.67%	38.99%	42.47%	40.20%	36.22%	36.30%	46.56%	40.23%	37.59%	43.50%	42.61%	39.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	1	0	0	1	0	1	0	0	2	2	0	1	1	0	1	0	2	0	0	1	1	0	0	0	2	2	0	0	0					
		0.13%	0.0%	0.13%	0.0%	0.0%	0.13%	0.0%	0.12%	0.0%	0.0%	3.27%	0.35%	0.0%	0.16%	0.47%	0.0%	0.42%	0.0%	0.19%	0.0%	0.0%	0.88%	0.20%	0.0%	0.0%	0.0%	0.78%	0.75%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	59	11	6	7	6	2	6	1	3	0	0	1	0	1	3	0	0	0	1	1	0	0	2	4	1	0	0	0	1	1	1					
		0.43%	1.31%	0.81%	0.91%	0.75%	0.27%	0.74%	0.12%	0.35%	0.0%	0.0%	0.17%	0.0%	0.16%	1.43%	0.0%	0.0%	0.0%	0.09%	0.54%	0.0%	0.0%	0.40%	1.57%	0.22%	0.0%	0.0%	0.0%	0.56%	0.42%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1710	95	92	113	89	105	118	119	126	15	10	102	56	81	26	27	25	6	100	17	31	11	66	33	40	20	29	51	21	43	43					
		12.70%	11.39%	12.53%	14.73%	11.12%	14.40%	14.62%	15.02%	14.91%	7.46%	16.39%	18.34%	12.61%	13.12%	12.44%	9.0%	10.72%	4.08%	9.96%	9.23%	14.22%	9.73%	13.46%	12.99%	8.90%	4.90%	11.32%	19.17%	11.86%	18.14%	13.27%					
																																					
41	Против всех	636	36	38	43	46	40	39	30	44	7	3	22	17	29	6	1	7	7	41	7	13	6	38	7	18	18	14	12	8	14	25					
		4.72%	4.31%	5.17%	5.60%	5.75%	5.48%	4.83%	3.78%	5.20%	3.48%	4.91%	3.95%	3.82%	4.70%	2.87%	0.33%	3.00%	4.76%	4.08%	3.80%	5.96%	5.30%	7.75%	2.75%	4.00%	4.41%	5.46%	4.51%	4.51%	5.90%	7.71%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
