Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Хангаласская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671					
19	. Малышкин Олег Александрович	183	1	5	4	5	0	0	0	1	4	0	15	0	30	30	4	8	13	12	8	13	1	1	6	2	1	3	2	1	5	8					
		1.10%	0.39%	1.81%	1.82%	0.89%	0.00%	0.00%	0.00%	0.19%	0.47%	0.00%	1.84%	0.00%	1.61%	3.11%	1.70%	1.44%	1.08%	0.63%	2.12%	1.05%	0.20%	0.27%	0.65%	0.48%	0.64%	0.68%	0.42%	0.64%	1.14%	4.06%					
20	. Миронов Сергей Михайлович	142	0	1	5	7	0	2	2	3	6	3	4	0	12	11	0	7	15	19	4	8	2	3	5	2	3	3	5	2	3	5					
		0.86%	0.00%	0.36%	2.27%	1.25%	0.00%	0.81%	1.32%	0.58%	0.71%	3.41%	0.49%	0.00%	0.65%	1.14%	0.00%	1.26%	1.24%	1.00%	1.06%	0.64%	0.41%	0.80%	0.54%	0.48%	1.91%	0.68%	1.06%	1.28%	0.68%	2.54%					
21	. Путин Владимир Владимирович	11296	220	215	165	402	115	166	82	345	541	46	615	32	1406	701	166	410	834	1206	260	758	343	233	631	276	99	225	245	123	299	137					
		68.02%	85.60%	77.90%	75.00%	71.79%	74.68%	67.48%	53.95%	66.35%	63.72%	52.27%	75.28%	59.26%	75.67%	72.64%	70.64%	73.74%	69.21%	63.21%	68.97%	61.03%	69.57%	61.80%	68.44%	66.51%	63.06%	51.02%	52.02%	78.85%	68.26%	69.54%					
22	. Хакамада Ирина Муцуовна	1437	5	5	4	31	14	22	17	81	56	14	31	4	76	46	18	32	120	281	34	149	34	43	104	34	6	51	58	12	43	12					
		8.65%	1.95%	1.81%	1.82%	5.54%	9.09%	8.94%	11.18%	15.58%	6.60%	15.91%	3.79%	7.41%	4.09%	4.77%	7.66%	5.76%	9.96%	14.73%	9.02%	12.00%	6.90%	11.41%	11.28%	8.19%	3.82%	11.56%	12.31%	7.69%	9.82%	6.09%					
23	. Харитонов Николай Михайлович	2445	25	40	32	79	17	40	47	75	193	20	111	17	225	95	27	66	139	273	53	172	78	70	110	63	39	118	124	9	65	23					
		14.72%	9.73%	14.49%	14.55%	14.11%	11.04%	16.26%	30.92%	14.42%	22.73%	22.73%	13.59%	31.48%	12.11%	9.84%	11.49%	11.87%	11.54%	14.31%	14.06%	13.85%	15.82%	18.57%	11.93%	15.18%	24.84%	26.76%	26.33%	5.77%	14.84%	11.68%					
																																					
24	Против всех	337	4	3	3	5	2	5	2	0	8	3	6	1	46	34	4	8	27	41	7	29	7	11	22	13	5	15	10	1	11	4					
		2.03%	1.56%	1.09%	1.36%	0.89%	1.30%	2.03%	1.32%	0.00%	0.94%	3.41%	0.73%	1.85%	2.48%	3.52%	1.70%	1.44%	2.24%	2.15%	1.86%	2.33%	1.42%	2.92%	2.39%	3.13%	3.18%	3.40%	2.12%	0.64%	2.51%	2.03%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
