Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Октябрьская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725					
		0.13%	0.0%	0.23%	0.08%	0.0%	0.28%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.24%	0.0%	0.86%	0.14%	0.65%	0.0%	0.27%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	688	82	63	76	6	8	3	7	20	2	3	9	26	0	20	9	14	2	80	30	11	3	21	8	20	58	98	9					
		5.12%	6.42%	4.96%	6.35%	1.63%	2.27%	2.12%	2.31%	2.77%	1.39%	0.91%	2.33%	9.96%	0.0%	5.14%	5.92%	3.96%	1.69%	6.25%	3.74%	6.01%	2.58%	2.98%	5.26%	5.81%	7.88%	9.09%	4.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	2	7	4	1	2	1	1	2	0	2	4	1	0	1	0	2	0	3	3	1	0	0	0	0	0	3	1					
		0.30%	0.15%	0.55%	0.33%	0.27%	0.56%	0.70%	0.33%	0.27%	0.0%	0.61%	1.03%	0.38%	0.0%	0.25%	0.0%	0.56%	0.0%	0.23%	0.37%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.49%					
35	"18. ""ЛДПР"""	2873	243	338	292	33	75	31	55	80	15	48	66	64	18	65	38	96	39	326	176	60	25	177	22	77	178	204	32					
		21.38%	19.02%	26.65%	24.43%	9.01%	21.30%	21.98%	18.15%	11.09%	10.48%	14.67%	17.14%	24.52%	20.45%	16.70%	25.0%	27.19%	33.05%	25.50%	21.97%	32.78%	21.55%	25.14%	14.47%	22.38%	24.18%	18.94%	15.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	238	33	21	27	15	9	2	2	4	0	3	2	3	0	6	3	3	1	24	6	4	3	11	4	10	19	18	5					
		1.77%	2.58%	1.65%	2.25%	4.09%	2.55%	1.41%	0.66%	0.55%	0.0%	0.91%	0.51%	1.14%	0.0%	1.54%	1.97%	0.84%	0.84%	1.87%	0.74%	2.18%	2.58%	1.56%	2.63%	2.90%	2.58%	1.67%	2.45%					
37	"20. ""Политическая партия ""Единая Россия"""	5153	456	439	459	90	155	42	143	419	80	157	174	92	34	143	35	131	43	481	333	61	51	287	83	94	217	367	87					
		38.35%	35.70%	34.62%	38.41%	24.59%	44.03%	29.78%	47.19%	58.11%	55.94%	48.01%	45.19%	35.24%	38.63%	36.76%	23.02%	37.11%	36.44%	37.63%	41.57%	33.33%	43.96%	40.76%	54.60%	27.32%	29.48%	34.07%	42.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	3	0	0	11	0	0	1	0	1	1	0	2	1	1	0	1	0	2	3	0	0	0	0	0	1	1	0					
		0.21%	0.23%	0.0%	0.0%	3.00%	0.0%	0.0%	0.33%	0.0%	0.69%	0.30%	0.0%	0.76%	1.13%	0.25%	0.0%	0.28%	0.0%	0.15%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.09%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	4	5	5	3	1	1	0	3	0	1	0	0	0	1	0	1	0	2	2	1	1	6	0	1	1	4	0					
		0.32%	0.31%	0.39%	0.41%	0.81%	0.28%	0.70%	0.0%	0.41%	0.0%	0.30%	0.0%	0.0%	0.0%	0.25%	0.0%	0.28%	0.0%	0.15%	0.24%	0.54%	0.86%	0.85%	0.0%	0.29%	0.13%	0.37%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1553	196	133	105	88	34	16	37	56	16	37	27	6	15	63	27	48	10	62	81	12	7	61	12	77	124	189	14					
		11.56%	15.34%	10.48%	8.78%	24.04%	9.65%	11.34%	12.21%	7.76%	11.18%	11.31%	7.01%	2.29%	17.04%	16.19%	17.76%	13.59%	8.47%	4.85%	10.11%	6.55%	6.03%	8.66%	7.89%	22.38%	16.84%	17.54%	6.86%					
																																		
41	Против всех	594	50	44	61	21	15	8	8	33	4	21	21	13	7	10	9	7	3	93	57	4	3	8	3	14	22	51	4					
		4.42%	3.91%	3.47%	5.10%	5.73%	4.26%	5.67%	2.64%	4.57%	2.79%	6.42%	5.45%	4.98%	7.95%	2.57%	5.92%	1.98%	2.54%	7.27%	7.11%	2.18%	2.58%	1.13%	1.97%	4.06%	2.98%	4.73%	1.96%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
