Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
"Наименование Избирательной комиссии:    Орел, Заводская"																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №794					
		0.54%	0.47%	0.53%	0.66%	0.41%	0.62%	0.50%	0.53%	0.0%	1.55%	0.36%	0.69%	1.58%	0.49%	0.47%	0.48%	0.34%	0.42%	0.67%	1.01%	0.77%	1.09%	0.15%	0.48%	0.43%	0.73%	0.24%	0.30%	0.59%	0.14%	0.16%	0.31%	0.55%	0.12%	0.83%	0.39%	0.66%	0.53%	0.36%	0.20%	0.72%	1.09%	0.60%	0.30%	0.61%	0.38%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1379	26	14	49	32	53	52	35	24	12	10	33	29	57	34	49	30	26	31	34	26	25	12	19	37	47	32	51	22	40	50	25	26	33	19	42	57	25	25	7	20	14	23	18	22	32					
		2.60%	3.06%	2.47%	3.62%	2.63%	3.31%	3.27%	3.77%	4.34%	2.32%	1.81%	2.55%	1.91%	2.81%	2.68%	3.39%	2.08%	2.78%	1.89%	3.14%	1.84%	2.49%	1.87%	1.54%	2.66%	3.82%	2.61%	3.84%	3.29%	2.96%	2.74%	1.98%	2.06%	2.09%	1.99%	2.39%	4.73%	1.90%	1.83%	1.46%	2.90%	1.53%	2.32%	1.84%	1.34%	3.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1279	24	20	26	38	43	52	15	15	15	6	27	28	27	24	21	22	21	31	16	30	26	16	19	36	47	47	28	5	41	25	41	33	35	28	66	24	28	53	10	22	11	25	18	47	47					
		2.41%	2.83%	3.53%	1.92%	3.13%	2.68%	3.27%	1.61%	2.71%	2.90%	1.09%	2.08%	1.84%	1.33%	1.89%	1.45%	1.52%	2.25%	1.89%	1.48%	2.12%	2.58%	2.5%	1.54%	2.59%	3.82%	3.83%	2.11%	0.74%	3.03%	1.37%	3.24%	2.62%	2.22%	2.93%	3.75%	1.99%	2.13%	3.88%	2.09%	3.19%	1.20%	2.52%	1.84%	2.87%	4.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1848	40	26	54	47	76	52	42	32	10	17	42	56	56	62	53	49	31	68	33	40	23	20	33	64	38	39	56	19	43	90	51	46	72	19	75	35	43	35	12	10	10	24	23	42	40					
		3.48%	4.72%	4.60%	3.99%	3.87%	4.75%	3.27%	4.53%	5.79%	1.93%	3.09%	3.25%	3.68%	2.76%	4.90%	3.67%	3.40%	3.32%	4.16%	3.05%	2.83%	2.29%	3.12%	2.68%	4.61%	3.08%	3.18%	4.22%	2.84%	3.18%	4.93%	4.04%	3.65%	4.56%	1.99%	4.26%	2.90%	3.28%	2.56%	2.51%	1.45%	1.09%	2.42%	2.35%	2.57%	3.83%					
22	"5. ""За Русь Святую"""	293	1	1	3	9	5	10	3	5	4	7	8	5	8	5	7	12	8	7	6	5	9	2	5	6	5	6	9	3	8	8	13	5	5	7	16	5	11	4	1	5	9	3	11	10	8					
		0.55%	0.11%	0.17%	0.22%	0.74%	0.31%	0.62%	0.32%	0.90%	0.77%	1.27%	0.61%	0.32%	0.39%	0.39%	0.48%	0.83%	0.85%	0.42%	0.55%	0.35%	0.89%	0.31%	0.40%	0.43%	0.40%	0.48%	0.67%	0.44%	0.59%	0.43%	1.03%	0.39%	0.31%	0.73%	0.91%	0.41%	0.84%	0.29%	0.20%	0.72%	0.98%	0.30%	1.12%	0.61%	0.76%					
23	"6. ""Объединенная Российская партия ""Русь"""	113	4	0	0	5	2	2	3	1	3	1	3	7	6	3	4	2	5	3	3	0	5	0	2	0	2	2	5	1	5	5	0	3	6	2	2	3	1	1	2	1	2	3	2	0	1					
		0.21%	0.47%	0.0%	0.0%	0.41%	0.12%	0.12%	0.32%	0.18%	0.58%	0.18%	0.23%	0.46%	0.29%	0.23%	0.27%	0.13%	0.53%	0.18%	0.27%	0.0%	0.49%	0.0%	0.16%	0.0%	0.16%	0.16%	0.37%	0.14%	0.37%	0.27%	0.0%	0.23%	0.38%	0.20%	0.11%	0.24%	0.07%	0.07%	0.41%	0.14%	0.21%	0.30%	0.20%	0.0%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	848	6	12	26	13	26	32	15	5	12	18	19	36	12	32	25	18	9	37	21	22	11	7	27	20	12	21	12	10	22	42	20	20	25	11	22	19	22	11	9	11	20	21	15	29	13					
		1.59%	0.70%	2.12%	1.92%	1.07%	1.62%	2.01%	1.61%	0.90%	2.32%	3.27%	1.47%	2.37%	0.59%	2.53%	1.73%	1.24%	0.96%	2.26%	1.94%	1.55%	1.09%	1.09%	2.20%	1.44%	0.97%	1.71%	0.90%	1.49%	1.62%	2.30%	1.58%	1.58%	1.58%	1.15%	1.25%	1.57%	1.68%	0.80%	1.88%	1.59%	2.18%	2.11%	1.53%	1.77%	1.24%					
25	"8. ""Народно-республиканская партия России"""	72	1	2	1	2	2	0	2	2	0	1	1	5	0	1	0	1	5	4	0	0	7	2	0	0	2	4	0	0	0	2	3	2	3	0	2	1	3	1	0	0	4	0	1	4	1					
		0.13%	0.11%	0.35%	0.07%	0.16%	0.12%	0.0%	0.21%	0.36%	0.0%	0.18%	0.07%	0.32%	0.0%	0.07%	0.0%	0.06%	0.53%	0.24%	0.0%	0.0%	0.69%	0.31%	0.0%	0.0%	0.16%	0.32%	0.0%	0.0%	0.0%	0.10%	0.23%	0.15%	0.19%	0.0%	0.11%	0.08%	0.22%	0.07%	0.0%	0.0%	0.43%	0.0%	0.10%	0.24%	0.09%					
26	"9. ""Российская экологическая партия ""Зеленые"""	265	8	5	11	9	7	6	2	0	0	3	8	6	29	3	7	3	3	7	7	6	2	2	8	6	8	0	6	4	5	16	7	11	8	0	10	4	8	6	0	3	5	4	3	6	3					
		0.49%	0.94%	0.88%	0.81%	0.74%	0.43%	0.37%	0.21%	0.0%	0.0%	0.54%	0.61%	0.39%	1.43%	0.23%	0.48%	0.20%	0.32%	0.42%	0.64%	0.42%	0.19%	0.31%	0.65%	0.43%	0.65%	0.0%	0.45%	0.59%	0.37%	0.87%	0.55%	0.87%	0.50%	0.0%	0.56%	0.33%	0.61%	0.43%	0.0%	0.43%	0.54%	0.40%	0.30%	0.36%	0.28%					
27	"10. ""Аграрная партия России"""	634	16	2	9	11	13	20	2	6	7	10	22	19	34	21	22	17	11	20	11	9	23	9	8	15	15	15	16	8	17	27	0	17	18	11	23	16	13	8	3	12	12	19	16	23	8					
		1.19%	1.88%	0.35%	0.66%	0.90%	0.81%	1.25%	0.21%	1.08%	1.35%	1.81%	1.70%	1.25%	1.67%	1.66%	1.52%	1.17%	1.17%	1.22%	1.01%	0.63%	2.29%	1.40%	0.65%	1.08%	1.21%	1.22%	1.20%	1.19%	1.25%	1.48%	0.0%	1.35%	1.14%	1.15%	1.30%	1.32%	0.99%	0.58%	0.62%	1.74%	1.31%	1.91%	1.63%	1.40%	0.76%					
28	"11. ""Истинные патриоты России"""	36	3	1	0	0	1	0	1	0	0	0	1	6	1	1	0	0	0	0	4	0	0	0	0	0	1	0	2	0	0	3	1	2	1	0	1	0	0	1	1	0	2	1	1	0	0					
		0.06%	0.35%	0.17%	0.0%	0.0%	0.06%	0.0%	0.10%	0.0%	0.0%	0.0%	0.07%	0.39%	0.04%	0.07%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.15%	0.0%	0.0%	0.16%	0.07%	0.15%	0.06%	0.0%	0.05%	0.0%	0.0%	0.07%	0.20%	0.0%	0.21%	0.10%	0.10%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	656	10	8	20	21	14	24	9	3	6	5	15	33	16	16	7	9	19	23	20	26	11	5	7	23	19	20	24	9	11	26	19	16	17	7	20	13	13	18	11	3	6	16	9	13	16					
		1.23%	1.18%	1.41%	1.47%	1.73%	0.87%	1.51%	0.97%	0.54%	1.16%	0.90%	1.16%	2.17%	0.79%	1.26%	0.48%	0.62%	2.03%	1.40%	1.85%	1.84%	1.09%	0.78%	0.57%	1.65%	1.54%	1.63%	1.81%	1.34%	0.81%	1.42%	1.50%	1.27%	1.07%	0.73%	1.13%	1.07%	0.99%	1.31%	2.30%	0.43%	0.65%	1.61%	0.92%	0.79%	1.53%					
30	"13. ""Демократическая партия России"""	126	1	0	1	3	2	4	3	0	2	1	5	7	12	2	1	2	0	6	5	3	4	1	4	3	4	1	1	3	6	1	7	1	3	4	2	3	3	1	2	0	3	0	0	6	3					
		0.23%	0.11%	0.0%	0.07%	0.24%	0.12%	0.25%	0.32%	0.0%	0.38%	0.18%	0.38%	0.46%	0.59%	0.15%	0.06%	0.13%	0.0%	0.36%	0.46%	0.21%	0.39%	0.15%	0.32%	0.21%	0.32%	0.08%	0.07%	0.44%	0.44%	0.05%	0.55%	0.07%	0.19%	0.41%	0.11%	0.24%	0.22%	0.07%	0.41%	0.0%	0.32%	0.0%	0.0%	0.36%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	94	1	0	2	0	1	2	0	2	1	3	4	11	11	0	1	3	4	3	2	2	2	1	1	0	4	4	5	4	0	1	4	0	2	2	1	1	0	1	1	1	2	0	1	2	1					
		0.17%	0.11%	0.0%	0.14%	0.0%	0.06%	0.12%	0.0%	0.36%	0.19%	0.54%	0.30%	0.72%	0.54%	0.0%	0.06%	0.20%	0.42%	0.18%	0.18%	0.14%	0.19%	0.15%	0.08%	0.0%	0.32%	0.32%	0.37%	0.59%	0.0%	0.05%	0.31%	0.0%	0.12%	0.20%	0.05%	0.08%	0.0%	0.07%	0.20%	0.14%	0.21%	0.0%	0.10%	0.12%	0.09%					
32	"15. ""Партия СЛОН"""	429	9	7	15	12	17	18	4	1	5	1	16	6	51	12	5	15	9	16	4	12	4	6	10	7	8	10	9	4	14	16	3	10	11	5	10	9	7	8	4	2	8	6	2	12	9					
		0.80%	1.06%	1.23%	1.10%	0.98%	1.06%	1.13%	0.43%	0.18%	0.96%	0.18%	1.23%	0.39%	2.51%	0.94%	0.34%	1.04%	0.96%	0.97%	0.37%	0.85%	0.39%	0.93%	0.81%	0.50%	0.65%	0.81%	0.67%	0.59%	1.03%	0.87%	0.23%	0.79%	0.69%	0.52%	0.56%	0.74%	0.53%	0.58%	0.83%	0.29%	0.87%	0.60%	0.20%	0.73%	0.86%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6669	136	69	221	146	228	229	118	65	59	59	151	114	194	152	153	162	119	193	121	134	89	60	138	214	149	174	167	111	163	291	181	146	226	135	246	174	185	169	40	80	114	121	144	181	148					
		12.57%	16.05%	12.21%	16.33%	12.03%	14.25%	14.41%	12.74%	11.77%	11.43%	10.72%	11.68%	7.50%	9.58%	12.02%	10.60%	11.24%	12.75%	11.81%	11.20%	9.49%	8.86%	9.37%	11.24%	15.44%	12.11%	14.20%	12.60%	16.61%	12.07%	15.96%	14.34%	11.60%	14.34%	14.16%	14.00%	14.45%	14.13%	12.39%	8.36%	11.61%	12.47%	12.20%	14.73%	11.09%	14.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	1	0	1	1	1	0	3	2	1	0	2	6	1	2	2	0	1	1	1	3	3	1	2	0	2	1	1	0	0	1	1	5	3	0	0	0	2	1	0	2	4	3	1	3	0					
		0.12%	0.11%	0.0%	0.07%	0.08%	0.06%	0.0%	0.32%	0.36%	0.19%	0.0%	0.15%	0.39%	0.04%	0.15%	0.13%	0.0%	0.10%	0.06%	0.09%	0.21%	0.29%	0.15%	0.16%	0.0%	0.16%	0.08%	0.07%	0.0%	0.0%	0.05%	0.07%	0.39%	0.19%	0.0%	0.0%	0.0%	0.15%	0.07%	0.0%	0.29%	0.43%	0.30%	0.10%	0.18%	0.0%					
35	"18. ""ЛДПР"""	6242	75	75	142	130	175	190	107	73	63	77	172	229	215	152	168	150	103	217	150	162	124	91	156	131	119	142	134	77	147	199	120	129	172	100	195	132	156	155	99	106	114	135	131	247	106					
		11.76%	8.85%	13.27%	10.49%	10.71%	10.93%	11.95%	11.55%	13.22%	12.20%	14.0%	13.31%	15.08%	10.62%	12.02%	11.64%	10.40%	11.03%	13.28%	13.88%	11.48%	12.35%	14.21%	12.71%	9.45%	9.67%	11.59%	10.11%	11.52%	10.88%	10.91%	9.50%	10.25%	10.91%	10.49%	11.09%	10.96%	11.91%	11.36%	20.71%	15.38%	12.47%	13.62%	13.40%	15.13%	10.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	822	11	9	29	15	25	27	16	16	12	13	22	17	37	12	30	19	10	41	14	18	8	16	20	22	13	16	23	8	25	27	26	11	16	10	25	21	14	20	6	19	7	19	20	28	9					
		1.54%	1.29%	1.59%	2.14%	1.23%	1.56%	1.69%	1.72%	2.89%	2.32%	2.36%	1.70%	1.11%	1.82%	0.94%	2.07%	1.31%	1.07%	2.50%	1.29%	1.27%	0.79%	2.5%	1.62%	1.58%	1.05%	1.30%	1.73%	1.19%	1.85%	1.48%	2.06%	0.87%	1.01%	1.04%	1.42%	1.74%	1.06%	1.46%	1.25%	2.75%	0.76%	1.91%	2.04%	1.71%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	16943	296	178	358	372	512	462	295	185	156	184	384	522	804	379	469	500	301	551	332	453	326	200	404	431	376	361	349	207	454	572	383	430	498	292	517	374	424	477	161	214	311	313	318	554	304					
		31.94%	34.94%	31.50%	26.45%	30.66%	32.0%	29.07%	31.85%	33.51%	30.23%	33.45%	29.72%	34.38%	39.72%	29.98%	32.50%	34.69%	32.26%	33.72%	30.74%	32.10%	32.47%	31.25%	32.92%	31.09%	30.56%	29.46%	26.33%	30.98%	33.62%	31.37%	30.34%	34.18%	31.59%	30.64%	29.42%	31.06%	32.39%	34.97%	33.68%	31.05%	34.02%	31.58%	32.54%	33.94%	29.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	102	4	1	2	0	3	0	0	1	0	2	4	4	3	0	2	1	0	3	2	3	5	0	1	2	5	4	4	0	3	3	4	2	1	1	5	1	1	2	2	4	7	1	5	1	3					
		0.19%	0.47%	0.17%	0.14%	0.0%	0.18%	0.0%	0.0%	0.18%	0.0%	0.36%	0.30%	0.26%	0.14%	0.0%	0.13%	0.06%	0.0%	0.18%	0.18%	0.21%	0.49%	0.0%	0.08%	0.14%	0.40%	0.32%	0.30%	0.0%	0.22%	0.16%	0.31%	0.15%	0.06%	0.10%	0.28%	0.08%	0.07%	0.14%	0.41%	0.58%	0.76%	0.10%	0.51%	0.06%	0.28%					
39	"22. ""Развитие предпринимательства"""	166	8	2	2	0	4	12	6	3	1	1	11	2	5	0	6	3	1	4	2	7	4	5	3	1	2	2	6	1	2	4	6	7	4	3	8	11	7	0	0	2	0	2	1	2	3					
		0.31%	0.94%	0.35%	0.14%	0.0%	0.25%	0.75%	0.64%	0.54%	0.19%	0.18%	0.85%	0.13%	0.24%	0.0%	0.41%	0.20%	0.10%	0.24%	0.18%	0.49%	0.39%	0.78%	0.24%	0.07%	0.16%	0.16%	0.45%	0.14%	0.14%	0.21%	0.47%	0.55%	0.25%	0.31%	0.45%	0.91%	0.53%	0.0%	0.0%	0.29%	0.0%	0.20%	0.10%	0.12%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	9890	114	101	256	257	271	266	190	74	94	87	232	195	275	247	339	302	171	242	194	332	199	134	281	276	256	229	302	127	256	273	267	252	293	219	343	207	229	285	84	118	177	168	171	271	234					
		18.64%	13.45%	17.87%	18.92%	21.18%	16.93%	16.74%	20.51%	13.40%	18.21%	15.81%	17.95%	12.84%	13.58%	19.54%	23.49%	20.95%	18.32%	14.81%	17.96%	23.52%	19.82%	20.93%	22.90%	19.91%	20.81%	18.69%	22.79%	19.01%	18.96%	14.97%	21.15%	20.03%	18.59%	22.98%	19.52%	17.19%	17.49%	20.89%	17.57%	17.12%	19.36%	16.95%	17.50%	16.60%	22.43%					
																																																				
41	Против всех	3317	41	25	100	73	108	104	42	30	38	36	87	137	146	85	51	106	62	108	70	90	57	43	57	81	82	75	95	37	80	131	74	69	102	64	106	74	102	70	17	43	50	69	52	107	41					
		6.25%	4.84%	4.42%	7.39%	6.01%	6.75%	6.54%	4.53%	5.43%	7.36%	6.54%	6.73%	9.02%	7.21%	6.72%	3.53%	7.35%	6.64%	6.60%	6.48%	6.37%	5.67%	6.71%	4.64%	5.84%	6.66%	6.12%	7.16%	5.53%	5.92%	7.18%	5.86%	5.48%	6.47%	6.71%	6.03%	6.14%	7.79%	5.13%	3.55%	6.24%	5.47%	6.96%	5.32%	6.55%	3.93%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
