Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Карпинская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №2619					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2064	147	156	8	118	56	11	215	167	152	116	95	167	186	98	43	7	13	43	42	224					
		15.16%	13.33%	14.22%	7.92%	11.80%	11.41%	22.00%	14.95%	16.10%	12.53%	14.66%	14.39%	12.75%	16.96%	17.95%	16.48%	8.14%	17.11%	17.20%	14.33%	31.28%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	94	7	6	2	5	1	0	13	3	4	6	6	9	14	3	1	1	0	2	3	8					
		0.69%	0.63%	0.55%	1.98%	0.50%	0.20%	0.00%	0.90%	0.29%	0.33%	0.76%	0.91%	0.69%	1.28%	0.55%	0.38%	1.16%	0.00%	0.80%	1.02%	1.12%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1782	119	151	14	161	52	3	198	144	188	123	87	142	146	80	26	5	6	33	38	66					
		13.09%	10.79%	13.76%	13.86%	16.10%	10.59%	6.00%	13.77%	13.89%	15.50%	15.55%	13.18%	10.84%	13.31%	14.65%	9.96%	5.81%	7.89%	13.20%	12.97%	9.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	192	16	25	2	18	2	1	30	19	18	8	4	14	13	7	0	1	0	4	1	9					
		1.41%	1.45%	2.28%	1.98%	1.80%	0.41%	2.00%	2.09%	1.83%	1.48%	1.01%	0.61%	1.07%	1.19%	1.28%	0.00%	1.16%	0.00%	1.60%	0.34%	1.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5769	540	461	39	397	322	20	573	376	426	302	270	562	428	237	118	47	44	121	143	343					
		42.37%	48.96%	42.02%	38.61%	39.70%	65.58%	40.00%	39.85%	36.26%	35.12%	38.18%	40.91%	42.90%	39.02%	43.41%	45.21%	54.65%	57.89%	48.40%	48.81%	47.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	293	25	16	1	19	1	3	40	23	35	23	28	26	19	10	4	4	0	3	4	9					
		2.15%	2.27%	1.46%	0.99%	1.90%	0.20%	6.00%	2.78%	2.22%	2.89%	2.91%	4.24%	1.98%	1.73%	1.83%	1.53%	4.65%	0.00%	1.20%	1.37%	1.26%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
