		1.07%	1.28%	0.89%	1.40%	0.57%	0.46%	1.23%	0.00%	0.00%	1.17%	1.38%	1.14%	0.00%	2.04%	0.00%	2.82%	1.08%	0.37%	1.06%	0.00%	0.97%	0.64%	0.45%	0.81%	1.61%	0.00%	0.00%	0.86%	1.64%	1.64%	0.00%	0.00%	0.53%	0.47%	1.59%	1.43%	0.57%	0.31%	0.00%	1.34%	1.01%	4.26%	0.81%	0.69%	1.38%	0.91%	2.26%	1.51%	1.65%	0.21%	1.91%	0.43%	0.00%	1.40%	1.64%	0.84%					
19	Жириновский Владимир Вольфович	2139	25	8	63	22	22	84	49	7	41	60	18	6	36	22	30	13	30	11	16	15	35	21	27	78	23	13	39	4	52	14	6	15	60	15	26	13	40	16	37	9	5	90	85	87	117	75	39	72	49	47	34	28	30	116	144					
		9.77%	8.01%	7.14%	14.72%	12.57%	10.14%	14.79%	23.90%	13.73%	11.99%	13.76%	10.23%	6.45%	14.69%	7.19%	16.95%	13.98%	10.99%	11.70%	8.42%	14.56%	11.15%	9.55%	7.28%	12.58%	21.90%	7.18%	11.21%	6.56%	12.18%	12.28%	9.84%	7.89%	14.22%	7.94%	12.38%	7.47%	12.58%	7.69%	12.42%	9.09%	5.32%	5.18%	5.35%	6.02%	9.67%	7.70%	11.75%	10.78%	10.49%	7.50%	7.39%	13.21%	14.02%	10.01%	12.10%					
20	Зюганов Геннадий Андреевич	5102	83	38	59	39	56	118	55	7	99	95	69	22	50	79	48	28	48	13	38	20	38	35	69	167	34	26	112	13	116	17	9	26	68	35	64	60	74	48	93	27	4	251	256	248	406	299	80	213	158	188	84	48	33	300	339					
		23.29%	26.60%	33.93%	13.79%	22.29%	25.81%	20.77%	26.83%	13.73%	28.95%	21.79%	39.20%	23.66%	20.41%	25.82%	27.12%	30.11%	17.58%	13.83%	20.00%	19.42%	12.10%	15.91%	18.60%	26.94%	32.38%	14.36%	32.18%	21.31%	27.17%	14.91%	14.75%	13.68%	16.11%	18.52%	30.48%	34.48%	23.27%	23.08%	31.21%	27.27%	4.26%	14.46%	16.12%	17.15%	33.55%	30.70%	24.10%	31.89%	33.83%	29.98%	18.26%	22.64%	15.42%	25.88%	28.49%					
21	Медведев Дмитрий Анатольевич	14191	199	64	300	110	138	356	101	37	192	274	87	65	142	201	94	51	193	69	134	63	237	161	271	358	48	138	192	43	247	83	46	148	287	131	117	100	198	142	161	62	80	1372	1227	1070	661	564	205	367	255	376	336	135	145	676	682					
		64.79%	63.78%	57.14%	70.09%	62.86%	63.59%	62.68%	49.27%	72.55%	56.14%	62.84%	49.43%	69.89%	57.96%	65.69%	53.11%	54.84%	70.70%	73.40%	70.53%	61.17%	75.48%	73.18%	73.05%	57.74%	45.71%	76.24%	55.17%	70.49%	57.85%	72.81%	75.41%	77.89%	68.01%	69.31%	55.71%	57.47%	62.26%	68.27%	54.03%	62.63%	85.11%	79.03%	77.27%	73.99%	54.63%	57.91%	61.75%	54.94%	54.60%	59.97%	73.04%	63.68%	67.76%	58.33%	57.31%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
