Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Иркутская городская №3																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625					
		0.98%	0.87%	0.67%	0.84%	0.92%	0.75%	0.85%	1.36%	1.39%	0.91%	0.91%	0.94%	1.15%	0.34%	0.44%	0.42%	0.22%	0.96%	0.35%	0.66%	1.14%	1.01%	0.55%	0.50%	0.69%	0.81%	1.2%	0.28%	1.37%	0.31%	0.94%	1.75%	1.39%	0.84%	0.91%	1.23%	0.72%	0.8%	1.91%	1.15%	0.99%	1.15%	0.94%	0.92%	1.06%	1.07%	1.90%	1.88%					
25	"8. ""Народно-республиканская партия России"""	49	1	0	0	1	1	1	0	0	0	0	0	4	1	1	0	0	1	0	2	1	2	3	0	2	0	4	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	14					
		0.13%	0.09%	0.0%	0.0%	0.08%	0.07%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.17%	0.22%	0.0%	0.0%	0.08%	0.0%	0.22%	0.11%	0.20%	0.41%	0.0%	0.27%	0.0%	0.53%	0.14%	0.11%	0.0%	0.18%	0.0%	0.23%	0.0%	0.0%	0.09%	0.24%	0.0%	0.27%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.07%	0.11%	0.71%					
26	"9. ""Российская экологическая партия ""Зеленые"""	242	1	5	8	8	9	6	4	6	4	5	5	3	1	5	6	6	9	7	0	8	4	7	3	5	7	10	6	4	1	5	2	4	0	4	6	0	0	3	2	1	1	5	2	10	10	19	15					
		0.67%	0.09%	0.84%	0.67%	0.67%	0.67%	0.63%	0.60%	0.69%	0.45%	0.57%	0.42%	0.49%	0.17%	1.10%	1.27%	0.67%	0.78%	0.83%	0.0%	0.91%	0.40%	0.96%	0.76%	0.69%	1.14%	1.33%	0.86%	0.45%	0.31%	0.94%	0.70%	0.92%	0.0%	0.61%	0.57%	0.0%	0.0%	0.82%	0.76%	0.33%	0.38%	0.58%	0.30%	0.71%	0.77%	2.12%	0.76%					
27	"10. ""Аграрная партия России"""	669	18	16	24	20	31	20	8	12	17	10	25	13	9	9	9	19	19	13	14	11	20	8	6	17	15	19	20	17	6	8	10	17	10	13	23	17	7	5	5	4	8	16	11	29	20	9	12					
		1.87%	1.74%	2.71%	2.02%	1.68%	2.33%	2.12%	1.21%	1.39%	1.94%	1.14%	2.14%	2.14%	1.53%	1.98%	1.91%	2.13%	1.66%	1.54%	1.55%	1.26%	2.02%	1.10%	1.52%	2.37%	2.45%	2.53%	2.87%	1.94%	1.86%	1.51%	3.50%	3.94%	4.21%	1.98%	2.19%	4.10%	2.8%	1.36%	1.92%	1.32%	3.07%	1.88%	1.69%	2.05%	1.54%	1.00%	0.61%					
28	"11. ""Истинные патриоты России"""	67	2	0	1	1	0	0	0	1	2	1	3	0	0	0	2	1	0	1	0	0	0	2	0	0	0	5	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	19	2	0	4	13					
		0.18%	0.19%	0.0%	0.08%	0.08%	0.0%	0.0%	0.0%	0.11%	0.22%	0.11%	0.25%	0.0%	0.0%	0.0%	0.42%	0.11%	0.0%	0.11%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.66%	0.28%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.11%	2.92%	0.14%	0.0%	0.44%	0.66%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	329	5	3	7	7	14	6	5	9	9	6	8	4	3	6	5	11	4	5	6	6	10	6	17	7	5	11	10	8	1	10	4	3	2	10	10	5	4	2	3	3	3	11	4	16	6	14	15					
		0.92%	0.48%	0.50%	0.59%	0.58%	1.05%	0.63%	0.75%	1.04%	1.02%	0.68%	0.68%	0.66%	0.51%	1.32%	1.06%	1.23%	0.35%	0.59%	0.66%	0.68%	1.01%	0.82%	4.31%	0.97%	0.81%	1.46%	1.43%	0.91%	0.31%	1.89%	1.40%	0.69%	0.84%	1.52%	0.95%	1.20%	1.6%	0.54%	1.15%	0.99%	1.15%	1.29%	0.61%	1.13%	0.46%	1.56%	0.76%					
30	"13. ""Демократическая партия России"""	96	2	0	0	2	2	1	0	1	0	1	2	2	1	0	2	1	2	3	4	1	3	4	0	0	3	8	3	0	0	1	0	0	0	2	3	1	0	2	0	0	1	1	3	3	3	2	26					
		0.26%	0.19%	0.0%	0.0%	0.16%	0.15%	0.10%	0.0%	0.11%	0.0%	0.11%	0.17%	0.33%	0.17%	0.0%	0.42%	0.11%	0.17%	0.35%	0.44%	0.11%	0.30%	0.55%	0.0%	0.0%	0.49%	1.06%	0.43%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.30%	0.28%	0.24%	0.0%	0.54%	0.0%	0.0%	0.38%	0.11%	0.46%	0.21%	0.23%	0.22%	1.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	119	0	0	0	6	5	1	2	1	5	4	3	2	3	0	3	3	1	3	3	0	0	3	2	1	0	3	2	1	0	2	0	1	1	1	4	0	0	3	0	1	1	2	1	0	3	3	39					
		0.33%	0.0%	0.0%	0.0%	0.50%	0.37%	0.10%	0.30%	0.11%	0.57%	0.45%	0.25%	0.33%	0.51%	0.0%	0.63%	0.33%	0.08%	0.35%	0.33%	0.0%	0.0%	0.41%	0.50%	0.13%	0.0%	0.4%	0.28%	0.11%	0.0%	0.37%	0.0%	0.23%	0.42%	0.15%	0.38%	0.0%	0.0%	0.82%	0.0%	0.33%	0.38%	0.23%	0.15%	0.0%	0.23%	0.33%	1.99%					
32	"15. ""Партия СЛОН"""	93	1	0	0	0	3	2	0	4	3	0	1	1	3	3	0	1	4	1	1	2	0	2	0	1	0	3	0	3	1	0	2	0	0	1	2	0	1	0	2	0	1	2	0	6	2	2	32					
		0.26%	0.09%	0.0%	0.0%	0.0%	0.22%	0.21%	0.0%	0.46%	0.34%	0.0%	0.08%	0.16%	0.51%	0.66%	0.0%	0.11%	0.35%	0.11%	0.11%	0.22%	0.0%	0.27%	0.0%	0.13%	0.0%	0.4%	0.0%	0.34%	0.31%	0.0%	0.70%	0.0%	0.0%	0.15%	0.19%	0.0%	0.4%	0.0%	0.76%	0.0%	0.38%	0.23%	0.0%	0.42%	0.15%	0.22%	1.63%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3758	137	71	148	134	166	130	85	97	115	112	209	69	94	59	49	152	182	102	134	115	123	86	29	62	64	77	68	114	30	30	15	23	14	58	81	27	26	23	16	20	8	80	60	123	98	25	18					
		10.54%	13.24%	12.05%	12.5%	11.26%	12.49%	13.84%	12.91%	11.30%	13.14%	12.81%	17.97%	11.40%	16.01%	12.99%	10.42%	17.07%	15.93%	12.12%	14.88%	13.20%	12.42%	11.82%	7.36%	8.67%	10.47%	10.26%	9.78%	13.02%	9.34%	5.67%	5.26%	5.33%	5.90%	8.85%	7.71%	6.52%	10.4%	6.30%	6.15%	6.62%	3.07%	9.40%	9.24%	8.73%	7.55%	2.79%	0.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	106	0	2	0	1	2	2	0	0	0	0	1	1	1	1	3	0	3	0	2	2	1	3	3	1	1	8	1	1	2	1	1	0	0	2	2	2	0	6	2	1	3	2	1	1	5	5	30					
		0.29%	0.0%	0.33%	0.0%	0.08%	0.15%	0.21%	0.0%	0.0%	0.0%	0.0%	0.08%	0.16%	0.17%	0.22%	0.63%	0.0%	0.26%	0.0%	0.22%	0.22%	0.10%	0.41%	0.76%	0.13%	0.16%	1.06%	0.14%	0.11%	0.62%	0.18%	0.35%	0.0%	0.0%	0.30%	0.19%	0.48%	0.0%	1.64%	0.76%	0.33%	1.15%	0.23%	0.15%	0.07%	0.38%	0.55%	1.53%					
35	"18. ""ЛДПР"""	5362	102	54	88	92	104	85	59	102	83	81	98	60	75	72	75	114	144	81	112	111	93	109	77	125	109	122	118	149	65	112	69	53	36	104	149	83	41	62	60	59	58	165	106	249	272	219	706					
		15.05%	9.86%	9.16%	7.43%	7.73%	7.83%	9.05%	8.96%	11.88%	9.48%	9.26%	8.42%	9.91%	12.77%	15.85%	15.95%	12.80%	12.60%	9.63%	12.44%	12.74%	9.39%	14.99%	19.54%	17.48%	17.83%	16.26%	16.97%	17.02%	20.24%	21.17%	24.21%	12.29%	15.18%	15.87%	14.19%	20.04%	16.4%	16.98%	23.07%	19.53%	22.30%	19.38%	16.33%	17.68%	20.97%	24.49%	36.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	737	31	14	33	16	43	20	12	23	11	29	16	14	12	14	8	15	25	14	21	11	30	24	29	13	11	22	17	17	14	12	6	10	4	14	17	6	5	7	4	10	10	20	0	15	16	9	13					
		2.06%	2.99%	2.37%	2.78%	1.34%	3.23%	2.12%	1.82%	2.68%	1.25%	3.31%	1.37%	2.31%	2.04%	3.08%	1.70%	1.68%	2.18%	1.66%	2.33%	1.26%	3.03%	3.30%	7.36%	1.81%	1.80%	2.93%	2.44%	1.94%	4.36%	2.26%	2.10%	2.32%	1.68%	2.13%	1.61%	1.44%	2.0%	1.91%	1.53%	3.31%	3.84%	2.35%	0.0%	1.06%	1.23%	1.00%	0.66%					
37	"20. ""Политическая партия ""Единая Россия"""	8672	238	140	287	291	279	230	173	229	195	180	279	146	143	121	114	196	269	213	225	210	277	187	79	185	133	158	208	208	77	156	74	115	66	168	275	112	56	91	61	73	68	207	175	470	375	341	119					
		24.34%	23.01%	23.76%	24.23%	24.47%	21.00%	24.49%	26.29%	26.68%	22.28%	20.59%	23.98%	24.13%	24.36%	26.65%	24.25%	22.02%	23.55%	25.32%	25.0%	24.11%	27.97%	25.72%	20.05%	25.87%	21.76%	21.06%	29.92%	23.77%	23.98%	29.48%	25.96%	26.68%	27.84%	25.64%	26.19%	27.05%	22.4%	24.93%	23.46%	24.17%	26.15%	24.32%	26.96%	33.38%	28.91%	38.14%	6.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	79	0	1	1	4	0	2	0	1	3	2	1	0	0	1	1	0	6	0	5	2	2	0	1	3	1	2	2	0	1	1	1	1	0	0	0	1	2	0	1	3	1	3	0	1	2	2	18					
		0.22%	0.0%	0.16%	0.08%	0.33%	0.0%	0.21%	0.0%	0.11%	0.34%	0.22%	0.08%	0.0%	0.0%	0.22%	0.21%	0.0%	0.52%	0.0%	0.55%	0.22%	0.20%	0.0%	0.25%	0.41%	0.16%	0.26%	0.28%	0.0%	0.31%	0.18%	0.35%	0.23%	0.0%	0.0%	0.0%	0.24%	0.8%	0.0%	0.38%	0.99%	0.38%	0.35%	0.0%	0.07%	0.15%	0.22%	0.91%					
39	"22. ""Развитие предпринимательства"""	133	3	0	7	4	7	2	4	0	2	4	2	3	1	1	2	3	5	4	3	4	6	2	2	0	3	6	0	5	0	2	1	2	0	2	2	2	2	0	0	1	2	5	2	4	5	4	12					
		0.37%	0.29%	0.0%	0.59%	0.33%	0.52%	0.21%	0.60%	0.0%	0.22%	0.45%	0.17%	0.49%	0.17%	0.22%	0.42%	0.33%	0.43%	0.47%	0.33%	0.45%	0.60%	0.27%	0.50%	0.0%	0.49%	0.8%	0.0%	0.57%	0.0%	0.37%	0.35%	0.46%	0.0%	0.30%	0.19%	0.48%	0.8%	0.0%	0.0%	0.33%	0.76%	0.58%	0.30%	0.28%	0.38%	0.44%	0.61%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5224	157	104	195	195	211	128	131	125	144	172	177	106	88	58	82	150	167	131	149	137	139	111	70	119	115	78	95	134	50	78	38	94	45	108	232	76	46	66	53	45	33	114	95	141	149	31	62					
		14.66%	15.18%	17.65%	16.46%	16.40%	15.88%	13.63%	19.90%	14.56%	16.45%	19.67%	15.21%	17.52%	14.99%	12.77%	17.44%	16.85%	14.62%	15.57%	16.55%	15.72%	14.04%	15.26%	17.76%	16.64%	18.82%	10.4%	13.66%	15.31%	15.57%	14.74%	13.33%	21.80%	18.98%	16.48%	22.09%	18.35%	18.4%	18.08%	20.38%	14.90%	12.69%	13.39%	14.63%	10.01%	11.48%	3.46%	3.16%					
																																																						
41	Против всех	2087	65	34	49	65	60	37	22	39	52	40	44	38	24	17	15	37	60	33	43	52	48	39	13	42	23	49	39	46	10	25	16	25	9	24	81	18	12	15	5	16	23	51	29	94	69	100	340					
		5.85%	6.28%	5.77%	4.13%	5.46%	4.51%	3.94%	3.34%	4.54%	5.94%	4.57%	3.78%	6.28%	4.08%	3.74%	3.19%	4.15%	5.25%	3.92%	4.77%	5.97%	4.84%	5.36%	3.29%	5.87%	3.76%	6.53%	5.61%	5.25%	3.11%	4.72%	5.61%	5.80%	3.79%	3.66%	7.71%	4.34%	4.8%	4.10%	1.92%	5.29%	8.84%	5.99%	4.46%	6.67%	5.31%	11.18%	17.35%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
