Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    район Печатники																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №3315	УИК №3316	УИК №3317					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1065	65	50	45	30	50	50	45	50	35	55	45	30	30	70	70	55	45	60	35	30	30	45	45	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	918	55	41	40	26	45	42	34	41	33	55	40	20	30	66	66	48	40	51	15	29	25	35	41	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	948	89	39	17	19	25	41	44	19	20	38	22	31	0	20	29	24	14	23	40	25	19	29	27	43	14	237					
14	Число погашенных неиспользованных открепительных удостоверений	147	10	9	5	4	5	8	11	9	2	0	5	10	0	4	4	7	5	9	20	1	5	10	4	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	2	0	0	0	0	2	3	7	0	1	4	4	3	2	1	0	1	3	1	0	0	1	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2760	215	67	122	58	77	166	186	143	113	140	210	133	99	86	155	102	104	154	94	108	68	96	26	20	8	10					
		9.15%	14.68%	5.68%	8.76%	6.01%	5.71%	10.50%	16.52%	12.36%	10.08%	10.62%	14.91%	12.91%	8.19%	6.83%	9.52%	9.16%	7.58%	9.43%	10.73%	11.13%	6.86%	6.61%	1.82%	8.06%	11.27%	1.25%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3892	149	167	195	140	171	209	167	167	171	199	183	146	173	201	185	151	179	157	120	106	118	154	161	55	9	59					
		12.91%	10.17%	14.16%	13.99%	14.51%	12.68%	13.22%	14.83%	14.43%	15.25%	15.10%	12.99%	14.17%	14.31%	15.95%	11.36%	13.55%	13.05%	9.61%	13.70%	10.93%	11.91%	10.61%	11.24%	22.18%	12.68%	7.36%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	280	6	18	21	12	16	21	26	12	1	6	25	17	14	1	2	19	27	5	9	5	12	1	1	1	1	1					
		0.93%	0.41%	1.53%	1.51%	1.24%	1.19%	1.33%	2.31%	1.04%	0.09%	0.46%	1.78%	1.65%	1.16%	0.08%	0.12%	1.71%	1.97%	0.31%	1.03%	0.52%	1.21%	0.07%	0.07%	0.40%	1.41%	0.12%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5410	215	243	262	190	296	298	256	258	254	357	334	208	230	325	234	231	178	170	202	156	154	147	145	35	22	10					
		17.94%	14.68%	20.61%	18.81%	19.69%	21.94%	18.85%	22.74%	22.30%	22.66%	27.09%	23.72%	20.19%	19.02%	25.79%	14.37%	20.74%	12.97%	10.41%	23.06%	16.08%	15.54%	10.12%	10.13%	14.11%	30.99%	1.25%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1909	148	121	98	75	124	127	30	111	112	137	80	66	61	68	18	58	68	26	83	67	44	75	97	5	3	7					
		6.33%	10.10%	10.26%	7.04%	7.77%	9.19%	8.03%	2.66%	9.59%	9.99%	10.39%	5.68%	6.41%	5.05%	5.40%	1.11%	5.21%	4.96%	1.59%	9.47%	6.91%	4.44%	5.17%	6.77%	2.02%	4.23%	0.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15068	695	532	663	471	607	713	438	437	447	457	535	393	607	562	1006	517	785	1094	351	470	568	957	972	120	26	645					
		49.98%	47.44%	45.12%	47.60%	48.81%	44.99%	45.10%	38.90%	37.77%	39.88%	34.67%	37.99%	38.16%	50.21%	44.60%	61.79%	46.41%	57.22%	66.99%	40.07%	48.45%	57.32%	65.91%	67.88%	48.39%	36.62%	80.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	157	9	10	9	9	9	13	3	10	1	1	13	13	6	1	1	14	13	3	5	4	3	1	0	0	1	5					
		0.52%	0.61%	0.85%	0.65%	0.93%	0.67%	0.82%	0.27%	0.86%	0.09%	0.08%	0.92%	1.26%	0.50%	0.08%	0.06%	1.26%	0.95%	0.18%	0.57%	0.41%	0.30%	0.07%	0.00%	0.00%	1.41%	0.62%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
