Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    район Печатники																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №3222	УИК №3223	УИК №3224					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	782	15	31	47	33	24	39	42	35	25	48	44	32	19	28	59	25	32	45	27	9	20	47	41	4	1	10					
		2.73%	3.67%	2.52%	3.39%	3.61%	1.89%	2.88%	3.32%	2.82%	2.14%	3.11%	3.02%	4.07%	1.93%	1.82%	3.85%	1.96%	2.48%	3.25%	2.45%	1.57%	1.82%	2.94%	2.97%	2.13%	1.69%	1.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	622	7	31	34	19	32	25	26	32	26	35	35	13	14	36	52	24	31	28	24	7	16	30	25	1	0	19					
		2.17%	1.71%	2.52%	2.45%	2.08%	2.52%	1.85%	2.06%	2.58%	2.23%	2.27%	2.41%	1.65%	1.42%	2.34%	3.39%	1.88%	2.40%	2.02%	2.18%	1.22%	1.46%	1.88%	1.81%	0.53%	0.00%	2.99%					
20	3.Политическая партия «Демократическая партия России»	51	0	4	1	1	2	2	1	0	4	4	2	1	4	3	3	2	1	5	3	1	2	3	0	0	0	2					
		0.18%	0.00%	0.32%	0.07%	0.11%	0.16%	0.15%	0.08%	0.00%	0.34%	0.26%	0.14%	0.13%	0.41%	0.20%	0.20%	0.16%	0.08%	0.36%	0.27%	0.17%	0.18%	0.19%	0.00%	0.00%	0.00%	0.31%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3484	44	144	185	109	183	179	143	128	155	238	226	120	168	183	178	125	139	149	160	55	122	155	145	17	6	28					
		12.15%	10.76%	11.70%	13.33%	11.91%	14.39%	13.22%	11.30%	10.31%	13.27%	15.41%	15.53%	15.27%	17.09%	11.91%	11.60%	9.81%	10.78%	10.77%	14.55%	9.60%	11.10%	9.69%	10.50%	9.04%	10.17%	4.40%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	433	13	21	17	16	25	30	17	25	17	22	23	10	7	33	29	13	11	22	11	4	18	8	18	1	2	20					
		1.51%	3.18%	1.71%	1.22%	1.75%	1.97%	2.22%	1.34%	2.01%	1.46%	1.42%	1.58%	1.27%	0.71%	2.15%	1.89%	1.02%	0.85%	1.59%	1.00%	0.70%	1.64%	0.50%	1.30%	0.53%	3.39%	3.14%					
23	6.Политическая партия «Партия социальной справедливости»	97	2	2	10	1	5	6	4	7	3	4	5	2	2	7	4	3	5	7	4	1	3	2	2	0	0	6					
		0.34%	0.49%	0.16%	0.72%	0.11%	0.39%	0.44%	0.32%	0.56%	0.26%	0.26%	0.34%	0.25%	0.20%	0.46%	0.26%	0.24%	0.39%	0.51%	0.36%	0.17%	0.27%	0.13%	0.14%	0.00%	0.00%	0.94%					
24	7.Политическая партия «Либерально-демократическая партия России»	2716	33	91	125	82	106	115	114	118	106	111	136	46	135	140	141	120	118	123	76	41	68	159	147	22	5	238					
		9.48%	8.07%	7.39%	9.01%	8.96%	8.33%	8.49%	9.01%	9.51%	9.08%	7.19%	9.35%	5.85%	13.73%	9.11%	9.19%	9.42%	9.15%	8.89%	6.91%	7.16%	6.19%	9.94%	10.64%	11.70%	8.47%	37.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2299	30	97	85	61	113	115	110	106	76	128	129	70	69	129	127	111	102	122	88	61	94	131	116	12	2	15					
		8.02%	7.33%	7.88%	6.12%	6.67%	8.88%	8.49%	8.70%	8.54%	6.51%	8.29%	8.87%	8.91%	7.02%	8.40%	8.28%	8.71%	7.91%	8.82%	8.00%	10.65%	8.55%	8.19%	8.40%	6.38%	3.39%	2.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	385	6	13	23	23	11	24	13	17	14	16	16	11	3	27	21	16	18	16	6	7	10	37	30	1	0	6					
		1.34%	1.47%	1.06%	1.66%	2.51%	0.86%	1.77%	1.03%	1.37%	1.20%	1.04%	1.10%	1.40%	0.31%	1.76%	1.37%	1.26%	1.40%	1.16%	0.55%	1.22%	0.91%	2.31%	2.17%	0.53%	0.00%	0.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16292	231	730	799	525	694	721	726	709	675	846	763	443	524	884	833	759	771	792	638	359	685	971	786	126	43	259					
		56.84%	56.48%	59.30%	57.56%	57.38%	54.56%	53.25%	57.39%	57.13%	57.79%	54.79%	52.44%	56.36%	53.31%	57.55%	54.30%	59.58%	59.77%	57.27%	58.00%	62.65%	62.33%	60.69%	56.92%	67.02%	72.88%	40.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1079	25	48	39	30	60	75	51	47	48	76	59	23	25	47	60	54	43	54	44	24	48	35	49	2	0	13					
		3.76%	6.11%	3.90%	2.81%	3.28%	4.72%	5.54%	4.03%	3.79%	4.11%	4.92%	4.05%	2.93%	2.54%	3.06%	3.91%	4.24%	3.33%	3.90%	4.00%	4.19%	4.37%	2.19%	3.55%	1.06%	0.00%	2.04%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
