Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Зилаирская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	36	0	0	1	0	0	2	0	1	3	1	1	1	0	0	1	3	0	4	1	1	0	0	0	3	1	0	0	0	0	0	0	0	1	2	2	5	2	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	40	1	1	1	3	1	0	1	0	0	2	1	2	1	0	1	6	1	2	0	0	1	1	0	0	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	26	2	0	1	0	0	0	1	0	0	1	0	0	0	2	0	4	0	1	3	0	0	0	0	5	0	0	1	0	0	0	0	2	0	0	0	0	0	2	1					
		0.22%	1.32%	0.00%	0.51%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.46%	0.00%	0.20%	0.00%	0.68%	0.40%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.73%					
19	2.Всероссийская политическая партия «Гражданская Сила»	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	527	20	0	2	1	2	10	1	2	30	41	0	84	0	56	0	11	0	1	3	1	1	0	2	28	16	0	5	2	0	2	1	2	34	1	2	153	2	10	1					
		4.49%	13.16%	0.00%	1.02%	0.32%	2.56%	12.20%	1.32%	1.72%	12.66%	13.10%	0.00%	12.65%	0.00%	12.96%	0.00%	0.54%	0.00%	0.68%	0.40%	1.05%	1.14%	0.00%	1.74%	1.68%	13.56%	0.00%	1.27%	2.02%	0.00%	1.29%	2.38%	0.95%	13.03%	0.75%	1.43%	13.02%	0.64%	1.93%	0.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	65	2	0	1	1	1	0	0	2	2	1	0	0	0	0	0	12	0	1	0	1	1	0	1	28	1	0	2	0	0	1	0	0	3	0	2	0	0	2	0					
		0.55%	1.32%	0.00%	0.51%	0.32%	1.28%	0.00%	0.00%	1.72%	0.84%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.68%	0.00%	1.05%	1.14%	0.00%	0.87%	1.68%	0.85%	0.00%	0.51%	0.00%	0.00%	0.65%	0.00%	0.00%	1.15%	0.00%	1.43%	0.00%	0.00%	0.39%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	32	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	9	0	1	1	0	0	0	0	10	1	0	1	0	0	0	0	1	0	1	1	0	1	2	0					
		0.27%	0.66%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.68%	0.13%	0.00%	0.00%	0.00%	0.00%	0.60%	0.85%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.75%	0.71%	0.00%	0.32%	0.39%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11058	126	113	192	314	75	60	74	112	205	267	81	580	28	372	30	2004	66	142	737	93	86	29	112	1594	100	21	383	97	110	152	41	205	224	131	134	1022	309	502	135					
		94.17%	82.89%	97.41%	97.46%	99.05%	96.15%	73.17%	97.37%	96.55%	86.50%	85.30%	100.00%	87.35%	100.00%	86.11%	100.00%	98.09%	97.06%	96.60%	99.06%	97.89%	97.73%	100.00%	97.39%	95.51%	84.75%	100.00%	97.21%	97.98%	100.00%	98.06%	97.62%	97.62%	85.82%	98.50%	95.71%	86.98%	99.04%	96.91%	98.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
