Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Зилаирская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	95	1	0	1	1	4	0	0	1	0	3	4	1	4	0	4	14	4	0	1	6	0	0	0	0	8	1	8	1	0	3	0	1	0	0	1	13	3	5	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	91	1	0	1	1	4	0	0	1	0	3	4	1	1	0	4	14	4	0	1	6	0	0	0	0	8	1	8	1	0	3	0	1	0	0	1	12	3	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	29	0	0	0	0	1	0	0	0	1	0	2	3	0	0	0	6	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	5	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	218	7	0	14	4	3	0	1	2	4	3	3	0	2	1	5	5	11	0	23	30	1	5	0	6	7	4	2	4	11	4	0	3	0	2	1	36	3	10	1					
		1.86%	5.88%	0.00%	7.45%	2.86%	0.90%	0.00%	1.41%	2.74%	2.96%	1.70%	0.83%	0.00%	0.32%	4.55%	1.08%	0.24%	2.17%	0.00%	15.65%	5.23%	0.99%	6.25%	0.00%	6.32%	0.55%	3.48%	0.54%	3.17%	9.17%	2.45%	0.00%	1.51%	0.00%	2.02%	0.67%	3.16%	0.91%	1.90%	0.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	200	6	1	3	3	14	0	4	3	4	3	4	0	4	2	5	9	6	0	4	17	1	11	0	17	6	9	1	0	1	4	0	3	3	9	0	34	1	8	0					
		1.71%	5.04%	0.79%	1.60%	2.14%	4.18%	0.00%	5.63%	4.11%	2.96%	1.70%	1.11%	0.00%	0.63%	9.09%	1.08%	0.42%	1.18%	0.00%	2.72%	2.96%	0.99%	13.75%	0.00%	17.89%	0.47%	7.83%	0.27%	0.00%	0.83%	2.45%	0.00%	1.51%	1.17%	9.09%	0.00%	2.99%	0.30%	1.52%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	21	1	1	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	5	0	1	0					
		0.18%	0.84%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.32%	0.00%	0.22%	0.00%	0.20%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	1.05%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	1.01%	0.00%	0.44%	0.00%	0.19%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	848	6	0	23	7	10	1	3	4	8	43	6	0	19	1	21	146	21	5	11	116	3	18	0	9	38	9	15	10	8	5	3	6	10	14	6	213	10	15	5					
		7.23%	5.04%	0.00%	12.23%	5.00%	2.99%	1.43%	4.23%	5.48%	5.93%	24.43%	1.67%	0.00%	2.99%	4.55%	4.56%	6.88%	4.13%	7.69%	7.48%	20.21%	2.97%	22.50%	0.00%	9.47%	3.01%	7.83%	4.03%	7.94%	6.67%	3.07%	9.09%	3.02%	3.91%	14.14%	4.00%	18.72%	3.03%	2.86%	3.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	27	1	0	1	0	2	0	0	0	0	3	0	0	1	0	0	0	2	0	0	3	0	3	0	0	0	0	0	0	2	0	0	1	0	2	0	1	0	5	0					
		0.23%	0.84%	0.00%	0.53%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	1.70%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.52%	0.00%	3.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.67%	0.00%	0.00%	0.50%	0.00%	2.02%	0.00%	0.09%	0.00%	0.95%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10360	98	124	142	126	306	69	63	64	119	124	344	75	604	18	426	1963	462	60	109	400	96	43	14	61	1213	92	354	112	96	149	30	184	243	71	143	829	311	484	139					
		88.34%	82.35%	98.41%	75.53%	90.00%	91.34%	98.57%	88.73%	87.67%	88.15%	70.45%	95.56%	100.00%	95.27%	81.82%	92.41%	92.46%	90.94%	92.31%	74.15%	69.69%	95.05%	53.75%	100.00%	64.21%	95.97%	80.00%	95.16%	88.89%	80.00%	91.41%	90.91%	92.46%	94.92%	71.72%	95.33%	72.85%	94.24%	92.19%	95.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	5	1	1	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.32%	0.00%	0.65%	0.00%	0.20%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.30%	0.19%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
