Выборы Президента Российской Федерации																																																							
																																																							
Наименование Избирательной комиссии:    Грязинская																																																							
																																																							
Итоги голосования 																																																							
																																																							
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241					
		0.79%	0.64%	0.58%	0.00%	0.54%	0.64%	0.56%	0.32%	0.00%	0.78%	1.24%	0.61%	0.61%	0.00%	1.06%	0.00%	0.86%	0.00%	0.91%	0.22%	0.90%	0.87%	0.87%	0.58%	0.00%	0.72%	0.80%	0.38%	1.30%	0.84%	0.86%	0.52%	1.37%	0.61%	0.57%	1.06%	0.21%	1.06%	0.71%	1.56%	0.60%	1.73%	1.02%	0.82%	0.57%	0.59%	0.65%	1.10%	0.87%					
21	. Путин Владимир Владимирович	23568	821	306	297	487	492	652	432	134	437	261	134	233	151	449	68	79	278	226	259	174	716	331	404	127	105	254	198	555	559	996	347	1089	1031	766	587	285	687	1158	823	825	440	644	1078	1000	389	410	518	876					
		64.31%	66.16%	59.19%	62.00%	66.17%	78.34%	61.28%	68.57%	84.81%	68.50%	80.80%	81.21%	71.25%	63.18%	59.23%	49.28%	68.10%	71.28%	68.48%	56.43%	78.38%	77.83%	71.80%	77.69%	60.19%	76.09%	67.55%	75.29%	80.20%	67.19%	56.88%	60.03%	62.09%	57.28%	62.68%	62.18%	59.25%	60.69%	68.28%	64.00%	62.17%	69.29%	59.85%	55.42%	56.79%	57.04%	66.88%	71.06%	69.41%					
22	. Хакамада Ирина Муцуовна	603	29	5	7	16	4	20	10	0	4	4	1	6	0	10	7	0	5	8	11	1	9	10	6	1	2	3	4	9	12	33	10	27	43	26	13	9	21	22	26	28	10	22	36	34	5	10	7	17					
		1.65%	2.34%	0.97%	1.46%	2.17%	0.64%	1.88%	1.59%	0.00%	0.63%	1.24%	0.61%	1.83%	0.00%	1.32%	5.07%	0.00%	1.28%	2.42%	2.40%	0.45%	0.98%	2.17%	1.15%	0.47%	1.45%	0.80%	1.52%	1.30%	1.44%	1.88%	1.73%	1.54%	2.39%	2.13%	1.38%	1.87%	1.86%	1.30%	2.02%	2.11%	1.57%	2.04%	1.85%	1.93%	0.73%	1.63%	0.96%	1.35%					
23	. Харитонов Николай Михайлович	7682	223	143	126	138	89	234	105	16	130	40	18	65	79	171	43	30	74	58	133	22	119	74	75	33	25	83	41	78	172	461	139	438	465	229	212	114	237	312	284	300	101	248	469	440	196	107	104	189					
		20.96%	17.97%	27.66%	26.30%	18.75%	14.17%	21.99%	16.67%	10.13%	20.38%	12.38%	10.91%	19.88%	33.05%	22.56%	31.16%	25.86%	18.97%	17.58%	28.98%	9.91%	12.93%	16.05%	14.42%	15.64%	18.12%	22.07%	15.59%	11.27%	20.67%	26.33%	24.05%	24.97%	25.83%	18.74%	22.46%	23.70%	20.94%	18.40%	22.08%	22.61%	15.91%	23.05%	24.11%	24.99%	28.74%	17.46%	14.27%	14.98%					
																																																							
24	Против всех	1633	43	9	16	26	9	49	36	3	10	8	2	5	2	25	6	2	4	12	16	6	23	18	2	21	2	8	4	13	29	116	40	74	91	76	44	24	65	71	40	54	25	53	176	135	27	28	31	54					
		4.46%	3.46%	1.74%	3.34%	3.53%	1.43%	4.61%	5.71%	1.90%	1.57%	2.48%	1.21%	1.53%	0.84%	3.30%	4.35%	1.72%	1.03%	3.64%	3.49%	2.70%	2.50%	3.90%	0.38%	9.95%	1.45%	2.13%	1.52%	1.88%	3.49%	6.62%	6.92%	4.22%	5.06%	6.22%	4.66%	4.99%	5.74%	4.19%	3.11%	4.07%	3.94%	4.93%	9.05%	7.67%	3.96%	4.57%	4.25%	4.28%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
