7	Число избирательных бюллетеней в переносных ящиках для голосования	6845	255	157	68	196	91	146	153	185	50	63	174	169	94	115	79	42	33	67	222	22	19	33	86	36	61	81	102	46	117	206	316	142	158	80	63	282	133	31	113	217	135	15	52	263	154	160	154	403	112	156	317	113	108					
8	Число бюллетеней в стационарных ящиках для голосования	40061	1382	499	146	864	372	1012	649	1083	670	268	472	800	397	613	217	116	271	143	774	138	252	78	361	264	478	1552	775	74	409	194	334	1204	1092	1412	695	718	1266	1440	1540	1371	962	25	1277	322	1600	1501	1076	1122	1588	1205	999	925	1064					
9	Число недействительных избирательных бюллетеней	565	10	38	5	15	10	11	6	20	0	0	0	0	0	0	0	0	1	2	6	0	0	0	25	13	1	17	3	0	0	0	8	19	0	12	12	39	3	0	31	0	18	0	25	6	0	0	13	0	3	0	1	190	2					
10	Число действительных избирательных бюллетеней	46341	1627	618	209	1045	453	1147	796	1248	720	331	646	969	491	728	296	158	303	208	990	160	271	111	422	287	538	1616	874	120	526	400	642	1327	1250	1480	746	961	1396	1471	1622	1588	1079	40	1304	579	1754	1661	1217	1525	1697	1361	1315	848	1170					
11	Число полученных открепительных  удостоверений	571	20	5	5	10	10	25	25	20	10	5	10	20	7	5	5	5	5	5	15	5	5	5	10	5	5	10	10	5	5	5	5	10	10	17	15	10	10	10	20	10	10	0	15	5	25	15	20	17	20	10	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	453	16	5	0	2	6	22	24	19	8	4	8	19	6	4	1	3	2	3	9	2	0	0	5	5	3	10	1	1	3	4	1	7	8	17	11	6	10	10	20	5	9	0	12	3	25	15	20	17	20	9	15	8	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	298	9	10	12	4	14	41	10	7	11	32	7	7	2	7	5	5	4	1	4	0	1	1	2	4	2	7	3	0	2	2	0	3	5	6	7	0	3	3	4	4	4	2	3	4	8	2	3	7	4	2	5	1	2					
14	Число неиспользованных открепительных удостоверений	118	4	0	5	8	4	3	1	1	2	1	2	1	1	1	4	2	3	2	6	3	5	5	5	0	2	0	9	4	2	1	4	3	2	0	4	4	0	0	0	5	1	0	3	2	0	0	0	0	0	1	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	24	1	0	1	2	0	0	1	4	0	0	3	0	0	1	1	0	0	0	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	357	15	0	0	10	6	11	3	19	9	14	1	12	1	5	2	0	0	1	6	2	3	0	2	0	2	11	14	0	1	0	4	3	3	13	5	6	15	5	2	3	13	0	9	1	5	12	52	6	7	10	10	10	13					
		0.76%	0.92%	0.00%	0.00%	0.94%	1.30%	0.95%	0.37%	1.50%	1.25%	4.23%	0.15%	1.24%	0.20%	0.69%	0.68%	0.00%	0.00%	0.48%	0.60%	1.25%	1.11%	0.00%	0.45%	0.00%	0.37%	0.67%	1.60%	0.00%	0.19%	0.00%	0.62%	0.22%	0.24%	0.87%	0.66%	0.60%	1.07%	0.34%	0.12%	0.19%	1.19%	0.00%	0.68%	0.17%	0.29%	0.72%	4.23%	0.39%	0.41%	0.73%	0.76%	0.96%	1.11%					
19	Жириновский Владимир Вольфович	2541	141	5	17	92	39	21	95	182	28	19	36	87	5	26	15	6	9	4	42	5	25	10	33	14	11	69	72	4	28	22	23	57	47	101	50	40	52	102	45	85	82	2	45	18	120	35	61	66	168	9	39	49	83					
		5.42%	8.61%	0.76%	7.94%	8.68%	8.42%	1.81%	11.85%	14.35%	3.89%	5.74%	5.57%	8.98%	1.02%	3.57%	5.07%	3.80%	2.96%	1.90%	4.22%	3.13%	9.23%	9.01%	7.38%	4.67%	2.04%	4.23%	8.21%	3.33%	5.32%	5.50%	3.54%	4.23%	3.76%	6.77%	6.60%	4.00%	3.72%	6.93%	2.72%	5.35%	7.47%	5.00%	3.39%	3.08%	6.84%	2.11%	4.96%	4.33%	9.88%	0.66%	2.96%	4.72%	7.08%					
20	Зюганов Геннадий Андреевич	6288	223	19	25	144	99	176	131	302	63	38	67	143	115	49	26	10	49	66	95	33	36	16	69	31	43	319	132	6	58	50	37	162	261	238	96	125	220	201	253	233	154	5	81	71	149	198	169	132	242	130	278	68	152					
		13.41%	13.62%	2.90%	11.68%	13.58%	21.38%	15.20%	16.33%	23.82%	8.75%	11.48%	10.37%	14.76%	23.42%	6.73%	8.78%	6.33%	16.12%	31.43%	9.54%	20.63%	13.28%	14.41%	15.44%	10.33%	7.98%	19.53%	15.05%	5.00%	11.03%	12.50%	5.69%	12.04%	20.88%	15.95%	12.66%	12.50%	15.73%	13.66%	15.31%	14.67%	14.04%	12.50%	6.09%	12.14%	8.49%	11.92%	13.74%	8.66%	14.24%	9.55%	21.12%	6.55%	12.97%					
21	Медведев Дмитрий Анатольевич	37155	1248	594	167	799	309	939	567	745	620	260	542	727	370	648	253	142	245	137	847	120	207	85	318	242	482	1217	656	110	439	328	578	1105	939	1128	595	790	1109	1163	1322	1267	830	33	1169	489	1480	1416	935	1321	1280	1212	988	721	922					
		79.21%	76.24%	90.55%	78.04%	75.38%	66.74%	81.09%	70.70%	58.75%	86.11%	78.55%	83.90%	75.03%	75.36%	89.01%	85.47%	89.87%	80.59%	65.24%	85.04%	75.00%	76.38%	76.58%	71.14%	80.67%	89.42%	74.53%	74.80%	91.67%	83.46%	82.00%	88.92%	82.10%	75.12%	75.60%	78.50%	79.00%	79.27%	79.06%	79.98%	79.79%	75.66%	82.50%	87.96%	83.59%	84.38%	85.25%	76.02%	86.62%	75.29%	89.05%	75.08%	69.46%	78.67%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
