Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Гордеевская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299					
14	Число неиспользованных открепительных удостоверений	233	0	10	9	10	15	8	9	9	10	10	9	8	10	10	8	9	10	10	10	10	0	10	9	10	10	10					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	152	32	1	1	0	8	1	0	4	1	2	4	7	3	2	46	11	3	0	1	4	13	1	1	0	2	4					
		1.78%	2.23%	1.28%	0.46%	0.00%	0.88%	0.39%	0.00%	1.31%	0.65%	0.95%	1.98%	1.75%	1.18%	2.86%	4.25%	3.35%	1.49%	0.00%	0.31%	1.50%	3.80%	0.99%	0.63%	0.00%	0.76%	1.15%					
19	. Малышкин Олег Александрович	145	20	2	6	4	5	3	0	2	1	8	4	8	3	1	19	10	3	4	8	10	6	1	7	4	5	1					
		1.70%	1.40%	2.56%	2.74%	1.85%	0.55%	1.17%	0.00%	0.65%	0.65%	3.81%	1.98%	2.00%	1.18%	1.43%	1.75%	3.05%	1.49%	2.60%	2.48%	3.76%	1.75%	0.99%	4.43%	2.08%	1.90%	0.29%					
20	. Миронов Сергей Михайлович	64	12	1	0	0	4	3	1	2	3	2	2	3	0	0	9	3	2	2	5	2	5	0	0	0	1	2					
		0.75%	0.84%	1.28%	0.00%	0.00%	0.44%	1.17%	1.16%	0.65%	1.94%	0.95%	0.99%	0.75%	0.00%	0.00%	0.83%	0.91%	0.99%	1.30%	1.55%	0.75%	1.46%	0.00%	0.00%	0.00%	0.38%	0.57%					
21	. Путин Владимир Владимирович	5683	839	44	130	137	730	169	65	232	138	137	139	182	207	59	695	199	121	107	250	163	190	85	92	89	204	280					
		66.47%	58.59%	56.41%	59.36%	63.43%	80.66%	66.02%	75.58%	75.82%	89.03%	65.24%	68.81%	45.50%	81.50%	84.29%	64.17%	60.67%	59.90%	69.48%	77.40%	61.28%	55.56%	84.16%	58.23%	46.35%	77.57%	80.23%					
22	. Хакамада Ирина Муцуовна	110	25	1	4	6	7	2	1	0	0	6	4	5	2	2	12	8	2	2	4	2	4	1	1	3	1	5					
		1.29%	1.75%	1.28%	1.83%	2.78%	0.77%	0.78%	1.16%	0.00%	0.00%	2.86%	1.98%	1.25%	0.79%	2.86%	1.11%	2.44%	0.99%	1.30%	1.24%	0.75%	1.17%	0.99%	0.63%	1.56%	0.38%	1.43%					
23	. Харитонов Николай Михайлович	2173	453	28	72	64	140	71	15	56	11	48	43	181	34	6	256	89	69	39	52	80	111	11	53	93	45	53					
		25.42%	31.63%	35.90%	32.88%	29.63%	15.47%	27.73%	17.44%	18.30%	7.10%	22.86%	21.29%	45.25%	13.39%	8.57%	23.64%	27.13%	34.16%	25.32%	16.10%	30.08%	32.46%	10.89%	33.54%	48.44%	17.11%	15.19%					
																																	
24	Против всех	143	32	1	4	2	5	7	0	7	0	4	5	10	5	0	31	8	2	0	3	1	6	1	0	3	2	4					
		1.67%	2.23%	1.28%	1.83%	0.93%	0.55%	2.73%	0.00%	2.29%	0.00%	1.90%	2.48%	2.50%	1.97%	0.00%	2.86%	2.44%	0.99%	0.00%	0.93%	0.38%	1.75%	0.99%	0.00%	1.56%	0.76%	1.15%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
