Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																													
Дата голосования: 02.12.2007																																																													
																																																													
Наименование Избирательной комиссии:    Великоустюгская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1090	20	20	20	20	30	20	20	20	20	20	20	20	20	20	20	20	0	20	20	20	20	20	20	20	20	20	20	20	20	20	20	40	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	406	11	6	15	18	21	16	10	10	8	7	5	7	12	8	9	6	0	4	3	8	14	7	2	0	7	0	15	0	18	8	3	26	11	7	20	1	0	14	1	6	9	0	0	3	1	20	3	2	5	2	9	2	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	351	4	6	8	19	6	5	18	6	19	16	7	22	14	6	5	4	13	3	1	2	8	3	3	2	4	4	3	3	3	5	2	5	1	3	6	3	2	3	1	10	3	3	3	4	2	2	6	4	3	1	3	3	5	51					
14	Число погашенных неиспользованных открепительных удостоверений	684	9	14	5	2	9	4	10	10	12	13	15	13	8	12	11	14	0	16	17	12	6	13	18	20	13	20	5	20	2	12	17	14	9	13	0	19	20	6	19	14	11	20	20	17	19	0	17	18	15	18	11	18	14	20					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	33	4	1	1	3	1	2	1	1	1	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																													
18	1.Политическая партия «Аграрная партия России»	1259	21	7	64	47	73	41	40	43	30	28	36	27	36	24	47	11	4	31	36	31	40	41	22	4	14	3	44	6	10	19	3	3	10	23	30	14	8	3	1	17	30	3	6	7	6	30	43	9	36	28	18	23	15	13					
		4.48%	3.36%	1.14%	4.75%	4.88%	6.12%	4.88%	4.28%	4.24%	4.78%	3.56%	4.90%	3.94%	3.83%	3.55%	4.02%	2.84%	2.15%	4.82%	4.44%	3.51%	4.69%	4.24%	9.95%	4.17%	5.45%	1.85%	8.37%	1.82%	1.28%	6.60%	2.46%	1.47%	3.64%	2.80%	10.53%	6.25%	8.99%	2.42%	1.19%	3.24%	4.55%	1.61%	4.29%	1.86%	3.51%	9.01%	8.45%	5.92%	5.66%	6.17%	6.47%	6.52%	4.90%	5.31%					
19	2.Всероссийская политическая партия «Гражданская Сила»	189	6	6	16	4	8	6	10	7	5	7	9	11	10	2	15	1	1	5	2	9	5	5	1	0	0	0	1	0	3	0	1	0	0	2	2	0	0	0	1	3	6	0	1	3	0	1	2	0	2	1	0	3	3	3					
		0.67%	0.96%	0.97%	1.19%	0.42%	0.67%	0.71%	1.07%	0.69%	0.80%	0.89%	1.22%	1.61%	1.06%	0.30%	1.28%	0.26%	0.54%	0.78%	0.25%	1.02%	0.59%	0.52%	0.45%	0.00%	0.00%	0.00%	0.19%	0.00%	0.38%	0.00%	0.82%	0.00%	0.00%	0.24%	0.70%	0.00%	0.00%	0.00%	1.19%	0.57%	0.91%	0.00%	0.71%	0.80%	0.00%	0.30%	0.39%	0.00%	0.31%	0.22%	0.00%	0.85%	0.98%	1.22%					
20	3.Политическая партия «Демократическая партия России»	19	0	0	0	1	1	1	1	0	0	0	0	0	0	2	0	1	2	0	0	1	0	0	1	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1					
		0.07%	0.00%	0.00%	0.00%	0.10%	0.08%	0.12%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.26%	1.08%	0.00%	0.00%	0.11%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.38%	0.30%	0.00%	0.35%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.28%	0.00%	0.41%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2154	46	48	145	90	113	87	75	93	45	49	67	60	105	54	146	18	14	31	27	60	66	66	17	6	20	6	19	11	42	31	8	23	17	43	18	15	3	14	2	28	45	8	7	22	4	19	30	3	75	31	21	18	26	17					
		7.67%	7.36%	7.79%	10.77%	9.35%	9.47%	10.36%	8.03%	9.16%	7.18%	6.23%	9.12%	8.76%	11.18%	7.99%	12.50%	4.65%	7.53%	4.82%	3.33%	6.80%	7.74%	6.82%	7.69%	6.25%	7.78%	3.70%	3.61%	3.34%	5.38%	10.76%	6.56%	11.27%	6.18%	5.24%	6.32%	6.70%	3.37%	11.29%	2.38%	5.34%	6.83%	4.30%	5.00%	5.84%	2.34%	5.71%	5.89%	1.97%	11.79%	6.83%	7.55%	5.10%	8.50%	6.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	117	1	0	9	3	13	1	7	2	6	3	3	4	3	3	4	0	1	1	3	6	6	4	1	0	1	0	5	2	1	0	0	1	0	1	2	0	0	2	0	3	1	2	1	0	0	0	5	1	1	1	0	2	0	1					
		0.42%	0.16%	0.00%	0.67%	0.31%	1.09%	0.12%	0.75%	0.20%	0.96%	0.38%	0.41%	0.58%	0.32%	0.44%	0.34%	0.00%	0.54%	0.16%	0.37%	0.68%	0.70%	0.41%	0.45%	0.00%	0.39%	0.00%	0.95%	0.61%	0.13%	0.00%	0.00%	0.49%	0.00%	0.12%	0.70%	0.00%	0.00%	1.61%	0.00%	0.57%	0.15%	1.08%	0.71%	0.00%	0.00%	0.00%	0.98%	0.66%	0.16%	0.22%	0.00%	0.57%	0.00%	0.41%					
23	6.Политическая партия «Партия социальной справедливости»	44	3	1	3	0	2	2	1	0	2	0	1	2	0	0	5	0	1	1	1	1	0	3	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	3	1	0	0	0	0	1	0	2	0	2	1	0	0					
		0.16%	0.48%	0.16%	0.22%	0.00%	0.17%	0.24%	0.11%	0.00%	0.32%	0.00%	0.14%	0.29%	0.00%	0.00%	0.43%	0.00%	0.54%	0.16%	0.12%	0.11%	0.00%	0.31%	0.00%	0.00%	0.00%	0.62%	0.00%	0.30%	0.00%	0.00%	0.00%	0.49%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.46%	0.54%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.31%	0.00%	0.72%	0.28%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2956	74	63	130	98	121	81	115	143	76	110	108	96	94	90	127	36	23	81	115	78	88	102	20	10	24	6	45	28	42	25	19	30	27	78	20	27	4	4	11	46	69	14	16	35	8	32	31	14	72	22	39	35	27	27					
		10.52%	11.84%	10.23%	9.66%	10.18%	10.14%	9.64%	12.31%	14.09%	12.12%	13.99%	14.69%	14.01%	10.01%	13.31%	10.87%	9.30%	12.37%	12.60%	14.20%	8.83%	10.32%	10.54%	9.05%	10.42%	9.34%	3.70%	8.56%	8.51%	5.38%	8.68%	15.57%	14.71%	9.82%	9.51%	7.02%	12.05%	4.49%	3.23%	13.10%	8.78%	10.47%	7.53%	11.43%	9.28%	4.68%	9.61%	6.09%	9.21%	11.32%	4.85%	14.03%	9.92%	8.82%	11.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2730	61	76	159	111	161	98	96	92	62	69	75	81	88	64	130	29	20	59	80	75	120	113	3	20	27	5	46	37	34	31	17	24	9	84	14	15	6	12	4	50	58	9	14	30	7	30	36	10	78	15	19	12	27	28					
		9.72%	9.76%	12.34%	11.81%	11.53%	13.50%	11.67%	10.28%	9.06%	9.89%	8.78%	10.20%	11.82%	9.37%	9.47%	11.13%	7.49%	10.75%	9.18%	9.88%	8.49%	14.07%	11.67%	1.36%	20.83%	10.51%	3.09%	8.75%	11.25%	4.35%	10.76%	13.93%	11.76%	3.27%	10.24%	4.91%	6.70%	6.74%	9.68%	4.76%	9.54%	8.80%	4.84%	10.00%	7.96%	4.09%	9.01%	7.07%	6.58%	12.26%	3.30%	6.83%	3.40%	8.82%	11.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	232	9	27	15	8	11	8	10	7	5	3	8	11	9	5	9	3	3	3	5	13	10	8	0	0	1	0	2	4	3	1	1	0	1	3	2	0	0	0	0	0	4	0	1	4	2	0	3	2	1	2	1	1	2	1					
		0.83%	1.44%	4.38%	1.11%	0.83%	0.92%	0.95%	1.07%	0.69%	0.80%	0.38%	1.09%	1.61%	0.96%	0.74%	0.77%	0.78%	1.61%	0.47%	0.62%	1.47%	1.17%	0.83%	0.00%	0.00%	0.39%	0.00%	0.38%	1.22%	0.38%	0.35%	0.82%	0.00%	0.36%	0.37%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.71%	1.06%	1.17%	0.00%	0.59%	1.32%	0.16%	0.44%	0.36%	0.28%	0.65%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18079	397	381	783	591	675	508	572	612	386	507	421	387	584	426	675	283	113	425	534	594	511	608	154	56	169	140	356	237	641	177	72	119	209	580	197	149	68	87	65	369	434	148	91	269	143	220	348	111	368	348	176	256	200	149					
		64.37%	63.52%	61.85%	58.17%	61.37%	56.58%	60.48%	61.24%	60.30%	61.56%	64.50%	57.28%	56.50%	62.19%	63.02%	57.79%	73.13%	60.75%	66.10%	65.93%	67.27%	59.91%	62.81%	69.68%	58.33%	65.76%	86.42%	67.68%	72.04%	82.07%	61.46%	59.02%	58.33%	76.00%	70.73%	69.12%	66.52%	76.40%	70.16%	77.38%	70.42%	65.86%	79.57%	65.00%	71.35%	83.63%	66.07%	68.37%	73.03%	57.86%	76.65%	63.31%	72.52%	65.36%	60.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	146	6	3	7	5	8	3	2	9	6	4	5	5	7	4	7	1	1	5	2	9	3	5	0	0	1	1	3	0	3	0	0	2	0	4	0	2	0	0	0	2	6	0	2	2	0	0	3	0	0	3	2	1	2	0					
		0.52%	0.96%	0.49%	0.52%	0.52%	0.67%	0.36%	0.21%	0.89%	0.96%	0.51%	0.68%	0.73%	0.75%	0.59%	0.60%	0.26%	0.54%	0.78%	0.25%	1.02%	0.35%	0.52%	0.00%	0.00%	0.39%	0.62%	0.57%	0.00%	0.38%	0.00%	0.00%	0.98%	0.00%	0.49%	0.00%	0.89%	0.00%	0.00%	0.00%	0.38%	0.91%	0.00%	1.43%	0.53%	0.00%	0.00%	0.59%	0.00%	0.00%	0.66%	0.72%	0.28%	0.65%	0.00%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
