Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
"Наименование Избирательной комиссии:    Уфа, Ленинская"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1328	40	20	40	43	30	35	45	30	20	31	25	21	20	25	30	20	45	35	20	35	20	25	20	30	40	20	30	25	40	50	55	40	50	35	32	201	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1303	40	20	28	43	30	35	45	29	20	30	25	19	20	25	30	20	45	35	19	35	20	25	19	30	37	20	30	25	39	50	55	40	50	34	32	199	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1196	48	57	45	16	217	137	63	25	21	12	9	12	9	20	17	54	15	6	7	10	7	9	8	14	14	9	11	13	3	12	6	9	22	47	30	22	160					
14	Число погашенных неиспользованных открепительных удостоверений	25	0	0	12	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	1	0	0	0	0	1	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	1	0	0	0	1	0	0	0	1	2	0	1	0	1	4	1	0	0	5	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	487	0	28	21	13	1	1	6	9	11	8	30	6	20	8	7	7	26	22	8	7	21	4	7	12	18	8	10	11	16	6	28	20	21	17	30	18	1					
		1.15%	0.00%	3.73%	2.14%	1.09%	0.07%	0.06%	0.60%	0.95%	0.99%	0.99%	2.12%	0.93%	2.56%	1.11%	1.04%	0.89%	1.39%	1.36%	1.18%	0.64%	2.30%	0.73%	0.62%	1.11%	0.95%	0.93%	0.61%	1.47%	1.47%	0.42%	1.57%	1.48%	1.26%	1.13%	2.48%	1.76%	0.07%					
19	2.Всероссийская политическая партия «Гражданская Сила»	490	3	8	28	11	0	1	11	16	6	8	66	4	10	6	8	0	22	21	13	18	30	22	5	9	25	5	5	15	11	5	36	10	13	9	13	16	1					
		1.15%	0.26%	1.07%	2.85%	0.92%	0.00%	0.06%	1.11%	1.68%	0.54%	0.99%	4.67%	0.62%	1.28%	0.83%	1.19%	0.00%	1.18%	1.30%	1.92%	1.64%	3.29%	4.04%	0.45%	0.84%	1.33%	0.58%	0.30%	2.01%	1.01%	0.35%	2.02%	0.74%	0.78%	0.60%	1.07%	1.57%	0.07%					
20	3.Политическая партия «Демократическая партия России»	75	0	2	1	1	0	2	1	2	3	0	3	0	2	0	2	0	4	7	1	3	7	0	2	1	0	0	0	2	3	3	12	0	2	2	4	2	1					
		0.18%	0.00%	0.27%	0.10%	0.08%	0.00%	0.12%	0.10%	0.21%	0.27%	0.00%	0.21%	0.00%	0.26%	0.00%	0.30%	0.00%	0.21%	0.43%	0.15%	0.27%	0.77%	0.00%	0.18%	0.09%	0.00%	0.00%	0.00%	0.27%	0.28%	0.21%	0.67%	0.00%	0.12%	0.13%	0.33%	0.20%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5342	23	126	102	71	31	28	106	178	129	56	310	69	171	83	75	69	351	268	48	175	91	68	245	80	227	34	254	96	115	212	431	185	193	277	236	123	6					
		12.57%	1.97%	16.80%	10.40%	5.95%	2.29%	1.72%	10.66%	18.74%	11.57%	6.91%	21.94%	10.73%	21.90%	11.53%	11.14%	8.75%	18.75%	16.62%	7.08%	15.97%	9.97%	12.48%	21.82%	7.43%	12.04%	3.95%	15.41%	12.85%	10.59%	14.67%	24.13%	13.70%	11.61%	18.36%	19.50%	12.06%	0.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	281	2	16	23	14	0	2	10	15	3	14	19	1	6	6	8	7	12	11	1	2	2	5	3	4	8	1	3	13	4	9	6	8	10	7	4	9	13					
		0.66%	0.17%	2.13%	2.34%	1.17%	0.00%	0.12%	1.01%	1.58%	0.27%	1.73%	1.34%	0.16%	0.77%	0.83%	1.19%	0.89%	0.64%	0.68%	0.15%	0.18%	0.22%	0.92%	0.27%	0.37%	0.42%	0.12%	0.18%	1.74%	0.37%	0.62%	0.34%	0.59%	0.60%	0.46%	0.33%	0.88%	0.92%					
23	6.Политическая партия «Партия социальной справедливости»	106	0	3	0	2	0	3	4	13	4	5	2	0	5	3	1	3	3	3	4	0	3	4	7	1	3	1	0	1	6	3	3	3	5	3	2	2	1					
		0.25%	0.00%	0.40%	0.00%	0.17%	0.00%	0.18%	0.40%	1.37%	0.36%	0.62%	0.14%	0.00%	0.64%	0.42%	0.15%	0.38%	0.16%	0.19%	0.59%	0.00%	0.33%	0.73%	0.62%	0.09%	0.16%	0.12%	0.00%	0.13%	0.55%	0.21%	0.17%	0.22%	0.30%	0.20%	0.17%	0.20%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	2085	19	52	41	59	9	9	66	41	87	42	74	65	49	33	33	22	91	73	34	46	61	31	70	40	106	36	45	37	73	9	129	88	142	98	71	96	8					
		4.91%	1.63%	6.93%	4.18%	4.95%	0.67%	0.55%	6.64%	4.32%	7.80%	5.18%	5.24%	10.11%	6.27%	4.58%	4.90%	2.79%	4.86%	4.53%	5.01%	4.20%	6.68%	5.69%	6.23%	3.71%	5.62%	4.19%	2.73%	4.95%	6.72%	0.62%	7.22%	6.52%	8.54%	6.49%	5.87%	9.41%	0.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2924	14	64	58	61	10	6	46	84	50	43	184	31	61	30	47	35	264	220	29	139	38	32	35	48	183	27	40	76	67	166	120	162	67	169	153	62	3					
		6.88%	1.20%	8.53%	5.91%	5.11%	0.74%	0.37%	4.63%	8.84%	4.48%	5.30%	13.02%	4.82%	7.81%	4.17%	6.98%	4.44%	14.10%	13.64%	4.28%	12.68%	4.16%	5.87%	3.12%	4.46%	9.70%	3.14%	2.43%	10.17%	6.17%	11.49%	6.72%	12.00%	4.03%	11.20%	12.64%	6.08%	0.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	298	0	11	8	4	0	1	4	13	7	9	12	10	9	1	6	1	12	10	3	3	10	7	14	6	8	1	6	12	11	5	8	9	42	9	13	6	7					
		0.70%	0.00%	1.47%	0.82%	0.34%	0.00%	0.06%	0.40%	1.37%	0.63%	1.11%	0.85%	1.56%	1.15%	0.14%	0.89%	0.13%	0.64%	0.62%	0.44%	0.27%	1.10%	1.28%	1.25%	0.56%	0.42%	0.12%	0.36%	1.61%	1.01%	0.35%	0.45%	0.67%	2.53%	0.60%	1.07%	0.59%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	29516	1103	398	665	925	1293	1557	705	554	792	605	669	447	425	535	468	633	1038	934	527	673	627	365	715	850	1265	727	1273	469	753	1010	970	836	1116	901	659	668	1366					
		69.46%	94.60%	53.07%	67.79%	77.54%	95.64%	95.87%	70.93%	58.32%	71.03%	74.60%	47.35%	69.52%	54.42%	74.31%	69.54%	80.23%	55.45%	57.90%	77.73%	61.41%	68.67%	66.97%	63.67%	78.92%	67.07%	84.53%	77.25%	62.78%	69.34%	69.90%	54.31%	61.93%	67.11%	59.71%	54.46%	65.49%	96.74%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	565	0	35	31	20	4	2	19	15	12	12	32	4	22	12	17	7	32	34	7	16	14	1	13	7	29	12	7	12	20	3	25	15	29	17	17	9	2					
		1.33%	0.00%	4.67%	3.16%	1.68%	0.30%	0.12%	1.91%	1.58%	1.08%	1.48%	2.26%	0.62%	2.82%	1.67%	2.53%	0.89%	1.71%	2.11%	1.03%	1.46%	1.53%	0.18%	1.16%	0.65%	1.54%	1.40%	0.42%	1.61%	1.84%	0.21%	1.40%	1.11%	1.74%	1.13%	1.40%	0.88%	0.14%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
