Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Жердевская																																													
																																													
Сводная таблица предварительных итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	165	4	28	8	4	0	9	12	18	10	6	3	2	1	0	3	1	2	1	3	0	4	5	0	7	1	0	2	8	4	3	2	0	13	0	1	0	0	0					
		1.28%	0.67%	3.48%	1.58%	0.8%	0.0%	1.36%	1.94%	2.32%	2.05%	1.33%	1.17%	0.24%	0.64%	0.0%	0.70%	0.37%	1.88%	0.5%	0.84%	0.0%	0.96%	1.32%	0.0%	1.13%	0.85%	0.0%	0.82%	3.72%	1.58%	0.78%	1.11%	0.0%	4.85%	0.0%	0.34%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	82	5	4	6	2	3	2	4	6	2	5	0	3	0	1	4	2	1	0	3	5	1	4	1	5	0	1	1	2	3	0	1	0	1	0	1	0	2	1					
		0.63%	0.84%	0.49%	1.18%	0.4%	1.65%	0.30%	0.64%	0.77%	0.41%	1.11%	0.0%	0.37%	0.0%	1.81%	0.94%	0.74%	0.94%	0.0%	0.84%	1.70%	0.24%	1.06%	0.89%	0.81%	0.0%	0.59%	0.41%	0.93%	1.19%	0.0%	0.55%	0.0%	0.37%	0.0%	0.34%	0.0%	0.93%	0.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	0	1	0	0	1	0	0	1	2	1	2	0	0	0	1	0	0	2	0	0	3	1	3	0	0	1	0	0	2	1	0	0	0	1	0	0	0					
		0.17%	0.0%	0.0%	0.19%	0.0%	0.0%	0.15%	0.0%	0.0%	0.20%	0.44%	0.39%	0.24%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.56%	0.0%	0.0%	0.79%	0.89%	0.48%	0.0%	0.0%	0.41%	0.0%	0.0%	0.52%	0.55%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	3	1	5	4	6	4	2	2	1	4	0	3	1	0	2	1	0	1	1	0	1	0	0	2	1	0	1	0	0	2	0	1	1	0	0	0	0	0					
		0.38%	0.50%	0.12%	0.99%	0.8%	3.31%	0.60%	0.32%	0.25%	0.20%	0.89%	0.0%	0.37%	0.64%	0.0%	0.47%	0.37%	0.0%	0.5%	0.28%	0.0%	0.24%	0.0%	0.0%	0.32%	0.85%	0.0%	0.41%	0.0%	0.0%	0.52%	0.0%	0.89%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	1	0	1	0	0	0	0	0	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.85%	0.0%	0.0%	0.46%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	3	0	1	0	1	1	2	0	0	1	0	1	0	1	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.13%	0.0%	0.37%	0.0%	0.2%	0.0%	0.15%	0.16%	0.25%	0.0%	0.0%	0.39%	0.0%	0.64%	0.0%	0.23%	0.0%	0.0%	0.5%	0.28%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1365	21	59	29	26	7	35	32	25	23	21	27	77	4	16	41	45	7	26	45	31	83	38	15	73	17	75	55	32	64	63	18	10	44	9	98	30	30	14					
		10.61%	3.55%	7.34%	5.74%	5.2%	3.86%	5.30%	5.17%	3.22%	4.72%	4.68%	10.54%	9.54%	2.56%	29.09%	9.64%	16.85%	6.60%	13.0%	12.64%	10.58%	20.0%	10.07%	13.39%	11.83%	14.52%	44.91%	22.72%	14.88%	25.39%	16.49%	10.0%	8.92%	16.41%	5.48%	34.14%	30.61%	14.08%	9.27%					
28	"11. ""Истинные патриоты России"""	11	0	0	1	1	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.19%	0.2%	0.0%	0.0%	0.16%	0.0%	0.20%	0.22%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.46%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	108	5	8	4	3	0	6	3	8	7	3	2	9	1	0	3	1	1	1	2	5	4	3	1	6	4	0	2	2	1	1	0	3	2	0	5	0	0	2					
		0.84%	0.84%	0.99%	0.79%	0.6%	0.0%	0.90%	0.48%	1.03%	1.43%	0.66%	0.78%	1.11%	0.64%	0.0%	0.70%	0.37%	0.94%	0.5%	0.56%	1.70%	0.96%	0.79%	0.89%	0.97%	3.41%	0.0%	0.82%	0.93%	0.39%	0.26%	0.0%	2.67%	0.74%	0.0%	1.74%	0.0%	0.0%	1.32%					
30	"13. ""Демократическая партия России"""	28	2	1	1	0	0	3	1	1	1	1	1	1	0	0	1	1	0	0	0	2	0	2	1	2	0	0	0	2	2	0	0	2	0	0	0	0	0	0					
		0.21%	0.33%	0.12%	0.19%	0.0%	0.0%	0.45%	0.16%	0.12%	0.20%	0.22%	0.39%	0.12%	0.0%	0.0%	0.23%	0.37%	0.0%	0.0%	0.0%	0.68%	0.0%	0.53%	0.89%	0.32%	0.0%	0.0%	0.0%	0.93%	0.79%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	2	1	5	1	1	5	2	2	1	1	0	1	0	0	3	0	0	0	0	1	2	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0					
		0.26%	0.33%	0.12%	0.99%	0.2%	0.55%	0.75%	0.32%	0.25%	0.20%	0.22%	0.0%	0.12%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.34%	0.48%	0.0%	0.89%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	0	1	1	1	0	1	0	2	0	2	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.2%	0.55%	0.15%	0.0%	0.12%	0.0%	0.44%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.24%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	981	61	47	48	59	14	49	50	117	29	27	19	60	7	0	33	21	6	9	39	25	30	22	4	29	6	3	11	22	4	12	6	10	10	18	37	11	14	12					
		7.63%	10.33%	5.85%	9.50%	11.8%	7.73%	7.42%	8.09%	15.11%	5.95%	6.02%	7.42%	7.43%	4.48%	0.0%	7.76%	7.86%	5.66%	4.5%	10.95%	8.53%	7.22%	5.83%	3.57%	4.70%	5.12%	1.79%	4.54%	10.23%	1.58%	3.14%	3.33%	8.92%	3.73%	10.97%	12.89%	11.22%	6.57%	7.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	1	5	0	2	0	2	1	1	0	1	0	0	0	0	2	2	1	0	2	0	5	0	2	1	0	1	3	0	0	0	0	2	2	0	0	0	2					
		0.29%	0.0%	0.12%	0.99%	0.0%	1.10%	0.0%	0.32%	0.12%	0.20%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.74%	1.88%	0.5%	0.0%	0.68%	0.0%	1.32%	0.0%	0.32%	0.85%	0.0%	0.41%	1.39%	0.0%	0.0%	0.0%	0.0%	0.74%	1.21%	0.0%	0.0%	0.0%	1.32%					
35	"18. ""ЛДПР"""	1658	74	71	77	76	16	91	99	117	66	66	21	119	15	4	55	37	3	38	46	39	36	54	21	59	15	15	22	26	36	39	20	5	49	43	31	5	37	15					
		12.89%	12.54%	8.84%	15.24%	15.2%	8.83%	13.78%	16.01%	15.11%	13.55%	14.73%	8.20%	14.74%	9.61%	7.27%	12.94%	13.85%	2.83%	19.0%	12.92%	13.31%	8.67%	14.32%	18.74%	9.56%	12.82%	8.98%	9.09%	12.09%	14.28%	10.20%	11.11%	4.46%	18.28%	26.21%	10.80%	5.10%	17.37%	9.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	272	13	17	21	14	1	12	11	31	16	3	1	14	0	0	6	5	2	1	8	4	12	20	0	10	2	5	5	1	2	4	4	5	4	4	3	1	2	8					
		2.11%	2.20%	2.11%	4.15%	2.8%	0.55%	1.81%	1.77%	4.00%	3.28%	0.66%	0.39%	1.73%	0.0%	0.0%	1.41%	1.87%	1.88%	0.5%	2.24%	1.36%	2.89%	5.30%	0.0%	1.62%	1.70%	2.99%	2.06%	0.46%	0.79%	1.04%	2.22%	4.46%	1.49%	2.43%	1.04%	1.02%	0.93%	5.29%					
37	"20. ""Политическая партия ""Единая Россия"""	4040	205	283	137	154	58	200	192	224	147	140	110	279	47	10	93	93	32	60	87	83	152	125	36	234	29	32	87	59	72	134	61	38	84	62	53	29	70	49					
		31.42%	34.74%	35.24%	27.12%	30.8%	32.04%	30.30%	31.06%	28.94%	30.18%	31.24%	42.96%	34.57%	30.12%	18.18%	21.88%	34.83%	30.18%	30.0%	24.43%	28.32%	36.62%	33.15%	32.14%	37.92%	24.78%	19.16%	35.95%	27.44%	28.57%	35.07%	33.88%	33.92%	31.34%	37.80%	18.46%	29.59%	32.86%	32.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	2	0	2	0	1	3	0	0	1	1	2	0	0	2	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1					
		0.17%	0.0%	0.24%	0.0%	0.4%	0.0%	0.15%	0.48%	0.0%	0.0%	0.22%	0.39%	0.24%	0.0%	0.0%	0.47%	0.37%	0.0%	0.0%	0.28%	0.0%	0.0%	0.26%	0.89%	0.0%	0.0%	0.0%	0.41%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.66%					
39	"22. ""Развитие предпринимательства"""	30	0	2	1	1	2	6	3	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	5	0	0	0	0	1	0	0	0					
		0.23%	0.0%	0.24%	0.19%	0.2%	1.10%	0.90%	0.48%	0.0%	0.0%	0.66%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.46%	0.39%	1.30%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2166	119	172	74	81	40	121	127	130	88	88	36	136	45	12	105	24	32	18	97	65	42	38	14	107	18	16	20	27	18	52	35	17	37	16	35	4	34	26					
		16.84%	20.16%	21.41%	14.65%	16.2%	22.09%	18.33%	20.55%	16.79%	18.06%	19.64%	14.06%	16.85%	28.84%	21.81%	24.70%	8.98%	30.18%	9.0%	27.24%	22.18%	10.12%	10.07%	12.49%	17.34%	15.38%	9.58%	8.26%	12.55%	7.14%	13.61%	19.44%	15.17%	13.80%	9.75%	12.19%	4.08%	15.96%	17.21%					
																																													
41	Против всех	372	19	31	16	25	5	20	19	19	17	13	11	21	4	0	24	6	1	10	2	5	10	11	2	15	2	2	3	6	7	9	5	2	6	5	8	3	6	2					
		2.89%	3.22%	3.86%	3.16%	5.0%	2.76%	3.03%	3.07%	2.45%	3.49%	2.90%	4.29%	2.60%	2.56%	0.0%	5.64%	2.24%	0.94%	5.0%	0.56%	1.70%	2.40%	2.91%	1.78%	2.43%	1.70%	1.19%	1.23%	2.79%	2.77%	2.35%	2.77%	1.78%	2.23%	3.04%	2.78%	3.06%	2.81%	1.32%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
