Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Апатитская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1200	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	50	50	50	50	50	50	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	245	12	6	6	14	8	10	13	11	12	15	1	8	9	19	10	9	8	0	9	4	22	7	13	12	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	179	3	2	8	11	5	13	8	4	7	2	15	3	3	3	2	6	2	49	7	3	8	1	0	9	5					
14	Число погашенных неиспользованных открепительных удостоверений	955	38	44	44	36	42	40	37	39	38	35	49	42	41	31	40	41	42	0	41	46	28	43	37	38	43					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	1	1	1	3	0	2	1	1	2	1	0	0	7	1	2	2	0	0	1	3	0	1	4	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	672	38	16	39	41	20	41	35	30	30	24	14	19	29	35	29	17	22	3	27	33	34	8	26	43	19					
		2.18%	2.17%	1.82%	3.36%	2.40%	2.58%	3.05%	2.17%	1.79%	2.19%	1.85%	2.33%	2.33%	2.17%	2.29%	2.35%	1.17%	2.19%	0.88%	1.63%	2.37%	1.92%	1.76%	2.22%	2.73%	1.97%					
19	2.Всероссийская политическая партия «Гражданская Сила»	490	27	14	23	33	15	24	23	25	12	19	7	10	20	23	24	23	24	2	18	18	30	6	22	33	15					
		1.59%	1.54%	1.59%	1.98%	1.93%	1.94%	1.79%	1.43%	1.49%	0.88%	1.46%	1.16%	1.22%	1.50%	1.50%	1.95%	1.59%	2.39%	0.58%	1.09%	1.29%	1.70%	1.32%	1.88%	2.10%	1.55%					
20	3.Политическая партия «Демократическая партия России»	30	2	0	3	1	1	2	1	2	0	0	2	0	1	2	1	0	0	1	4	1	0	0	2	4	0					
		0.10%	0.11%	0.00%	0.26%	0.06%	0.13%	0.15%	0.06%	0.12%	0.00%	0.00%	0.33%	0.00%	0.07%	0.13%	0.08%	0.00%	0.00%	0.29%	0.24%	0.07%	0.00%	0.00%	0.17%	0.25%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3052	127	91	138	189	86	117	145	159	129	132	42	83	158	152	114	169	113	14	130	146	169	20	119	215	95					
		9.89%	7.26%	10.35%	11.88%	11.07%	11.11%	8.71%	8.99%	9.50%	9.42%	10.17%	6.98%	10.16%	11.83%	9.93%	9.25%	11.66%	11.24%	4.09%	7.87%	10.49%	9.56%	4.40%	10.14%	13.65%	9.83%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	238	16	13	14	15	2	13	14	6	9	16	4	5	5	11	6	11	13	5	6	11	15	1	6	15	6					
		0.77%	0.91%	1.48%	1.20%	0.88%	0.26%	0.97%	0.87%	0.36%	0.66%	1.23%	0.66%	0.61%	0.37%	0.72%	0.49%	0.76%	1.29%	1.46%	0.36%	0.79%	0.85%	0.22%	0.51%	0.95%	0.62%					
23	6.Политическая партия «Партия социальной справедливости»	83	4	2	4	6	3	2	2	9	4	1	3	2	6	4	5	4	2	1	1	3	5	0	2	6	2					
		0.27%	0.23%	0.23%	0.34%	0.35%	0.39%	0.15%	0.12%	0.54%	0.29%	0.08%	0.50%	0.24%	0.45%	0.26%	0.41%	0.28%	0.20%	0.29%	0.06%	0.22%	0.28%	0.00%	0.17%	0.38%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	3984	247	117	134	184	103	172	211	204	159	164	79	81	193	189	164	155	136	143	262	164	206	81	166	161	109					
		12.91%	14.12%	13.31%	11.53%	10.77%	13.31%	12.80%	13.09%	12.19%	11.61%	12.63%	13.12%	9.91%	14.45%	12.34%	13.30%	10.70%	13.53%	41.81%	15.86%	11.78%	11.66%	17.80%	14.15%	10.22%	11.28%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4614	269	129	181	227	119	208	230	257	215	196	100	121	207	240	197	229	157	36	227	196	288	47	167	227	144					
		14.95%	15.38%	14.68%	15.58%	13.29%	15.37%	15.48%	14.27%	15.36%	15.70%	15.10%	16.61%	14.81%	15.49%	15.68%	15.98%	15.80%	15.62%	10.53%	13.74%	14.08%	16.30%	10.33%	14.24%	14.41%	14.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	262	15	7	9	9	10	12	15	8	14	10	6	8	6	12	17	17	13	1	19	11	16	1	6	14	6					
		0.85%	0.86%	0.80%	0.77%	0.53%	1.29%	0.89%	0.93%	0.48%	1.02%	0.77%	0.99%	0.98%	0.45%	0.78%	1.38%	1.17%	1.29%	0.29%	1.15%	0.79%	0.91%	0.22%	0.51%	0.89%	0.62%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16498	962	465	557	941	392	698	896	921	754	706	330	453	670	826	647	785	497	127	933	766	960	280	614	770	548					
		53.46%	55.00%	52.90%	47.93%	55.09%	50.65%	51.93%	55.58%	55.05%	55.08%	54.39%	54.82%	55.45%	50.15%	53.95%	52.47%	54.18%	49.45%	37.13%	56.48%	55.03%	54.33%	61.54%	52.34%	48.89%	56.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	664	33	14	52	47	18	44	22	33	30	18	8	22	29	33	18	28	24	1	14	32	30	4	32	68	10					
		2.15%	1.89%	1.59%	4.48%	2.75%	2.33%	3.27%	1.36%	1.97%	2.19%	1.39%	1.33%	2.69%	2.17%	2.16%	1.46%	1.93%	2.39%	0.29%	0.85%	2.30%	1.70%	0.88%	2.73%	4.32%	1.04%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
