Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Каргапольская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1186					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	690	20	10	15	27	19	2	5	20	3	16	3	9	3	47	15	15	24	7	10	7	10	40	13	10	30	15	10	25	15	25	5	10	25	50	12	20	12	8	10	9	5	15	7	18	12	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	197	2	2	3	11	0	2	2	7	0	10	3	2	0	0	0	6	0	2	3	6	7	9	12	4	2	1	1	7	4	4	4	17	2	4	9	6	9	3	6	3	0	4	4	9	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2248	20	28	46	111	22	29	22	85	5	47	11	29	5	34	28	45	5	48	57	41	68	66	63	41	34	51	42	41	59	48	11	26	39	186	66	95	73	72	90	52	16	88	76	48	49	30					
		14.24%	15.87%	14.66%	12.57%	19.96%	7.19%	14.87%	14.47%	14.43%	5.88%	9.79%	12.36%	18.59%	8.93%	8.74%	15.47%	16.67%	8.06%	12.87%	17.17%	9.93%	17.62%	12.15%	13.43%	12.06%	8.81%	10.41%	14.24%	15.41%	14.53%	9.64%	7.14%	13.00%	11.85%	15.79%	15.03%	18.13%	15.63%	15.65%	23.20%	17.51%	11.43%	18.84%	19.19%	13.37%	15.03%	14.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2728	21	29	69	114	66	35	41	69	15	65	16	24	3	68	35	64	10	61	53	60	64	94	89	42	58	61	59	43	67	114	21	24	32	189	85	80	99	89	43	51	25	132	85	70	52	42					
		17.29%	16.67%	15.18%	18.85%	20.50%	21.57%	17.95%	26.97%	11.71%	17.65%	13.54%	17.98%	15.38%	5.36%	17.48%	19.34%	23.70%	16.13%	16.35%	15.96%	14.53%	16.58%	17.31%	18.98%	12.35%	15.03%	12.45%	20.00%	16.17%	16.50%	22.89%	13.64%	12.00%	9.73%	16.04%	19.36%	15.27%	21.20%	19.35%	11.08%	17.17%	17.86%	28.27%	21.46%	19.50%	15.95%	19.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	133	0	3	0	2	6	0	0	6	1	2	0	0	1	2	2	2	1	1	4	2	5	5	2	2	1	2	3	2	3	6	1	5	3	13	7	7	7	5	1	1	0	3	5	4	4	1					
		0.84%	0.00%	1.57%	0.00%	0.36%	1.96%	0.00%	0.00%	1.02%	1.18%	0.42%	0.00%	0.00%	1.79%	0.51%	1.10%	0.74%	1.61%	0.27%	1.20%	0.48%	1.30%	0.92%	0.43%	0.59%	0.26%	0.41%	1.02%	0.75%	0.74%	1.20%	0.65%	2.50%	0.91%	1.10%	1.59%	1.34%	1.50%	1.09%	0.26%	0.34%	0.00%	0.64%	1.26%	1.11%	1.23%	0.47%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2486	21	26	93	117	32	29	30	86	5	67	14	9	8	55	27	28	6	43	34	55	57	104	70	86	41	32	37	45	48	80	15	44	54	261	96	85	76	72	79	38	26	70	63	61	41	20					
		15.75%	16.67%	13.61%	25.41%	21.04%	10.46%	14.87%	19.74%	14.60%	5.88%	13.96%	15.73%	5.77%	14.29%	14.14%	14.92%	10.37%	9.68%	11.53%	10.24%	13.32%	14.77%	19.15%	14.93%	25.29%	10.62%	6.53%	12.54%	16.92%	11.82%	16.06%	9.74%	22.00%	16.41%	22.16%	21.87%	16.22%	16.27%	15.65%	20.36%	12.79%	18.57%	14.99%	15.91%	16.99%	12.58%	9.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	206	4	2	0	4	3	1	2	10	2	3	0	0	1	4	3	1	1	9	7	3	10	7	0	2	1	1	4	2	18	9	0	1	8	9	6	15	3	13	12	2	1	5	5	5	5	2					
		1.31%	3.17%	1.05%	0.00%	0.72%	0.98%	0.51%	1.32%	1.70%	2.35%	0.63%	0.00%	0.00%	1.79%	1.03%	1.66%	0.37%	1.61%	2.41%	2.11%	0.73%	2.59%	1.29%	0.00%	0.59%	0.26%	0.20%	1.36%	0.75%	4.43%	1.81%	0.00%	0.50%	2.43%	0.76%	1.37%	2.86%	0.64%	2.83%	3.09%	0.67%	0.71%	1.07%	1.26%	1.39%	1.53%	0.94%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7741	59	98	157	198	171	95	56	328	57	292	47	94	37	223	82	126	39	206	173	246	180	251	240	159	242	342	150	129	200	232	101	97	189	500	176	225	198	203	156	149	70	162	159	169	165	113					
		49.05%	46.83%	51.31%	42.90%	35.61%	55.88%	48.72%	36.84%	55.69%	67.06%	60.83%	52.81%	60.26%	66.07%	57.33%	45.30%	46.67%	62.90%	55.23%	52.11%	59.56%	46.63%	46.22%	51.17%	46.76%	62.69%	69.80%	50.85%	48.50%	49.26%	46.59%	65.58%	48.50%	57.45%	42.44%	40.09%	42.94%	42.40%	44.13%	40.21%	50.17%	50.00%	34.69%	40.15%	47.08%	50.61%	53.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	58	0	0	0	5	0	2	1	3	0	2	0	0	0	2	2	1	0	2	1	0	2	0	1	5	2	0	0	0	2	4	3	0	1	2	0	2	1	2	6	2	0	1	0	1	0	0					
		0.37%	0.00%	0.00%	0.00%	0.90%	0.00%	1.03%	0.66%	0.51%	0.00%	0.42%	0.00%	0.00%	0.00%	0.51%	1.10%	0.37%	0.00%	0.54%	0.30%	0.00%	0.52%	0.00%	0.21%	1.47%	0.52%	0.00%	0.00%	0.00%	0.49%	0.80%	1.95%	0.00%	0.30%	0.17%	0.00%	0.38%	0.21%	0.43%	1.55%	0.67%	0.00%	0.21%	0.00%	0.28%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
