Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Большемуртинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1038	УИК №1039	УИК №1040					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	299	20	37	15	15	5	5	19	4	15	8	8	5	12	8	15	8	8	5	5	5	10	7	6	28	2	11	5	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	127	18	26	15	5	5	1	2	4	0	0	4	1	5	1	2	2	3	0	0	5	10	1	6	1	1	2	4	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	68	4	8	8	1	5	1	1	1	1	1	3	1	1	2	5	4	1	1	1	3	1	4	1	2	2	4	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	172	2	11	0	10	0	4	17	0	15	8	4	4	7	7	13	6	5	5	5	0	0	6	0	27	1	9	1	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1038	148	156	147	93	21	10	51	15	36	9	21	5	21	32	38	31	37	3	5	5	38	6	7	41	8	32	12	10					
		13.13%	13.88%	16.23%	12.87%	15.45%	20.79%	7.04%	14.70%	8.24%	13.58%	9.09%	12.65%	6.58%	9.09%	13.39%	10.70%	17.13%	17.37%	4.29%	9.09%	6.49%	14.84%	5.04%	19.44%	11.39%	11.27%	13.01%	9.76%	7.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1291	188	175	234	75	22	18	49	17	48	4	27	6	23	42	51	16	36	10	13	26	45	12	1	62	11	29	21	30					
		16.33%	17.64%	18.21%	20.49%	12.46%	21.78%	12.68%	14.12%	9.34%	18.11%	4.04%	16.27%	7.89%	9.96%	17.57%	14.37%	8.84%	16.90%	14.29%	23.64%	33.77%	17.58%	10.08%	2.78%	17.22%	15.49%	11.79%	17.07%	23.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	88	7	9	10	11	0	2	5	0	1	1	2	0	4	3	8	3	2	1	2	0	4	2	0	5	2	2	1	1					
		1.11%	0.66%	0.94%	0.88%	1.83%	0.00%	1.41%	1.44%	0.00%	0.38%	1.01%	1.20%	0.00%	1.73%	1.26%	2.25%	1.66%	0.94%	1.43%	3.64%	0.00%	1.56%	1.68%	0.00%	1.39%	2.82%	0.81%	0.81%	0.79%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2123	310	288	343	148	20	31	83	47	53	17	20	19	79	38	88	40	54	31	17	14	85	31	5	88	13	100	39	22					
		26.85%	29.08%	29.97%	30.04%	24.58%	19.80%	21.83%	23.92%	25.82%	20.00%	17.17%	12.05%	25.00%	34.20%	15.90%	24.79%	22.10%	25.35%	44.29%	30.91%	18.18%	33.20%	26.05%	13.89%	24.44%	18.31%	40.65%	31.71%	17.46%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	117	28	16	24	5	0	4	5	1	3	3	2	0	2	0	7	4	2	1	0	0	3	0	0	3	0	4	0	0					
		1.48%	2.63%	1.66%	2.10%	0.83%	0.00%	2.82%	1.44%	0.55%	1.13%	3.03%	1.20%	0.00%	0.87%	0.00%	1.97%	2.21%	0.94%	1.43%	0.00%	0.00%	1.17%	0.00%	0.00%	0.83%	0.00%	1.63%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3085	358	294	365	255	36	72	149	94	119	64	89	44	98	121	162	85	76	23	18	30	71	66	23	154	36	76	48	59					
		39.02%	33.58%	30.59%	31.96%	42.36%	35.64%	50.70%	42.94%	51.65%	44.91%	64.65%	53.61%	57.89%	42.42%	50.63%	45.63%	46.96%	35.68%	32.86%	32.73%	38.96%	27.73%	55.46%	63.89%	42.78%	50.70%	30.89%	39.02%	46.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	42	4	6	6	6	1	2	1	2	0	0	0	1	1	0	1	1	1	0	0	0	2	0	0	2	1	3	0	1					
		0.53%	0.38%	0.62%	0.53%	0.99%	0.99%	1.41%	0.29%	1.10%	0.00%	0.00%	0.00%	1.32%	0.43%	0.00%	0.28%	0.55%	0.47%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.56%	1.41%	1.22%	0.00%	0.79%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
