Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Шарьинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665					
24	7.Политическая партия «Либерально-демократическая партия России»	612	3	1	2	90	42	19	17	19	25	23	12	4	23	21	105	79	30	56	18	23					
		9.16%	3.57%	3.33%	8.70%	10.08%	10.58%	7.95%	15.04%	9.79%	11.31%	8.85%	9.92%	3.51%	13.86%	8.08%	7.94%	9.81%	10.91%	7.55%	7.89%	11.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	774	5	2	3	108	35	18	8	34	43	37	14	12	20	18	178	97	42	64	26	10					
		11.59%	5.95%	6.67%	13.04%	12.09%	8.82%	7.53%	7.08%	17.53%	19.46%	14.23%	11.57%	10.53%	12.05%	6.92%	13.45%	12.05%	15.27%	8.63%	11.40%	5.18%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	0	0	0	4	2	2	2	1	1	1	1	2	0	4	6	1	1	4	3	2					
		0.55%	0.00%	0.00%	0.00%	0.45%	0.50%	0.84%	1.77%	0.52%	0.45%	0.38%	0.83%	1.75%	0.00%	1.54%	0.45%	0.12%	0.36%	0.54%	1.32%	1.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4153	60	11	16	495	240	155	68	100	117	149	66	70	78	150	893	551	172	504	144	114					
		62.16%	71.43%	36.67%	69.57%	55.43%	60.45%	64.85%	60.18%	51.55%	52.94%	57.31%	54.55%	61.40%	46.99%	57.69%	67.50%	68.45%	62.55%	67.92%	63.16%	59.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	1	0	0	1	0	0	0	0	0	2	0	1	1	1	5	1	3	1	2	1					
		0.30%	1.19%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.88%	0.60%	0.38%	0.38%	0.12%	1.09%	0.13%	0.88%	0.52%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
