Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Перелюбская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476					
		0.63%	0.23%	0.44%	1.33%	0.0%	0.68%	0.0%	0.25%	1.35%	1.21%	1.20%	0.0%	0.85%	0.56%	0.0%	0.0%	1.87%	1.24%	0.77%	0.65%					
37	"20. ""Политическая партия ""Единая Россия"""	8725	1296	1699	425	372	244	161	341	383	395	176	138	265	572	245	205	185	455	696	472					
		76.49%	75.87%	75.34%	70.71%	75.15%	83.27%	80.5%	86.54%	74.22%	79.95%	70.96%	86.25%	75.71%	81.13%	75.38%	86.49%	69.28%	70.98%	77.16%	76.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	3	1	0	1	0	0	1	0	1	7	0	0	1	0	0	0	1	2	1					
		0.16%	0.17%	0.04%	0.0%	0.20%	0.0%	0.0%	0.25%	0.0%	0.20%	2.82%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.15%	0.22%	0.16%					
39	"22. ""Развитие предпринимательства"""	8	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0					
		0.07%	0.05%	0.04%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	720	139	156	34	26	4	9	18	37	30	11	5	30	19	30	3	11	54	44	60					
		6.31%	8.13%	6.91%	5.65%	5.25%	1.36%	4.5%	4.56%	7.17%	6.07%	4.43%	3.12%	8.57%	2.69%	9.23%	1.26%	4.11%	8.42%	4.87%	9.75%					
																										
41	Против всех	123	22	20	14	7	2	3	1	7	3	6	0	1	10	1	2	6	6	4	8					
		1.07%	1.28%	0.88%	2.32%	1.41%	0.68%	1.5%	0.25%	1.35%	0.60%	2.41%	0.0%	0.28%	1.41%	0.30%	0.84%	2.24%	0.93%	0.44%	1.30%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
