Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Городищенская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239					
		20.32%	22.99%	20.11%	22.51%	24.41%	20.27%	21.67%	17.73%	21.62%	20.04%	17.71%	24.10%	23.09%	26.17%	14.17%	25.79%	21.65%	19.22%	20.35%	23.92%	24.24%	15.24%	17.99%	20.50%	24.47%	24.34%	16.72%	14.18%	18.80%	20.60%	17.50%	20.11%	13.30%	23.12%	25.49%	13.09%	16.50%	17.74%	16.93%	15.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4211	108	130	159	77	149	105	60	22	166	102	134	107	50	118	187	164	83	212	187	200	129	168	38	115	11	36	21	65	152	243	100	90	147	60	54	84	16	96	66					
		17.21%	13.57%	14.61%	17.38%	14.03%	16.78%	17.24%	20.07%	11.89%	17.33%	16.43%	17.94%	23.31%	15.58%	19.22%	16.92%	16.52%	14.64%	21.68%	20.80%	21.65%	16.95%	18.32%	15.90%	20.25%	7.24%	12.54%	14.89%	17.71%	17.49%	22.38%	18.80%	14.08%	17.25%	23.53%	15.04%	13.59%	25.81%	12.50%	9.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	260	11	17	4	5	11	5	4	3	17	6	9	4	3	6	13	9	6	11	6	11	1	7	1	3	3	5	1	4	21	15	7	9	7	3	2	2	1	2	5					
		1.06%	1.38%	1.91%	0.44%	0.91%	1.24%	0.82%	1.34%	1.62%	1.77%	0.97%	1.20%	0.87%	0.93%	0.98%	1.18%	0.91%	1.06%	1.12%	0.67%	1.19%	0.13%	0.76%	0.42%	0.53%	1.97%	1.74%	0.71%	1.09%	2.42%	1.38%	1.32%	1.41%	0.82%	1.18%	0.56%	0.32%	1.61%	0.26%	0.74%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5358	221	256	208	119	280	172	91	62	273	176	165	105	90	121	242	223	128	185	204	182	131	189	29	83	47	58	25	90	217	242	72	110	157	36	70	70	7	115	107					
		21.90%	27.76%	28.76%	22.73%	21.68%	31.53%	28.24%	30.43%	33.51%	28.50%	28.34%	22.09%	22.88%	28.04%	19.71%	21.90%	22.46%	22.57%	18.92%	22.69%	19.70%	17.21%	20.61%	12.13%	14.61%	30.92%	20.21%	17.73%	24.52%	24.97%	22.28%	13.53%	17.21%	18.43%	14.12%	19.50%	11.33%	11.29%	14.97%	15.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	629	41	36	39	26	35	25	2	9	42	29	13	13	9	13	29	26	10	19	20	22	13	22	2	5	11	6	2	9	24	22	3	7	16	6	4	8	3	3	5					
		2.57%	5.15%	4.04%	4.26%	4.74%	3.94%	4.11%	0.67%	4.86%	4.38%	4.67%	1.74%	2.83%	2.80%	2.12%	2.62%	2.62%	1.76%	1.94%	2.22%	2.38%	1.71%	2.40%	0.84%	0.88%	7.24%	2.09%	1.42%	2.45%	2.76%	2.03%	0.56%	1.10%	1.88%	2.35%	1.11%	1.29%	4.84%	0.39%	0.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8495	208	253	276	174	217	161	80	42	246	184	228	118	78	250	326	330	221	332	240	254	355	342	111	215	40	128	68	125	264	354	231	327	301	81	173	344	24	412	382					
		34.72%	26.13%	28.43%	30.16%	31.69%	24.44%	26.44%	26.76%	22.70%	25.68%	29.63%	30.52%	25.71%	24.30%	40.72%	29.50%	33.23%	38.98%	33.95%	26.70%	27.49%	46.65%	37.30%	46.44%	37.85%	26.32%	44.60%	48.23%	34.06%	30.38%	32.60%	43.42%	51.17%	35.33%	31.76%	48.19%	55.66%	38.71%	53.65%	56.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	111	8	5	10	3	3	0	1	3	2	3	4	2	2	3	2	5	1	7	3	2	1	3	4	2	0	5	0	1	3	10	3	2	4	0	2	2	0	0	0					
		0.45%	1.01%	0.56%	1.09%	0.55%	0.34%	0.00%	0.33%	1.62%	0.21%	0.48%	0.54%	0.44%	0.62%	0.49%	0.18%	0.50%	0.18%	0.72%	0.33%	0.22%	0.13%	0.33%	1.67%	0.35%	0.00%	1.74%	0.00%	0.27%	0.35%	0.92%	0.56%	0.31%	0.47%	0.00%	0.56%	0.32%	0.00%	0.00%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
