Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Волоколамская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	584	6	39	10	31	6	20	51	53	42	62	18	17	13	16	10	5	43	7	9	12	7	17	0	17	12	5	7	5	8	35	1					
		2.80%	1.06%	3.51%	1.60%	4.84%	3.13%	5.19%	4.82%	4.51%	3.21%	4.40%	1.89%	2.45%	2.09%	3.22%	1.66%	1.89%	2.96%	1.76%	2.34%	1.94%	1.76%	2.54%	0.00%	2.80%	1.79%	2.08%	2.54%	1.48%	1.41%	2.69%	0.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8916	320	403	217	194	85	120	383	362	531	490	540	279	274	186	380	128	540	183	123	252	172	303	207	314	396	90	107	166	288	442	441					
		42.69%	56.74%	36.27%	34.66%	30.27%	44.27%	31.17%	36.23%	30.78%	40.60%	34.75%	56.78%	40.14%	43.98%	37.42%	63.12%	48.30%	37.16%	46.10%	31.95%	40.78%	43.22%	45.36%	50.86%	51.64%	59.10%	37.50%	38.77%	49.11%	50.62%	33.97%	96.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	139	7	9	4	9	0	1	9	9	14	12	3	1	3	5	4	0	6	2	2	5	4	5	2	5	2	2	1	2	2	9	0					
		0.67%	1.24%	0.81%	0.64%	1.40%	0.00%	0.26%	0.85%	0.77%	1.07%	0.85%	0.32%	0.14%	0.48%	1.01%	0.66%	0.00%	0.41%	0.50%	0.52%	0.81%	1.01%	0.75%	0.49%	0.82%	0.30%	0.83%	0.36%	0.59%	0.35%	0.69%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
