Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Волоколамская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	454	9	2	24	18	6	16	3	30	6	52	4	29	14	20	15	7	5	21	21	14	10	1	21	2	8	11	18	8	6	19	33	1					
		1.84%	1.57%	0.16%	3.54%	2.24%	2.79%	2.77%	0.30%	2.10%	0.36%	3.03%	0.38%	2.83%	1.92%	3.17%	3.64%	1.86%	0.32%	4.41%	3.78%	2.02%	1.58%	0.12%	3.72%	0.71%	1.68%	1.69%	6.12%	2.44%	1.59%	2.63%	2.08%	0.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	119	9	1	3	4	4	5	1	9	1	20	2	6	3	6	4	1	1	6	4	5	2	1	2	0	6	4	1	1	1	2	4	0					
		0.48%	1.57%	0.08%	0.44%	0.50%	1.86%	0.87%	0.10%	0.63%	0.06%	1.16%	0.19%	0.59%	0.41%	0.95%	0.97%	0.27%	0.06%	1.26%	0.72%	0.72%	0.32%	0.12%	0.35%	0.00%	1.26%	0.61%	0.34%	0.30%	0.27%	0.28%	0.25%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	2	0	2	0	0	0	0	2	0	1	2	0	0	0	0	3	1	1	1	0	3	0	1	0	0	1	1	0	0	0	1	0					
		0.09%	0.35%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.06%	0.19%	0.00%	0.00%	0.00%	0.00%	0.80%	0.06%	0.21%	0.18%	0.00%	0.47%	0.00%	0.18%	0.00%	0.00%	0.15%	0.34%	0.00%	0.00%	0.00%	0.06%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2377	75	167	74	78	25	62	36	224	59	203	125	132	71	95	36	27	52	58	60	62	70	90	61	18	69	64	43	29	38	79	93	2					
		9.65%	13.04%	13.14%	10.91%	9.71%	11.63%	10.75%	3.55%	15.71%	3.54%	11.81%	11.83%	12.90%	9.74%	15.06%	8.74%	7.18%	3.29%	12.18%	10.81%	8.93%	11.06%	10.92%	10.82%	6.43%	14.50%	9.82%	14.63%	8.84%	10.08%	10.93%	5.87%	0.48%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	178	9	2	8	8	2	9	1	15	2	27	3	26	4	1	3	2	8	1	4	4	9	1	2	1	2	4	0	3	2	1	14	0					
		0.72%	1.57%	0.16%	1.18%	0.99%	0.93%	1.56%	0.10%	1.05%	0.12%	1.57%	0.28%	2.54%	0.55%	0.16%	0.73%	0.53%	0.51%	0.21%	0.72%	0.58%	1.42%	0.12%	0.35%	0.36%	0.42%	0.61%	0.00%	0.91%	0.53%	0.14%	0.88%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	2	0	1	1	0	0	0	2	0	2	2	1	2	2	0	1	2	0	0	1	0	0	1	0	0	0	1	0	0	2	1	0					
		0.10%	0.35%	0.00%	0.15%	0.12%	0.00%	0.00%	0.00%	0.14%	0.00%	0.12%	0.19%	0.10%	0.27%	0.32%	0.00%	0.27%	0.13%	0.00%	0.00%	0.14%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.28%	0.06%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1629	67	21	55	93	17	43	20	143	30	216	21	67	82	80	34	39	20	47	66	66	60	67	31	10	34	45	27	20	42	38	13	15					
		6.61%	11.65%	1.65%	8.11%	11.58%	7.91%	7.45%	1.97%	10.03%	1.80%	12.57%	1.99%	6.55%	11.25%	12.68%	8.25%	10.37%	1.27%	9.87%	11.89%	9.51%	9.48%	8.13%	5.50%	3.57%	7.14%	6.90%	9.18%	6.10%	11.14%	5.26%	0.82%	3.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1350	49	30	62	57	16	32	17	109	16	124	64	42	35	51	37	12	23	15	56	82	32	30	19	20	43	43	24	48	25	92	44	1					
		5.48%	8.52%	2.36%	9.14%	7.10%	7.44%	5.55%	1.68%	7.64%	0.96%	7.21%	6.05%	4.11%	4.80%	8.08%	8.98%	3.19%	1.46%	3.15%	10.09%	11.82%	5.06%	3.64%	3.37%	7.14%	9.03%	6.60%	8.16%	14.63%	6.63%	12.72%	2.78%	0.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	161	3	3	6	7	2	3	1	12	0	22	6	16	14	5	0	4	2	3	5	3	7	1	4	1	11	5	1	1	2	4	6	1					
		0.65%	0.52%	0.24%	0.88%	0.87%	0.93%	0.52%	0.10%	0.84%	0.00%	1.28%	0.57%	1.56%	1.92%	0.79%	0.00%	1.06%	0.13%	0.63%	0.90%	0.43%	1.11%	0.12%	0.71%	0.36%	2.31%	0.77%	0.34%	0.30%	0.53%	0.55%	0.38%	0.24%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17904	346	1023	426	522	137	401	926	847	1533	1006	809	671	479	359	275	276	1453	317	322	448	433	620	420	225	298	458	175	217	255	477	1352	398					
		72.68%	60.17%	80.49%	62.83%	65.01%	63.72%	69.50%	91.32%	59.40%	91.85%	58.52%	76.54%	65.59%	65.71%	56.89%	66.75%	73.40%	91.96%	66.60%	58.02%	64.55%	68.40%	75.24%	74.47%	80.36%	62.61%	70.25%	59.52%	66.16%	67.64%	65.98%	85.41%	94.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	151	1	1	7	8	3	4	1	23	1	30	4	11	6	4	0	2	1	3	10	4	2	1	0	1	0	6	2	1	1	3	9	1					
		0.61%	0.17%	0.08%	1.03%	0.99%	1.40%	0.69%	0.10%	1.61%	0.06%	1.75%	0.38%	1.08%	0.82%	0.63%	0.00%	0.53%	0.06%	0.63%	1.80%	0.58%	0.32%	0.12%	0.00%	0.36%	0.00%	0.92%	0.68%	0.30%	0.27%	0.41%	0.57%	0.24%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
