Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
"Наименование Избирательной комиссии:    Орел, Советская"																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
		0.44%	0.66%	0.47%	0.14%	0.19%	0.50%	0.57%	0.23%	0.53%	0.39%	0.86%	0.63%	0.31%	0.29%	0.23%	0.27%	0.11%	0.39%	0.54%	0.11%	0.60%	0.78%	0.29%	0.34%	0.43%	0.58%	0.18%	0.30%	0.41%	0.52%	0.47%	0.73%	0.43%	0.0%	2.24%	1.50%	0.94%	1.77%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1517	57	64	57	40	89	48	46	52	31	25	58	44	67	45	60	45	67	44	39	39	44	33	48	33	37	60	46	30	31	60	46	5	3	0	3	1	20					
		3.09%	4.73%	5.02%	4.22%	3.87%	5.56%	2.52%	3.62%	4.59%	3.08%	2.41%	4.10%	2.79%	4.01%	2.69%	3.33%	2.66%	3.77%	2.67%	2.33%	2.63%	2.65%	2.41%	2.77%	2.41%	2.41%	3.66%	2.77%	2.46%	1.79%	2.83%	2.09%	0.72%	2.20%	0.0%	2.25%	0.94%	4.44%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1036	21	31	27	23	28	36	38	34	20	31	29	35	31	27	47	55	42	43	16	44	44	43	64	71	13	29	16	15	28	15	17	5	0	0	9	2	7					
		2.11%	1.74%	2.43%	2.0%	2.22%	1.75%	1.89%	2.99%	3.00%	1.99%	2.99%	2.05%	2.21%	1.85%	1.61%	2.61%	3.26%	2.36%	2.61%	0.95%	2.97%	2.65%	3.14%	3.69%	5.18%	0.84%	1.77%	0.96%	1.23%	1.62%	0.70%	0.77%	0.72%	0.0%	0.0%	6.76%	1.88%	1.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1891	62	79	71	39	88	101	57	67	35	39	54	54	70	68	95	77	79	87	47	58	56	35	33	32	35	102	35	50	47	40	66	5	6	3	1	2	16					
		3.85%	5.15%	6.20%	5.25%	3.77%	5.50%	5.31%	4.49%	5.91%	3.48%	3.76%	3.81%	3.42%	4.19%	4.06%	5.28%	4.56%	4.45%	5.28%	2.81%	3.91%	3.37%	2.55%	1.90%	2.33%	2.28%	6.23%	2.11%	4.11%	2.72%	1.88%	3.01%	0.72%	4.41%	3.37%	0.75%	1.88%	3.55%					
22	"5. ""За Русь Святую"""	243	4	5	7	4	9	4	1	11	7	7	10	13	9	10	3	12	9	5	7	7	15	14	9	4	7	8	9	4	9	6	3	5	0	1	2	0	3					
		0.49%	0.33%	0.39%	0.51%	0.38%	0.56%	0.21%	0.07%	0.97%	0.69%	0.67%	0.70%	0.82%	0.53%	0.59%	0.16%	0.71%	0.50%	0.30%	0.41%	0.47%	0.90%	1.02%	0.51%	0.29%	0.45%	0.48%	0.54%	0.32%	0.52%	0.28%	0.13%	0.72%	0.0%	1.12%	1.50%	0.0%	0.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	88	3	2	3	0	6	3	2	2	2	3	3	0	0	0	3	4	1	3	0	3	1	2	5	2	4	1	8	2	3	4	3	1	0	1	0	0	8					
		0.17%	0.24%	0.15%	0.22%	0.0%	0.37%	0.15%	0.15%	0.17%	0.19%	0.28%	0.21%	0.0%	0.0%	0.0%	0.16%	0.23%	0.05%	0.18%	0.0%	0.20%	0.06%	0.14%	0.28%	0.14%	0.26%	0.06%	0.48%	0.16%	0.17%	0.18%	0.13%	0.14%	0.0%	1.12%	0.0%	0.0%	1.77%					
24	"7. ""Новый курс - Автомобильная Россия"""	800	23	17	11	13	25	39	25	16	19	21	22	31	30	19	35	39	34	27	28	23	34	19	19	21	32	25	19	31	21	33	33	4	1	0	3	1	7					
		1.63%	1.91%	1.33%	0.81%	1.25%	1.56%	2.05%	1.97%	1.41%	1.89%	2.02%	1.55%	1.96%	1.79%	1.13%	1.94%	2.31%	1.91%	1.64%	1.67%	1.55%	2.05%	1.38%	1.09%	1.53%	2.09%	1.52%	1.14%	2.55%	1.21%	1.55%	1.50%	0.57%	0.73%	0.0%	2.25%	0.94%	1.55%					
25	"8. ""Народно-республиканская партия России"""	30	2	1	0	1	1	2	1	0	0	0	1	0	0	2	3	1	0	3	0	1	2	0	1	2	1	0	0	1	0	0	1	1	0	0	0	1	1					
		0.06%	0.16%	0.07%	0.0%	0.09%	0.06%	0.10%	0.07%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.11%	0.16%	0.05%	0.0%	0.18%	0.0%	0.06%	0.12%	0.0%	0.05%	0.14%	0.06%	0.0%	0.0%	0.08%	0.0%	0.0%	0.04%	0.14%	0.0%	0.0%	0.0%	0.94%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	228	9	8	7	9	4	8	6	7	6	5	11	7	7	4	8	8	7	8	6	9	6	4	10	2	8	7	13	2	6	10	12	1	0	1	0	1	1					
		0.46%	0.74%	0.62%	0.51%	0.87%	0.25%	0.42%	0.47%	0.61%	0.59%	0.48%	0.77%	0.44%	0.41%	0.23%	0.44%	0.47%	0.39%	0.48%	0.35%	0.60%	0.36%	0.29%	0.57%	0.14%	0.52%	0.42%	0.78%	0.16%	0.34%	0.47%	0.54%	0.14%	0.0%	1.12%	0.0%	0.94%	0.22%					
27	"10. ""Аграрная партия России"""	608	15	13	18	8	27	18	17	14	14	18	15	22	19	15	14	24	24	25	23	13	20	12	24	21	21	19	16	17	28	27	17	17	0	3	3	1	6					
		1.24%	1.24%	1.02%	1.33%	0.77%	1.68%	0.94%	1.33%	1.23%	1.39%	1.73%	1.06%	1.39%	1.13%	0.89%	0.77%	1.42%	1.35%	1.51%	1.37%	0.87%	1.20%	0.87%	1.38%	1.53%	1.37%	1.16%	0.96%	1.39%	1.62%	1.27%	0.77%	2.44%	0.0%	3.37%	2.25%	0.94%	1.33%					
28	"11. ""Истинные патриоты России"""	40	1	0	0	0	0	1	1	1	0	2	2	1	2	1	0	0	2	0	6	4	0	1	1	2	1	3	3	0	0	2	2	0	0	0	1	0	0					
		0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.05%	0.07%	0.08%	0.0%	0.19%	0.14%	0.06%	0.11%	0.05%	0.0%	0.0%	0.11%	0.0%	0.35%	0.27%	0.0%	0.07%	0.05%	0.14%	0.06%	0.18%	0.18%	0.0%	0.0%	0.09%	0.09%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	472	3	6	9	11	13	19	8	12	12	6	11	25	20	28	15	27	18	14	18	21	18	6	17	13	13	27	12	16	10	17	13	3	1	3	1	0	6					
		0.96%	0.24%	0.47%	0.66%	1.06%	0.81%	1.00%	0.63%	1.06%	1.19%	0.57%	0.77%	1.58%	1.19%	1.67%	0.83%	1.60%	1.01%	0.85%	1.07%	1.41%	1.08%	0.43%	0.98%	0.94%	0.84%	1.64%	0.72%	1.31%	0.58%	0.80%	0.59%	0.43%	0.73%	3.37%	0.75%	0.0%	1.33%					
30	"13. ""Демократическая партия России"""	92	2	2	1	1	6	2	1	1	2	4	4	3	2	3	3	7	2	2	1	2	7	2	2	4	1	1	2	2	2	0	8	1	0	1	1	0	7					
		0.18%	0.16%	0.15%	0.07%	0.09%	0.37%	0.10%	0.07%	0.08%	0.19%	0.38%	0.28%	0.19%	0.11%	0.17%	0.16%	0.41%	0.11%	0.12%	0.05%	0.13%	0.42%	0.14%	0.11%	0.29%	0.06%	0.06%	0.12%	0.16%	0.11%	0.0%	0.36%	0.14%	0.0%	1.12%	0.75%	0.0%	1.55%					
31	"14. ""Великая Россия - Евразийский Союз"""	98	0	5	3	1	1	2	1	2	3	2	2	4	7	8	1	2	6	4	3	2	2	4	2	2	3	3	6	5	3	4	2	0	0	0	0	1	2					
		0.20%	0.0%	0.39%	0.22%	0.09%	0.06%	0.10%	0.07%	0.17%	0.29%	0.19%	0.14%	0.25%	0.41%	0.47%	0.05%	0.11%	0.33%	0.24%	0.17%	0.13%	0.12%	0.29%	0.11%	0.14%	0.19%	0.18%	0.36%	0.41%	0.17%	0.18%	0.09%	0.0%	0.0%	0.0%	0.0%	0.94%	0.44%					
32	"15. ""Партия СЛОН"""	391	6	10	10	4	7	21	4	12	5	11	9	16	18	3	28	23	13	11	9	7	12	9	7	6	5	23	32	4	16	25	17	4	0	1	1	1	1					
		0.79%	0.49%	0.78%	0.74%	0.38%	0.43%	1.10%	0.31%	1.06%	0.49%	1.06%	0.63%	1.01%	1.07%	0.17%	1.55%	1.36%	0.73%	0.66%	0.53%	0.47%	0.72%	0.65%	0.40%	0.43%	0.32%	1.40%	1.93%	0.32%	0.92%	1.18%	0.77%	0.57%	0.0%	1.12%	0.75%	0.94%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6037	166	200	193	164	218	273	203	141	119	116	156	230	298	214	291	259	237	233	178	185	163	173	253	180	135	211	101	115	161	205	189	35	17	4	10	6	5					
		12.32%	13.79%	15.71%	14.29%	15.89%	13.63%	14.37%	15.99%	12.45%	11.84%	11.19%	11.03%	14.58%	17.84%	12.80%	16.19%	15.36%	13.36%	14.15%	10.65%	12.49%	9.83%	12.63%	14.60%	13.14%	8.82%	12.88%	6.09%	9.46%	9.34%	9.67%	8.62%	5.04%	12.49%	4.49%	7.51%	5.66%	1.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	0	3	1	0	2	5	2	3	1	0	1	1	0	2	3	2	3	3	1	2	1	2	3	2	2	3	3	0	0	5	3	4	1	0	1	0	3					
		0.13%	0.0%	0.23%	0.07%	0.0%	0.12%	0.26%	0.15%	0.26%	0.09%	0.0%	0.07%	0.06%	0.0%	0.11%	0.16%	0.11%	0.16%	0.18%	0.05%	0.13%	0.06%	0.14%	0.17%	0.14%	0.13%	0.18%	0.18%	0.0%	0.0%	0.23%	0.13%	0.57%	0.73%	0.0%	0.75%	0.0%	0.66%					
35	"18. ""ЛДПР"""	5096	94	96	82	82	113	180	107	104	95	83	155	157	157	187	197	197	178	222	174	171	181	142	153	166	136	183	178	184	181	186	288	73	17	7	25	8	157					
		10.40%	7.81%	7.54%	6.07%	7.94%	7.06%	9.47%	8.43%	9.18%	9.45%	8.01%	10.96%	9.95%	9.40%	11.19%	10.96%	11.68%	10.03%	13.48%	10.41%	11.54%	10.91%	10.37%	8.83%	12.12%	8.88%	11.17%	10.74%	15.14%	10.50%	8.78%	13.14%	10.51%	12.49%	7.86%	18.79%	7.54%	34.88%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	749	22	26	25	21	13	31	17	26	11	21	16	44	40	21	18	28	28	22	13	25	29	20	26	23	18	14	16	18	28	32	29	9	3	1	4	2	9					
		1.52%	1.82%	2.04%	1.85%	2.03%	0.81%	1.63%	1.33%	2.29%	1.09%	2.02%	1.13%	2.79%	2.39%	1.25%	1.00%	1.66%	1.57%	1.33%	0.77%	1.68%	1.74%	1.46%	1.50%	1.68%	1.17%	0.85%	0.96%	1.48%	1.62%	1.51%	1.32%	1.29%	2.20%	1.12%	3.00%	1.88%	2.0%					
37	"20. ""Политическая партия ""Единая Россия"""	17570	386	396	425	293	519	596	382	338	377	380	497	513	493	653	523	462	626	464	708	430	639	481	633	456	694	546	854	390	727	1042	1008	359	54	35	38	57	96					
		35.86%	32.08%	31.10%	31.48%	28.39%	32.45%	31.38%	30.10%	29.85%	37.51%	36.67%	35.14%	32.53%	29.52%	39.07%	29.10%	27.40%	35.30%	28.18%	42.36%	29.03%	38.54%	35.13%	36.54%	33.30%	45.35%	33.35%	51.57%	32.09%	42.19%	49.19%	46.00%	51.72%	39.70%	39.32%	28.57%	53.77%	21.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	84	3	12	1	0	3	3	3	1	3	4	2	1	3	6	3	2	3	1	1	1	4	2	2	3	3	0	2	3	2	3	2	1	0	0	0	0	1					
		0.17%	0.24%	0.94%	0.07%	0.0%	0.18%	0.15%	0.23%	0.08%	0.29%	0.38%	0.14%	0.06%	0.17%	0.35%	0.16%	0.11%	0.16%	0.06%	0.05%	0.06%	0.24%	0.14%	0.11%	0.21%	0.19%	0.0%	0.12%	0.24%	0.11%	0.14%	0.09%	0.14%	0.0%	0.0%	0.0%	0.0%	0.22%					
39	"22. ""Развитие предпринимательства"""	157	7	2	9	6	5	7	1	3	6	0	7	3	3	7	5	3	3	7	1	5	3	7	6	4	6	10	7	2	9	3	5	2	0	0	1	0	2					
		0.32%	0.58%	0.15%	0.66%	0.58%	0.31%	0.36%	0.07%	0.26%	0.59%	0.0%	0.49%	0.19%	0.17%	0.41%	0.27%	0.17%	0.16%	0.42%	0.05%	0.33%	0.18%	0.51%	0.34%	0.29%	0.39%	0.61%	0.42%	0.16%	0.52%	0.14%	0.22%	0.28%	0.0%	0.0%	0.75%	0.0%	0.44%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8026	249	201	303	229	315	344	240	200	177	183	235	255	281	252	331	267	251	281	253	322	262	275	283	243	256	264	129	206	261	243	216	128	29	16	18	6	22					
		16.38%	20.69%	15.78%	22.44%	22.18%	19.69%	18.11%	18.91%	17.66%	17.61%	17.66%	16.61%	16.16%	16.82%	15.08%	18.41%	15.83%	14.15%	17.07%	15.14%	21.74%	15.80%	20.08%	16.33%	17.75%	16.73%	16.12%	7.78%	16.95%	15.14%	11.47%	9.85%	18.44%	21.32%	17.97%	13.53%	5.66%	4.88%					
																																												
41	Против всех	3112	55	76	82	73	89	130	91	72	48	56	99	99	98	81	97	130	122	118	126	86	81	67	105	63	75	90	138	105	126	142	184	21	3	6	8	15	55					
		6.35%	4.57%	5.97%	6.07%	7.07%	5.56%	6.84%	7.17%	6.36%	4.77%	5.40%	7.00%	6.27%	5.86%	4.84%	5.39%	7.71%	6.88%	7.16%	7.54%	5.80%	4.88%	4.89%	6.06%	4.60%	4.90%	5.49%	8.33%	8.64%	7.31%	6.70%	8.39%	3.02%	2.20%	6.74%	6.01%	14.15%	12.22%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
