Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Санчурская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012					
		1.06%	0.53%	0.94%	0.89%	1.69%	0.65%	0.60%	1.99%	1.96%	3.61%	0.90%	1.01%	0.0%	1.32%	0.81%	2.47%	0.0%	1.29%	0.0%	0.0%	0.81%					
30	"13. ""Демократическая партия России"""	32	10	7	0	0	0	0	2	3	0	0	1	0	0	2	3	0	0	0	3	1					
		0.48%	1.06%	0.66%	0.0%	0.0%	0.0%	0.0%	0.79%	0.65%	0.0%	0.0%	0.25%	0.0%	0.0%	0.81%	0.57%	0.0%	0.0%	0.0%	0.88%	0.81%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	1	2	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0					
		0.19%	0.10%	0.18%	0.0%	0.56%	0.0%	0.0%	0.39%	0.21%	0.60%	0.0%	0.25%	0.98%	0.0%	0.0%	0.19%	0.37%	0.64%	0.41%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	1	3	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1					
		0.21%	0.10%	0.28%	0.22%	0.0%	0.0%	0.60%	0.39%	0.21%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.19%	0.37%	0.0%	0.41%	0.29%	0.81%					
33	"16. ""Родина"" (народно-патриотический союз)"""	441	94	85	30	8	8	3	6	38	15	17	27	7	12	11	27	10	2	9	30	2					
		6.69%	9.96%	8.01%	6.69%	4.51%	5.26%	1.80%	2.39%	8.31%	9.03%	7.65%	6.85%	6.86%	7.94%	4.47%	5.13%	3.71%	1.29%	3.70%	8.87%	1.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	3	0	1	1	1	1	3	0	1	2	2	0	0	2	0	0	1	0	1					
		0.31%	0.21%	0.28%	0.0%	0.56%	0.65%	0.60%	0.39%	0.65%	0.0%	0.45%	0.50%	1.96%	0.0%	0.0%	0.38%	0.0%	0.0%	0.41%	0.0%	0.81%					
35	"18. ""ЛДПР"""	822	107	144	95	30	21	7	22	82	10	26	40	10	20	19	55	32	21	35	34	12					
		12.47%	11.34%	13.58%	21.20%	16.94%	13.81%	4.21%	8.76%	17.94%	6.02%	11.71%	10.15%	9.80%	13.24%	7.72%	10.45%	11.89%	13.54%	14.40%	10.05%	9.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	202	40	43	16	3	6	3	11	21	2	3	2	0	3	5	14	9	1	5	11	4					
		3.06%	4.24%	4.05%	3.57%	1.69%	3.94%	1.80%	4.38%	4.59%	1.20%	1.35%	0.50%	0.0%	1.98%	2.03%	2.66%	3.34%	0.64%	2.05%	3.25%	3.27%					
37	"20. ""Политическая партия ""Единая Россия"""	2174	284	331	142	60	52	74	85	126	61	84	151	26	64	96	190	71	82	76	97	22					
		32.99%	30.11%	31.22%	31.69%	33.89%	34.21%	44.57%	33.86%	27.57%	36.74%	37.83%	38.32%	25.49%	42.38%	39.02%	36.12%	26.39%	52.90%	31.27%	28.69%	18.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	2	0	1	1	0	1	1	2	0	2	0	0	1	1	3	0	1	0	1	1					
		0.27%	0.21%	0.0%	0.22%	0.56%	0.0%	0.60%	0.39%	0.43%	0.0%	0.90%	0.0%	0.0%	0.66%	0.40%	0.57%	0.0%	0.64%	0.0%	0.29%	0.81%					
39	"22. ""Развитие предпринимательства"""	13	1	3	0	1	0	0	0	0	1	2	0	0	0	0	2	2	0	0	1	0					
		0.19%	0.10%	0.28%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.60%	0.90%	0.0%	0.0%	0.0%	0.0%	0.38%	0.74%	0.0%	0.0%	0.29%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	838	154	154	66	15	18	30	22	56	24	14	45	6	8	21	81	43	8	30	30	13					
		12.72%	16.33%	14.52%	14.73%	8.47%	11.84%	18.07%	8.76%	12.25%	14.45%	6.30%	11.42%	5.88%	5.29%	8.53%	15.39%	15.98%	5.16%	12.34%	8.87%	10.65%					
																											
41	Против всех	206	31	39	11	7	4	4	6	14	8	13	6	8	5	6	7	3	5	10	11	8					
		3.12%	3.28%	3.67%	2.45%	3.95%	2.63%	2.40%	2.39%	3.06%	4.81%	5.85%	1.52%	7.84%	3.31%	2.43%	1.33%	1.11%	3.22%	4.11%	3.25%	6.55%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
