Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Камбарская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917					
		0.18%	0.26%	0.13%	0.30%	0.16%	0.34%	0.35%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.69%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	2	1	0	2	0	2	0	1	5	0	1	0	1	0	1	4	2					
		0.22%	0.26%	0.13%	0.0%	0.33%	0.0%	0.35%	0.0%	0.30%	0.63%	0.0%	0.43%	0.0%	0.10%	0.0%	0.29%	0.93%	0.51%					
27	"10. ""Аграрная партия России"""	366	21	31	17	10	18	16	23	13	11	11	28	0	52	29	33	40	13					
		3.76%	2.75%	4.28%	2.56%	1.66%	3.14%	2.82%	2.81%	3.95%	1.38%	6.04%	12.12%	0.0%	5.26%	3.96%	9.73%	9.30%	3.36%					
28	"11. ""Истинные патриоты России"""	26	4	1	2	2	1	1	1	0	4	0	0	0	9	0	0	1	0					
		0.26%	0.52%	0.13%	0.30%	0.33%	0.17%	0.17%	0.12%	0.0%	0.50%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.23%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	64	2	8	6	2	1	3	5	1	9	2	0	2	7	2	3	3	8					
		0.65%	0.26%	1.10%	0.90%	0.33%	0.17%	0.53%	0.61%	0.30%	1.13%	1.09%	0.0%	0.33%	0.70%	0.27%	0.88%	0.69%	2.07%					
30	"13. ""Демократическая партия России"""	28	4	4	2	3	0	2	0	2	2	1	1	0	2	0	1	3	1					
		0.28%	0.52%	0.55%	0.30%	0.50%	0.0%	0.35%	0.0%	0.60%	0.25%	0.54%	0.43%	0.0%	0.20%	0.0%	0.29%	0.69%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	2	2	0	2	2	0	0	0	0	0	0	3	3	1	0	1					
		0.16%	0.0%	0.27%	0.30%	0.0%	0.34%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.40%	0.29%	0.0%	0.25%					
32	"15. ""Партия СЛОН"""	8	0	0	2	0	1	0	0	1	3	0	0	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.30%	0.0%	0.17%	0.0%	0.0%	0.30%	0.37%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	456	58	55	43	34	30	35	62	8	21	2	2	24	34	12	12	16	8					
		4.69%	7.60%	7.59%	6.49%	5.67%	5.23%	6.18%	7.57%	2.43%	2.65%	1.09%	0.86%	4.03%	3.44%	1.63%	3.53%	3.72%	2.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	3	1	0	1	0	2	2	1	4	2	4	5	0	2	3	4	1					
		0.36%	0.39%	0.13%	0.0%	0.16%	0.0%	0.35%	0.24%	0.30%	0.50%	1.09%	1.73%	0.84%	0.0%	0.27%	0.88%	0.93%	0.25%					
35	"18. ""ЛДПР"""	1600	157	102	113	119	109	103	145	64	154	25	14	88	139	132	29	59	48					
		16.47%	20.57%	14.08%	17.06%	19.86%	19.02%	18.19%	17.72%	19.45%	19.44%	13.73%	6.06%	14.78%	14.06%	18.03%	8.55%	13.72%	12.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	165	12	16	16	7	7	12	11	11	8	4	1	9	20	15	8	5	3					
		1.69%	1.57%	2.20%	2.41%	1.16%	1.22%	2.12%	1.34%	3.34%	1.01%	2.19%	0.43%	1.51%	2.02%	2.04%	2.35%	1.16%	0.77%					
37	"20. ""Политическая партия ""Единая Россия"""	3959	248	282	223	224	193	190	341	131	347	70	117	267	396	347	171	195	217					
		40.77%	32.50%	38.95%	33.68%	37.39%	33.68%	33.56%	41.68%	39.81%	43.81%	38.46%	50.64%	44.87%	40.08%	47.40%	50.44%	45.34%	56.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	1	2	4	1	3	0	4	1	1	1	2	3	3	4	1	3	2					
		0.37%	0.13%	0.27%	0.60%	0.16%	0.52%	0.0%	0.48%	0.30%	0.12%	0.54%	0.86%	0.50%	0.30%	0.54%	0.29%	0.69%	0.51%					
39	"22. ""Развитие предпринимательства"""	19	0	2	4	0	1	0	3	0	2	0	0	1	2	3	0	1	0					
		0.19%	0.0%	0.27%	0.60%	0.0%	0.17%	0.0%	0.36%	0.0%	0.25%	0.0%	0.0%	0.16%	0.20%	0.40%	0.0%	0.23%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1361	112	106	94	92	113	105	98	48	58	39	37	88	176	80	41	32	42					
		14.01%	14.67%	14.64%	14.19%	15.35%	19.72%	18.55%	11.98%	14.58%	7.32%	21.42%	16.01%	14.78%	17.81%	10.92%	12.09%	7.44%	10.88%					
																								
41	Против всех	523	51	44	29	49	38	27	42	15	61	10	6	50	51	20	11	6	13					
		5.38%	6.68%	6.07%	4.38%	8.18%	6.63%	4.77%	5.13%	4.55%	7.70%	5.49%	2.59%	8.40%	5.16%	2.73%	3.24%	1.39%	3.36%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
