7	Число избирательных бюллетеней в переносных ящиках для голосования	1591	11	15	13	26	53	25	24	28	31	11	64	28	25	45	28	16	16	17	21	10	253	265	32	80	27	23	32	0	17	12	18	15	9	10	9	1	38	8	15	0	4	5	4	5	7	13	6	6	22	24	13	6	8	8	21	16	25	4	23									
8	Число бюллетеней в стационарных ящиках для голосования	82749	1183	100	1875	1394	1708	1937	1524	1893	1565	2002	1545	1667	1629	1719	1986	2081	1207	1758	1202	1528	124	361	2137	1609	1524	1496	1488	1542	1797	1165	1912	1655	2033	1597	1171	1162	1965	1783	1411	725	1261	1013	1040	619	1381	1166	847	255	1534	1725	1285	1707	1305	1910	1582	81	1920	304	1654									
9	Число недействительных избирательных бюллетеней	1021	18	2	7	27	23	20	22	28	33	23	18	22	19	26	26	15	19	36	13	2	2	9	23	6	17	21	21	19	15	20	39	25	12	51	5	17	21	18	21	2	27	8	19	14	4	0	4	0	14	25	22	21	18	0	22	0	36	1	23									
10	Число действительных избирательных бюллетеней	83319	1176	113	1881	1393	1738	1942	1526	1893	1563	1990	1591	1673	1635	1738	1988	2082	1204	1739	1210	1536	375	617	2146	1683	1534	1498	1499	1523	1799	1157	1891	1645	2030	1556	1175	1146	1982	1773	1405	723	1238	1010	1025	610	1384	1179	849	261	1542	1724	1276	1692	1295	1918	1581	97	1909	307	1654									
11	Число полученных открепительных  удостоверений	1418	25	0	25	25	25	25	25	25	25	25	30	25	25	30	35	30	25	25	25	25	0	0	25	25	35	25	30	50	25	25	25	25	35	25	25	25	25	30	25	25	25	25	25	10	25	25	25	10	25	25	25	33	25	25	25	0	25	10	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1025	20	0	25	11	16	23	22	20	20	22	25	17	24	28	31	26	10	19	16	20	0	0	17	15	32	16	29	44	18	10	20	22	32	20	9	19	22	27	18	22	15	8	5	2	17	11	21	6	8	20	13	30	11	21	17	0	13	4	16									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2394	53	26	55	32	41	73	35	58	50	63	27	37	72	62	51	72	41	54	51	49	36	26	55	70	39	18	71	28	54	25	52	38	49	80	37	29	51	54	52	13	54	34	16	9	34	24	43	7	49	11	22	24	27	54	17	3	62	6	19									
14	Число неиспользованных открепительных удостоверений	393	5	0	0	14	9	2	3	5	5	3	5	8	1	2	4	4	15	6	9	5	0	0	8	10	3	9	1	6	7	15	5	3	3	5	16	6	3	3	7	3	10	17	20	8	8	14	4	4	17	5	12	3	14	4	8	0	12	6	9									
15	Число открепительных удостоверений, выданных избирателям ТИК	115	1	0	4	1	3	3	0	2	0	2	2	2	4	3	0	4	4	1	1	1	0	0	3	4	0	2	2	1	2	2	3	4	3	0	3	1	6	5	1	0	1	2	3	1	2	2	1	1	1	4	1	4	3	1	3	0	3	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	8058	137	9	180	133	118	223	147	136	99	170	48	187	151	221	90	73	107	235	122	79	32	52	125	153	168	90	176	201	239	77	98	221	203	186	122	110	285	259	229	91	89	162	158	96	113	76	101	19	114	130	71	168	97	175	176	11	264	46	210									
		9.55%	11.47%	7.83%	9.53%	9.37%	6.70%	11.37%	9.50%	7.08%	6.20%	8.45%	2.98%	11.03%	9.13%	12.53%	4.47%	3.48%	8.75%	13.24%	9.98%	5.14%	8.49%	8.31%	5.76%	9.06%	10.83%	5.92%	11.58%	13.04%	13.18%	6.54%	5.08%	13.23%	9.94%	11.57%	10.34%	9.46%	14.23%	14.46%	16.06%	12.55%	7.04%	15.91%	15.13%	15.38%	8.14%	6.45%	11.84%	7.28%	7.33%	7.43%	5.47%	9.81%	7.39%	9.12%	10.98%	11.34%	13.57%	14.94%	12.52%									
20	Зюганов Геннадий Андреевич	11667	189	22	258	221	318	327	207	285	250	236	255	248	265	268	198	240	186	291	196	134	52	68	303	270	148	208	256	200	278	148	253	318	273	179	141	141	285	158	199	55	180	146	176	102	223	176	98	23	215	230	163	145	128	191	247	21	334	31	311									
		13.83%	15.83%	19.13%	13.67%	15.56%	18.06%	16.67%	13.37%	14.84%	15.66%	11.72%	15.85%	14.63%	16.02%	15.19%	9.83%	11.44%	15.21%	16.39%	16.03%	8.71%	13.79%	10.86%	13.97%	15.99%	9.54%	13.69%	16.84%	12.97%	15.33%	12.57%	13.11%	19.04%	13.37%	11.14%	11.95%	12.12%	14.23%	8.82%	13.96%	7.59%	14.23%	14.34%	16.86%	16.35%	16.07%	14.93%	11.49%	8.81%	13.82%	13.15%	12.56%	8.46%	9.75%	9.96%	15.41%	21.65%	17.17%	10.06%	18.55%									
21	Миронов Сергей Михайлович	2807	26	5	73	55	96	100	50	63	30	54	47	90	71	90	11	41	67	81	54	32	9	17	60	80	65	65	43	48	72	18	82	69	52	51	38	24	66	76	50	20	40	25	27	20	20	54	15	3	45	47	19	49	25	54	41	4	94	11	73									
		3.33%	2.18%	4.35%	3.87%	3.87%	5.45%	5.10%	3.23%	3.28%	1.88%	2.68%	2.92%	5.31%	4.29%	5.10%	0.55%	1.96%	5.48%	4.56%	4.42%	2.08%	2.39%	2.72%	2.77%	4.74%	4.19%	4.28%	2.83%	3.11%	3.97%	1.53%	4.25%	4.13%	2.55%	3.17%	3.22%	2.06%	3.30%	4.24%	3.51%	2.76%	3.16%	2.46%	2.59%	3.21%	1.44%	4.58%	1.76%	1.15%	2.89%	2.69%	1.46%	2.86%	1.90%	2.82%	2.56%	4.12%	4.83%	3.57%	4.35%									
22	Прохоров Михаил Дмитриевич	6903	203	6	207	151	107	259	167	159	44	138	63	187	144	204	118	81	202	159	180	191	13	38	218	87	116	93	115	230	170	30	81	176	163	217	86	85	172	147	119	56	59	93	82	55	31	72	84	7	95	93	25	122	89	144	128	4	162	20	156									
		8.18%	17.00%	5.22%	10.96%	10.63%	6.08%	13.20%	10.79%	8.28%	2.76%	6.86%	3.92%	11.03%	8.71%	11.56%	5.86%	3.86%	16.52%	8.96%	14.72%	12.42%	3.45%	6.07%	10.05%	5.15%	7.48%	6.12%	7.57%	14.92%	9.37%	2.55%	4.20%	10.54%	7.98%	13.50%	7.29%	7.31%	8.59%	8.21%	8.35%	7.72%	4.66%	9.14%	7.85%	8.81%	2.23%	6.11%	9.85%	2.68%	6.11%	5.32%	1.93%	7.12%	6.78%	7.51%	7.99%	4.12%	8.33%	6.49%	9.30%									
23	Путин Владимир Владимирович	53884	621	71	1163	833	1099	1033	955	1250	1140	1392	1178	961	1004	955	1571	1647	642	973	658	1100	269	442	1440	1093	1037	1042	909	844	1040	884	1377	861	1339	923	788	786	1174	1133	808	501	870	584	582	337	997	801	551	209	1073	1224	998	1208	956	1354	989	57	1055	199	904									
		63.89%	52.01%	61.74%	61.60%	58.66%	62.41%	52.65%	61.69%	65.07%	71.43%	69.15%	73.21%	56.70%	60.70%	54.14%	78.00%	78.54%	52.49%	54.82%	53.80%	71.52%	71.35%	70.61%	66.39%	64.71%	66.86%	68.60%	59.80%	54.73%	57.33%	75.11%	71.35%	51.56%	65.57%	57.44%	66.78%	67.58%	58.61%	63.26%	56.66%	69.10%	68.77%	57.37%	55.75%	54.01%	71.83%	67.94%	64.60%	80.08%	68.96%	69.98%	76.89%	70.52%	72.81%	70.59%	61.70%	58.76%	54.24%	64.61%	53.91%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
