Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Панинская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838					
30	"13. ""Демократическая партия России"""	31	6	2	0	1	2	1	0	0	2	0	0	1	0	2	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	2	0	1	3	2	0	0	0					
		0.25%	0.53%	0.17%	0.0%	0.10%	1.11%	0.71%	0.0%	0.0%	0.88%	0.0%	0.0%	0.38%	0.0%	0.25%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.22%	0.23%	0.0%	0.0%	0.0%	0.17%	0.68%	0.58%	0.0%	0.55%	0.0%	0.25%	1.98%	0.63%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	4	2	0	1	2	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	6	0	0	0	2	1	1	0	11	1	0	0					
		0.33%	0.35%	0.17%	0.0%	0.10%	1.11%	0.0%	0.41%	0.0%	0.0%	0.42%	0.0%	0.0%	0.53%	0.12%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.28%	0.22%	0.0%	0.40%	0.21%	0.49%	1.04%	0.0%	0.0%	0.0%	0.55%	0.54%	0.25%	0.0%	3.47%	0.63%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1					
		0.10%	0.26%	0.26%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.31%	0.0%	0.61%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3620	401	415	46	263	42	30	38	32	44	63	45	101	74	176	108	64	15	42	54	67	122	134	127	59	131	56	156	41	92	33	65	43	90	44	73	38	49	147					
		29.37%	35.70%	37.25%	41.81%	28.68%	23.33%	21.42%	15.63%	18.07%	19.38%	26.69%	19.31%	38.54%	39.36%	22.0%	42.51%	41.02%	19.23%	23.86%	16.56%	40.11%	34.95%	30.45%	30.16%	23.69%	28.79%	27.58%	27.17%	27.89%	53.80%	25.0%	17.95%	23.49%	22.78%	29.13%	23.02%	24.20%	30.24%	42.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	1	3	0	1	0	1	0	1	1	0	2	1	0	1	0	1	0	0	0	0	1	3	3	1	2	3	2	0	1	1	1	2	1	2	2	1	1	2					
		0.34%	0.08%	0.26%	0.0%	0.10%	0.0%	0.71%	0.0%	0.56%	0.44%	0.0%	0.85%	0.38%	0.0%	0.12%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.28%	0.68%	0.71%	0.40%	0.43%	1.47%	0.34%	0.0%	0.58%	0.75%	0.27%	1.09%	0.25%	1.32%	0.63%	0.63%	0.61%	0.57%					
35	"18. ""ЛДПР"""	1730	139	123	8	128	30	26	56	22	31	19	45	24	17	128	47	15	1	16	33	16	69	51	50	56	49	38	67	36	22	25	48	27	89	28	51	18	26	56					
		14.03%	12.37%	11.04%	7.27%	13.95%	16.66%	18.57%	23.04%	12.42%	13.65%	8.05%	19.31%	9.16%	9.04%	16.0%	18.50%	9.61%	1.28%	9.09%	10.12%	9.58%	19.77%	11.59%	11.87%	22.48%	10.76%	18.71%	11.67%	24.48%	12.86%	18.93%	13.25%	14.75%	22.53%	18.54%	16.08%	11.46%	16.04%	16.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	161	16	7	3	13	7	3	3	0	3	5	2	3	0	11	4	1	0	4	4	1	2	5	6	3	11	5	11	2	0	0	5	2	4	3	6	2	1	3					
		1.30%	1.42%	0.62%	2.72%	1.41%	3.88%	2.14%	1.23%	0.0%	1.32%	2.11%	0.85%	1.14%	0.0%	1.37%	1.57%	0.64%	0.0%	2.27%	1.22%	0.59%	0.57%	1.13%	1.42%	1.20%	2.41%	2.46%	1.91%	1.36%	0.0%	0.0%	1.38%	1.09%	1.01%	1.98%	1.89%	1.27%	0.61%	0.85%					
37	"20. ""Политическая партия ""Единая Россия"""	2763	198	240	25	186	28	25	73	89	85	89	51	29	25	195	56	13	16	34	124	12	63	71	93	59	106	38	193	58	7	8	76	32	90	36	69	70	40	61					
		22.41%	17.63%	21.54%	22.72%	20.28%	15.55%	17.85%	30.04%	50.28%	37.44%	37.71%	21.88%	11.06%	13.29%	24.37%	22.04%	8.33%	20.51%	19.31%	38.03%	7.18%	18.05%	16.13%	22.09%	23.69%	23.29%	18.71%	33.62%	39.45%	4.09%	6.06%	20.99%	17.48%	22.78%	23.84%	21.76%	44.58%	24.69%	17.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	2	0	1	4	1	0	0	0	0	1	1	1	0	0	0	0	1					
		0.31%	0.0%	0.08%	1.81%	0.21%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	11.93%	0.0%	0.0%	0.0%	0.45%	0.0%	0.40%	0.87%	0.49%	0.0%	0.0%	0.0%	0.0%	0.27%	0.54%	0.25%	0.0%	0.0%	0.0%	0.0%	0.28%					
39	"22. ""Развитие предпринимательства"""	9	0	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.0%	0.26%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.17%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1864	184	133	11	152	34	14	32	10	23	25	41	20	43	181	12	39	37	35	63	58	50	62	76	19	77	19	53	6	35	58	86	28	54	17	24	8	15	30					
		15.12%	16.38%	11.93%	10.0%	16.57%	18.88%	9.99%	13.16%	5.64%	10.13%	10.59%	17.59%	7.63%	22.87%	22.62%	4.72%	25.0%	47.43%	19.88%	19.32%	34.73%	14.32%	14.09%	18.05%	7.63%	16.92%	9.35%	9.23%	4.08%	20.46%	43.93%	23.75%	15.30%	13.67%	11.25%	7.57%	5.09%	9.25%	8.59%					
																																													
41	Против всех	355	46	42	1	51	7	12	3	0	4	6	7	6	3	25	10	2	0	1	9	0	11	11	9	5	6	1	16	2	5	3	15	2	9	3	5	1	5	11					
		2.88%	4.09%	3.77%	0.90%	5.56%	3.88%	8.57%	1.23%	0.0%	1.76%	2.54%	3.00%	2.29%	1.59%	3.12%	3.93%	1.28%	0.0%	0.56%	2.76%	0.0%	3.15%	2.5%	2.13%	2.00%	1.31%	0.49%	2.78%	1.36%	2.92%	2.27%	4.14%	1.09%	2.27%	1.98%	1.57%	0.63%	3.08%	3.15%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
