Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Убинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	330	18	35	38	4	0	12	0	6	17	11	3	11	6	3	2	22	1	5	14	6	9	9	17	4	0	7	1	11	1	21	10	15	2	0	9					
		3.76%	1.92%	4.23%	4.66%	2.82%	0.00%	5.08%	0.00%	2.63%	7.23%	3.42%	2.46%	2.33%	4.76%	3.90%	2.27%	5.10%	1.32%	5.68%	4.79%	2.01%	3.38%	10.98%	5.48%	4.94%	0.00%	2.27%	0.92%	4.12%	2.00%	4.63%	3.47%	5.79%	2.35%	0.00%	9.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	2	8	3	0	0	1	0	1	4	1	0	1	0	0	2	1	0	0	0	0	1	0	3	0	0	3	0	0	0	3	2	1	0	0	0					
		0.42%	0.21%	0.97%	0.37%	0.00%	0.00%	0.42%	0.00%	0.44%	1.70%	0.31%	0.00%	0.21%	0.00%	0.00%	2.27%	0.23%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.97%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.66%	0.69%	0.39%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	1	3	0	1	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0					
		0.19%	0.11%	0.36%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.64%	0.42%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	1.16%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1226	135	146	130	21	4	39	19	25	39	68	12	37	19	3	24	33	9	10	51	60	22	2	45	3	4	52	4	32	1	47	38	61	17	3	11					
		13.98%	14.42%	17.63%	15.95%	14.79%	7.27%	16.53%	14.62%	10.96%	16.60%	21.12%	9.84%	7.84%	15.08%	3.90%	27.27%	7.66%	11.84%	11.36%	17.47%	20.07%	8.27%	2.44%	14.52%	3.70%	5.71%	16.83%	3.67%	11.99%	2.00%	10.35%	13.19%	23.55%	20.00%	6.82%	11.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	12	0	6	0	0	0	0	0	0	5	0	3	0	0	3	0	0	2	1	2	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0					
		0.43%	1.28%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.55%	0.00%	0.64%	0.00%	0.00%	3.41%	0.00%	0.00%	2.27%	0.34%	0.67%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.22%	0.35%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	1	4	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0					
		0.16%	0.11%	0.48%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.23%	0.00%	1.14%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	2.86%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	891	110	86	103	17	21	19	11	18	32	17	15	49	14	16	6	30	2	6	18	35	31	17	28	9	9	29	14	25	2	21	23	37	9	3	9					
		10.16%	11.75%	10.39%	12.64%	11.97%	38.18%	8.05%	8.46%	7.89%	13.62%	5.28%	12.30%	10.38%	11.11%	20.78%	6.82%	6.96%	2.63%	6.82%	6.16%	11.71%	11.65%	20.73%	9.03%	11.11%	12.86%	9.39%	12.84%	9.36%	4.00%	4.63%	7.99%	14.29%	10.59%	6.82%	9.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	561	76	59	52	7	1	14	11	10	17	1	5	49	1	6	6	38	4	3	15	12	9	3	34	6	7	4	4	12	0	38	39	13	0	1	4					
		6.40%	8.12%	7.13%	6.38%	4.93%	1.82%	5.93%	8.46%	4.39%	7.23%	0.31%	4.10%	10.38%	0.79%	7.79%	6.82%	8.82%	5.26%	3.41%	5.14%	4.01%	3.38%	3.66%	10.97%	7.41%	10.00%	1.29%	3.67%	4.49%	0.00%	8.37%	13.54%	5.02%	0.00%	2.27%	4.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	6	6	6	2	0	2	0	1	2	4	0	0	0	0	0	3	1	0	4	2	1	0	0	0	0	2	2	3	1	3	2	3	0	0	2					
		0.66%	0.64%	0.72%	0.74%	1.41%	0.00%	0.85%	0.00%	0.44%	0.85%	1.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	1.32%	0.00%	1.37%	0.67%	0.38%	0.00%	0.00%	0.00%	0.00%	0.65%	1.83%	1.12%	2.00%	0.66%	0.69%	1.16%	0.00%	0.00%	2.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5483	560	464	465	87	28	147	87	167	122	210	82	318	84	49	43	295	59	60	183	172	190	51	175	59	48	209	82	177	45	309	173	124	57	37	65					
		62.51%	59.83%	56.04%	57.06%	61.27%	50.91%	62.29%	66.92%	73.25%	51.91%	65.22%	67.21%	67.37%	66.67%	63.64%	48.86%	68.45%	77.63%	68.18%	62.67%	57.53%	71.43%	62.20%	56.45%	72.84%	68.57%	67.64%	75.23%	66.29%	90.00%	68.06%	60.07%	47.88%	67.06%	84.09%	65.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	2	5	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.22%	0.21%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.00%	1.14%	0.34%	0.33%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
